date,venue,race_no,pool,combination,dividend_hkd
2017-01-01,沙田,1,獨贏,2,97.00
2017-01-01,沙田,1,位置,2,34.50
2017-01-01,沙田,1,連贏,"2,9",513.50
2017-01-01,沙田,1,位置Q,"2,9",169.50
2017-01-01,沙田,1,3揀1（組合獨贏）,A1,未能勝出
2017-01-01,沙田,1,三重彩,"2,9,13","17,811.00"
2017-01-01,沙田,1,單T,"2,9,13","3,061.00"
2017-01-01,沙田,1,四連環,"2,9,11,13","4,757.00"
2017-01-01,沙田,1,四重彩,"2,9,13,11","116,788.00"
2017-01-01,沙田,2,獨贏,2,66.50
2017-01-01,沙田,2,位置,2,17.00
2017-01-01,沙田,2,連贏,"2,11","1,246.50"
2017-01-01,沙田,2,位置Q,"2,11",278.50
2017-01-01,沙田,2,3揀1（組合獨贏）,A1,未能勝出
2017-01-01,沙田,2,三重彩,"2,11,13","12,286.00"
2017-01-01,沙田,2,單T,"2,11,13","1,397.00"
2017-01-01,沙田,2,四連環,"2,4,11,13","2,690.00"
2017-01-01,沙田,2,四重彩,"2,11,13,4","72,820.00"
2017-01-01,沙田,2,第一口孖寶,2/2,477.00
2017-01-01,沙田,3,獨贏,2,22.00
2017-01-01,沙田,3,位置,2,13.00
2017-01-01,沙田,3,連贏,"2,7",105.00
2017-01-01,沙田,3,位置Q,"2,7",42.50
2017-01-01,沙田,3,3揀1（組合獨贏）,A1,19.00
2017-01-01,沙田,3,三重彩,"2,7,6",962.00
2017-01-01,沙田,3,單T,"2,6,7",315.00
2017-01-01,沙田,3,四連環,"2,3,6,7",410.00
2017-01-01,沙田,3,四重彩,"2,7,6,3","4,836.00"
2017-01-01,沙田,3,第二口孖寶,2/2,124.00
2017-01-01,沙田,4,獨贏,5,21.50
2017-01-01,沙田,4,位置,5,11.50
2017-01-01,沙田,4,連贏,"5,7",50.00
2017-01-01,沙田,4,位置Q,"5,7",23.00
2017-01-01,沙田,4,3揀1（組合獨贏）,A1,21.50
2017-01-01,沙田,4,三重彩,"5,7,10",287.00
2017-01-01,沙田,4,單T,"5,7,10",80.00
2017-01-01,沙田,4,四連環,"2,5,7,10",155.00
2017-01-01,沙田,4,四重彩,"5,7,10,2","1,744.00"
2017-01-01,沙田,4,第三口孖寶,2/5,36.00
2017-01-01,沙田,5,獨贏,6,42.50
2017-01-01,沙田,5,位置,6,18.00
2017-01-01,沙田,5,連贏,"6,11",87.00
2017-01-01,沙田,5,位置Q,"6,11",34.00
2017-01-01,沙田,5,3揀1（組合獨贏）,A1,未能勝出
2017-01-01,沙田,5,三重彩,"6,11,1","1,171.00"
2017-01-01,沙田,5,單T,"1,6,11",190.00
2017-01-01,沙田,5,四連環,"1,4,6,11",114.00
2017-01-01,沙田,5,四重彩,"6,11,1,4","3,230.00"
2017-01-01,沙田,5,第四口孖寶,5/6,93.50
2017-01-01,沙田,5,第一口孖T,"5,7,10/1,6,11","1,609.00"
2017-01-01,沙田,6,獨贏,10,151.50
2017-01-01,沙田,6,位置,10,38.50
2017-01-01,沙田,6,連贏,"1,10",946.00
2017-01-01,沙田,6,位置Q,"1,10",308.00
2017-01-01,沙田,6,3揀1（組合獨贏）,A1,未能勝出
2017-01-01,沙田,6,三重彩,"10,1,9","10,506.00"
2017-01-01,沙田,6,單T,"1,9,10","2,077.00"
2017-01-01,沙田,6,四連環,"1,9,10,13","2,812.00"
2017-01-01,沙田,6,四重彩,"10,1,9,13","68,310.00"
2017-01-01,沙田,6,第五口孖寶,6/10,626.50
2017-01-01,沙田,7,獨贏,1,58.50
2017-01-01,沙田,7,位置,1,21.50
2017-01-01,沙田,7,連贏,"1,8",559.00
2017-01-01,沙田,7,位置Q,"1,8",201.50
2017-01-01,沙田,7,3揀1（組合獨贏）,A1,39.00
2017-01-01,沙田,7,三重彩,"1,8,10","17,589.00"
2017-01-01,沙田,7,單T,"1,8,10","3,992.00"
