date,venue,race_no,pool,combination,dividend_hkd
2017-09-06,跑馬地,1,獨贏,10,59.50
2017-09-06,跑馬地,1,位置,10,26.50
2017-09-06,跑馬地,1,連贏,"4,10",205.00
2017-09-06,跑馬地,1,位置Q,"4,10",77.50
2017-09-06,跑馬地,1,3揀1（組合獨贏）,A1,未能勝出
2017-09-06,跑馬地,1,三重彩,"10,4,9","3,893.00"
2017-09-06,跑馬地,1,單T,"4,9,10",734.00
2017-09-06,跑馬地,1,四連環,"4,9,10,11",570.00
2017-09-06,跑馬地,1,四重彩,"10,4,9,11","18,780.00"
2017-09-06,跑馬地,2,獨贏,6,157.50
2017-09-06,跑馬地,2,位置,6,32.00
2017-09-06,跑馬地,2,連贏,"2,6",272.00
2017-09-06,跑馬地,2,位置Q,"2,6",76.50
2017-09-06,跑馬地,2,3揀1（組合獨贏）,A1,未能勝出
2017-09-06,跑馬地,2,三重彩,"6,2,8","17,642.00"
2017-09-06,跑馬地,2,單T,"2,6,8","2,434.00"
2017-09-06,跑馬地,2,四連環,"1,2,6,8","1,584.00"
2017-09-06,跑馬地,2,四重彩,"6,2,8,1","61,713.00"
2017-09-06,跑馬地,2,第一口孖寶,10/6,"1,123.50"
2017-09-06,跑馬地,3,獨贏,1,32.00
2017-09-06,跑馬地,3,位置,1,15.50
2017-09-06,跑馬地,3,連贏,"1,2",92.00
2017-09-06,跑馬地,3,位置Q,"1,2",32.50
2017-09-06,跑馬地,3,3揀1（組合獨贏）,A1,19.50
2017-09-06,跑馬地,3,三重彩,"1,2,10","3,687.00"
2017-09-06,跑馬地,3,單T,"1,2,10","1,366.00"
2017-09-06,跑馬地,3,四連環,"1,2,8,10","3,559.00"
2017-09-06,跑馬地,3,四重彩,"1,2,10,8","47,227.00"
2017-09-06,跑馬地,3,第二口孖寶,"6/1,4",570.00
2017-09-06,跑馬地,4,獨贏,8,37.00
2017-09-06,跑馬地,4,位置,8,15.00
2017-09-06,跑馬地,4,連贏,"3,8",406.00
2017-09-06,跑馬地,4,位置Q,"3,8",113.50
2017-09-06,跑馬地,4,3揀1（組合獨贏）,A1,14.00
2017-09-06,跑馬地,4,三重彩,"8,3,7","4,249.00"
2017-09-06,跑馬地,4,單T,"3,7,8","1,024.00"
2017-09-06,跑馬地,4,四連環,"3,7,8,12","2,392.00"
2017-09-06,跑馬地,4,四重彩,"8,3,7,12","37,186.00"
2017-09-06,跑馬地,4,第三口孖寶,"1,4/8",115.00
2017-09-06,跑馬地,4,第一口孖T,"10>1,2,4/3,7,8","166,584.00"
2017-09-06,跑馬地,5,獨贏,8,18.50
2017-09-06,跑馬地,5,位置,8,12.00
2017-09-06,跑馬地,5,連贏,"4,8",143.50
2017-09-06,跑馬地,5,位置Q,"4,8",56.00
2017-09-06,跑馬地,5,3揀1（組合獨贏）,A1,14.50
2017-09-06,跑馬地,5,三重彩,"8,4,2",646.00
2017-09-06,跑馬地,5,單T,"2,4,8",187.00
2017-09-06,跑馬地,5,四連環,"2,3,4,8",168.00
2017-09-06,跑馬地,5,四重彩,"8,4,2,3","2,011.00"
2017-09-06,跑馬地,5,第四口孖寶,8/8,72.00
2017-09-06,跑馬地,6,獨贏,6,323.50
2017-09-06,跑馬地,6,位置,6,79.50
2017-09-06,跑馬地,6,連贏,"3,6",996.50
2017-09-06,跑馬地,6,位置Q,"3,6",246.50
2017-09-06,跑馬地,6,3揀1（組合獨贏）,A1,未能勝出
2017-09-06,跑馬地,6,三重彩,"6,3,5","16,202.00"
2017-09-06,跑馬地,6,單T,"3,5,6","1,600.00"
2017-09-06,跑馬地,6,四連環,"3,5,6,7","9,187.00"
2017-09-06,跑馬地,6,四重彩,"6,3,5,7","291,465.00"
2017-09-06,跑馬地,6,第五口孖寶,8/6,588.50
2017-09-06,跑馬地,6,三T,"3,7,8/2,4,8/3,5,6","4,092,075.00"
2017-09-06,跑馬地,6,三T(安慰獎),"3,7,8/2,4,8/任何組合","2,182.00"
2017-09-06,跑馬地,7,獨贏,6,32.50
2017-09-06,跑馬地,7,位置,6,16.00
2017-09-06,跑馬地,7,連贏,"6,9",80.50
2017-09-06,跑馬地,7,位置Q,"6,9",34.00
2017-09-06,跑馬地,7,3揀1（組合獨贏）,A1,19.00
2017-09-06,跑馬地,7,三重彩,"6,9,11",887.00
2017-09-06,跑馬地,7,單T,"6,9,11",200.00
2017-09-06,跑馬地,7,四連環,"3,6,9,11",587.00
2017-09-06,跑馬地,7,四重彩,"6,9,11,3","7,233.00"
2017-09-06,跑馬地,7,第六口孖寶,6/6,922.50
2017-09-06,跑馬地,7,第二口孖T,"3,5,6/6,9,11","48,898.00"
2017-09-06,跑馬地,8,獨贏,3,27.00
2017-09-06,跑馬地,8,位置,3,14.00
2017-09-06,跑馬地,8,連贏,"2,3",163.00
2017-09-06,跑馬地,8,位置Q,"2,3",64.50
2017-09-06,跑馬地,8,3揀1（組合獨贏）,A1,17.00
2017-09-06,跑馬地,8,三重彩,"3,2,4","2,532.00"
2017-09-06,跑馬地,8,單T,"2,3,4",797.00
2017-09-06,跑馬地,8,四連環,"2,3,4,7","1,163.00"
2017-09-06,跑馬地,8,四重彩,"3,2,4,7","14,012.00"
2017-09-06,跑馬地,8,第七口孖寶,6/3,70.50
2017-09-06,跑馬地,8,三寶,6/6/3,"3,197.00"
2017-09-06,跑馬地,8,六環彩,"1,2,4/3,8/4,8/3,6/6,9/2,3","1,175.00"
2017-09-06,跑馬地,8,騎師王 1,"3 [田泰安]
(退款組合: 12 [貝湯美])",詳情
