date,venue,race_no,place,horse_no,horse_name,jockey,gear,commentary
2017-04-23,沙田,1,1,3,漸信名駒 (T253),潘明輝,B-/V1/TT,出閘普通，落後領放馬不遠，走內欄。入直路後瞬即展開挑戰。在催策下反應良佳，一百米處取得領先，帶離勝出。
2017-04-23,沙田,1,2,4,有福氣 (V389),楊明綸,TT,出閘普通，直路前領先或爭奪領先。入直路時以短距離領先，但最後一百米被衝刺凌厲的頭馬超越。
2017-04-23,沙田,1,3,2,盈喜悅 (S130),潘頓,B/TT,過了首二百米後受催策及鞭策。八百米處以短距離領先，入直路時被超越，以短距離落後。保持穩勢，但未能加速。
2017-04-23,沙田,1,4,12,飛壹般 (T280),蘇狄雄,B,居中間位置，走內欄。轉直路彎時走內疊節省腳程。二百米處受困，保持穩勢，但未能加速。
2017-04-23,沙田,1,5,5,明多多 (S305),蔡明紹,B2,出閘普通，落後約四個馬位，走內欄。直路彎落後相同距離。直路初未能望空，最後二百米望空後略為上前。（起步後不久失去左前蹄的蹄鐵。）
2017-04-23,沙田,1,6,7,勇晉神駒 (T233),莫雷拉,B/TT,出閘迅速，但瞬即留居第五位，落後兩個馬位，走第二疊。轉直路彎時向外移出取位，保持同速。
2017-04-23,沙田,1,7,1,喜盈盈 (T054),田泰安,H/SR,加速緩慢，受催策，居中間之後位置，走外疊。約二百米處空位不足，保持同速至終點。
2017-04-23,沙田,1,8,6,好富有 (A026),史卓豐,B1,自外檔出閘後受催策上前，居第三位，走第三疊，沒有遮擋。轉入直路時居相若位置，但瞬即墮退。
2017-04-23,沙田,1,9,8,雷神 (T133),吳嘉晉,B-/XB,出閘笨拙，因而失地。直路前仍遙遙落後，最後二百米超越已洩氣潰敗的對手。
2017-04-23,沙田,1,10,9,天寳 (V064),巫顯東,--,沿途走外疊，早段受力策，居前列。六百米處受阻及失地。直路上保持同速。
2017-04-23,沙田,1,11,11,天地福星 (P064),黎海榮,XB,瞬即墮居後列。轉入直路時移出外疊，在催策下再無餘力。
2017-04-23,沙田,1,12,10,多多囍 (V032),賴維銘,CP-/B2/TT,瞬即墮退，遙遙落後，從未見具爭勝機會。
