date,venue,race_no,pool,combination,dividend_hkd
2017-02-11,沙田,1,獨贏,1,49.50
2017-02-11,沙田,1,位置,1,19.00
2017-02-11,沙田,1,連贏,"1,5",99.50
2017-02-11,沙田,1,位置Q,"1,5",40.00
2017-02-11,沙田,1,3揀1（組合獨贏）,A1,22.50
2017-02-11,沙田,1,三重彩,"1,5,11","3,801.00"
2017-02-11,沙田,1,單T,"1,5,11",886.00
2017-02-11,沙田,1,四連環,"1,5,6,11","2,241.00"
2017-02-11,沙田,1,四重彩,"1,5,11,6","34,268.00"
2017-02-11,沙田,2,獨贏,7,24.00
2017-02-11,沙田,2,位置,7,14.00
2017-02-11,沙田,2,連贏,"1,7",69.00
2017-02-11,沙田,2,位置Q,"1,7",31.00
2017-02-11,沙田,2,3揀1（組合獨贏）,A1,19.00
2017-02-11,沙田,2,三重彩,"7,1,9","1,065.00"
2017-02-11,沙田,2,單T,"1,7,9",250.00
2017-02-11,沙田,2,四連環,"1,7,9,13","3,954.00"
2017-02-11,沙田,2,四重彩,"7,1,9,13","27,469.00"
2017-02-11,沙田,2,第一口孖寶,1/7,101.50
2017-02-11,沙田,3,獨贏,5,17.00
2017-02-11,沙田,3,位置,5,11.50
2017-02-11,沙田,3,連贏,"5,12",793.00
2017-02-11,沙田,3,位置Q,"5,12",225.00
2017-02-11,沙田,3,3揀1（組合獨贏）,A1,17.00
2017-02-11,沙田,3,三重彩,"5,12,6","6,365.00"
2017-02-11,沙田,3,單T,"5,6,12","1,494.00"
2017-02-11,沙田,3,四連環,"5,6,10,12","3,430.00"
2017-02-11,沙田,3,四重彩,"5,12,6,10","49,669.00"
2017-02-11,沙田,3,第二口孖寶,"7/5,7",35.00
2017-02-11,沙田,4,獨贏,6,34.00
2017-02-11,沙田,4,位置,6,18.50
2017-02-11,沙田,4,連贏,"6,8",72.00
2017-02-11,沙田,4,位置Q,"6,8",33.50
2017-02-11,沙田,4,3揀1（組合獨贏）,A1,17.50
2017-02-11,沙田,4,三重彩,"6,8,10","1,820.00"
2017-02-11,沙田,4,單T,"6,8,10",549.00
2017-02-11,沙田,4,四連環,"4,6,8,10",411.00
2017-02-11,沙田,4,四重彩,"6,8,10,4","7,015.00"
2017-02-11,沙田,4,第三口孖寶,"5,7/6",51.50
2017-02-11,沙田,4,第一口孖T,"12>5,6,7/6,8,10","69,263.00"
2017-02-11,沙田,5,獨贏,10,119.00
2017-02-11,沙田,5,位置,10,53.00
2017-02-11,沙田,5,連贏,"10,14",626.00
2017-02-11,沙田,5,位置Q,"10,14",195.00
2017-02-11,沙田,5,3揀1（組合獨贏）,A1,未能勝出
2017-02-11,沙田,5,三重彩,"10,14,3","13,204.00"
2017-02-11,沙田,5,單T,"3,10,14","1,797.00"
2017-02-11,沙田,5,四連環,"2,3,10,14","22,132.00"
2017-02-11,沙田,5,四重彩,"10,14,3,2","466,864.00"
2017-02-11,沙田,5,第四口孖寶,6/10,513.50
2017-02-11,沙田,6,獨贏,2,21.00
2017-02-11,沙田,6,位置,2,10.50
2017-02-11,沙田,6,連贏,"2,7",156.00
2017-02-11,沙田,6,位置Q,"2,7",64.50
2017-02-11,沙田,6,3揀1（組合獨贏）,A1,13.00
2017-02-11,沙田,6,三重彩,"2,7,9","2,644.00"
2017-02-11,沙田,6,單T,"2,7,9",620.00
2017-02-11,沙田,6,四連環,"2,4,7,9","2,006.00"
2017-02-11,沙田,6,四重彩,"2,7,9,4","21,553.00"
2017-02-11,沙田,6,第五口孖寶,10/2,403.50
2017-02-11,沙田,6,三T(安慰獎),"6,8,10/3,10,14/任何組合","322,923.00"
2017-02-11,沙田,7,獨贏,5,24.50
2017-02-11,沙田,7,位置,5,12.00
2017-02-11,沙田,7,連贏,"5,7",278.50
2017-02-11,沙田,7,位置Q,"5,7",90.50
2017-02-11,沙田,7,3揀1（組合獨贏）,A1,16.00
2017-02-11,沙田,7,三重彩,"5,7,8","3,394.00"
2017-02-11,沙田,7,單T,"5,7,8","1,395.00"
2017-02-11,沙田,7,四連環,"5,7,8,9","2,303.00"
2017-02-11,沙田,7,四重彩,"5,7,8,9","23,687.00"
2017-02-11,沙田,7,第六口孖寶,2/5,45.00
2017-02-11,沙田,7,第二口孖T,"2,7,9/5,7,8","182,432.00"
2017-02-11,沙田,8,獨贏,12,24.50
