date,venue,race_no,race_meeting_no,race_name,race_class,distance_m,rating_range,going,course,prize_hkd,race_finish_time,sectional_times_header,place,horse_no,horse_name,jockey,trainer,actual_wt_lbs,declared_wt_lbs,draw,lbw,running_position,finish_time,win_odds
2017-10-05,跑馬地,1,83,筲箕灣讓賽,第五班,1650,40-0,好地,"草地 - ""A"" 賽道",660000,(27.54) (51.53) (1:16.04) (1:40.92),27.54 23.99 24.51 24.88,1,3,荷蘭風車 (T288),莫雷拉,鄭俊偉,130,1056,9,-,5 5 5 1,1:40.92,6.7
2017-10-05,跑馬地,1,83,筲箕灣讓賽,第五班,1650,40-0,好地,"草地 - ""A"" 賽道",660000,(27.54) (51.53) (1:16.04) (1:40.92),27.54 23.99 24.51 24.88,2,9,通勝 (S246),郭能,方嘉柏,125,1023,2,3/4,7 7 8 2,1:41.05,8.5
2017-10-05,跑馬地,1,83,筲箕灣讓賽,第五班,1650,40-0,好地,"草地 - ""A"" 賽道",660000,(27.54) (51.53) (1:16.04) (1:40.92),27.54 23.99 24.51 24.88,3,5,豐盛人生 (V346),田泰安,羅富全,128,1205,5,1-1/4,4 4 6 3,1:41.14,29
2017-10-05,跑馬地,1,83,筲箕灣讓賽,第五班,1650,40-0,好地,"草地 - ""A"" 賽道",660000,(27.54) (51.53) (1:16.04) (1:40.92),27.54 23.99 24.51 24.88,4,10,金武士 (T418),何澤堯,方嘉柏,123,1148,3,1-3/4,6 6 7 4,1:41.18,14
2017-10-05,跑馬地,1,83,筲箕灣讓賽,第五班,1650,40-0,好地,"草地 - ""A"" 賽道",660000,(27.54) (51.53) (1:16.04) (1:40.92),27.54 23.99 24.51 24.88,5,8,金叻星 (S113),柏寶,李易達,126,1144,7,1-3/4,8 10 11 5,1:41.20,4.2
2017-10-05,跑馬地,1,83,筲箕灣讓賽,第五班,1650,40-0,好地,"草地 - ""A"" 賽道",660000,(27.54) (51.53) (1:16.04) (1:40.92),27.54 23.99 24.51 24.88,6,4,金津輝煌 (V400),李寶利,容天鵬,130,1178,8,1-3/4,9 8 9 6,1:41.20,24
2017-10-05,跑馬地,1,83,筲箕灣讓賽,第五班,1650,40-0,好地,"草地 - ""A"" 賽道",660000,(27.54) (51.53) (1:16.04) (1:40.92),27.54 23.99 24.51 24.88,7,1,滿載而來 (V182),潘頓,沈集成,133,1018,12,2-1/4,10 9 3 7,1:41.27,4.1
2017-10-05,跑馬地,1,83,筲箕灣讓賽,第五班,1650,40-0,好地,"草地 - ""A"" 賽道",660000,(27.54) (51.53) (1:16.04) (1:40.92),27.54 23.99 24.51 24.88,8,2,大寶庫 (P088),潘明輝,葉楚航,123,1203,6,4-1/2,1 1 1 8,1:41.64,28
2017-10-05,跑馬地,1,83,筲箕灣讓賽,第五班,1650,40-0,好地,"草地 - ""A"" 賽道",660000,(27.54) (51.53) (1:16.04) (1:40.92),27.54 23.99 24.51 24.88,9,6,可攻可守 (V365),羅理雅,蘇偉賢,128,1131,11,4-1/2,12 11 10 9,1:41.65,12
2017-10-05,跑馬地,1,83,筲箕灣讓賽,第五班,1650,40-0,好地,"草地 - ""A"" 賽道",660000,(27.54) (51.53) (1:16.04) (1:40.92),27.54 23.99 24.51 24.88,10,7,紅旗飛將 (T295),梁家俊,高伯新,126,1080,1,4-3/4,3 3 4 10,1:41.67,9
2017-10-05,跑馬地,1,83,筲箕灣讓賽,第五班,1650,40-0,好地,"草地 - ""A"" 賽道",660000,(27.54) (51.53) (1:16.04) (1:40.92),27.54 23.99 24.51 24.88,11,12,非凡者 (T089),黃皓楠,徐雨石,113,1080,10,5-1/4,2 2 2 11,1:41.77,20
2017-10-05,跑馬地,1,83,筲箕灣讓賽,第五班,1650,40-0,好地,"草地 - ""A"" 賽道",660000,(27.54) (51.53) (1:16.04) (1:40.92),27.54 23.99 24.51 24.88,12,11,當旺財 (V259),巫顯東,徐雨石,117,1065,4,17-1/2,11 12 12 12,1:43.73,20
2017-10-05,跑馬地,2,84,鰂魚涌讓賽,第四班,1200,60-40,好地,"草地 - ""A"" 賽道",880000,(24.32) (47.35) (1:10.53),24.32 23.03 23.18,1,5,友享友賞 (A142),莫雷拉,蘇偉賢,122,1164,1,-,1 1 1,1:10.53,3.7
2017-10-05,跑馬地,2,84,鰂魚涌讓賽,第四班,1200,60-40,好地,"草地 - ""A"" 賽道",880000,(24.32) (47.35) (1:10.53),24.32 23.03 23.18,2,12,指揮官 (V348),梁家俊,姚本輝,114,1024,2,1,3 3 2,1:10.69,53
2017-10-05,跑馬地,2,84,鰂魚涌讓賽,第四班,1200,60-40,好地,"草地 - ""A"" 賽道",880000,(24.32) (47.35) (1:10.53),24.32 23.03 23.18,3,10,及時行樂 (A125),楊明綸,李易達,116,1132,7,1-1/2,8 6 3,1:10.77,39
2017-10-05,跑馬地,2,84,鰂魚涌讓賽,第四班,1200,60-40,好地,"草地 - ""A"" 賽道",880000,(24.32) (47.35) (1:10.53),24.32 23.03 23.18,4,1,星光大師 (T405),潘明輝,告東尼,126,1106,3,2-1/4,2 2 4,1:10.89,3.5
2017-10-05,跑馬地,2,84,鰂魚涌讓賽,第四班,1200,60-40,好地,"草地 - ""A"" 賽道",880000,(24.32) (47.35) (1:10.53),24.32 23.03 23.18,5,4,全勝姿態 (V011),貝湯美,方嘉柏,123,1104,5,3-1/4,5 5 5,1:11.06,6.9
2017-10-05,跑馬地,2,84,鰂魚涌讓賽,第四班,1200,60-40,好地,"草地 - ""A"" 賽道",880000,(24.32) (47.35) (1:10.53),24.32 23.03 23.18,6,9,常山耆寶 (A275),潘頓,文家良,120,1049,8,3-1/2,11 8 6,1:11.08,10
2017-10-05,跑馬地,2,84,鰂魚涌讓賽,第四班,1200,60-40,好地,"草地 - ""A"" 賽道",880000,(24.32) (47.35) (1:10.53),24.32 23.03 23.18,7,3,越跑越好 (T140),李寶利,蘇保羅,129,1185,4,4-1/4,9 9 7,1:11.20,6.4
2017-10-05,跑馬地,2,84,鰂魚涌讓賽,第四班,1200,60-40,好地,"草地 - ""A"" 賽道",880000,(24.32) (47.35) (1:10.53),24.32 23.03 23.18,8,11,寶驫有盈 (A348),柏寶,何良,119,1149,11,5-1/2,12 11 8,1:11.40,196
