date,venue,race_no,pool,combination,dividend_hkd
2017-07-01,沙田,1,獨贏,7,30.00
2017-07-01,沙田,1,位置,7,14.50
2017-07-01,沙田,1,位置,2,32.00
2017-07-01,沙田,1,位置,12,20.50
2017-07-01,沙田,1,連贏,"2,7",197.50
2017-07-01,沙田,1,位置Q,"2,7",85.50
2017-07-01,沙田,1,位置Q,"7,12",59.50
2017-07-01,沙田,1,位置Q,"2,12",96.50
2017-07-01,沙田,1,3揀1（組合獨贏）,A1,未能勝出
2017-07-01,沙田,1,3揀1（組合獨贏）,A2,18.50
2017-07-01,沙田,1,3揀1（組合獨贏）,A3,未能勝出
2017-07-01,沙田,1,三重彩,"7,2,12","2,031.00"
2017-07-01,沙田,1,單T,"2,7,12",435.00
2017-07-01,沙田,1,四連環,"2,7,12,14",812.00
2017-07-01,沙田,1,四重彩,"7,2,12,14","13,325.00"
2017-07-01,沙田,2,獨贏,3,53.50
2017-07-01,沙田,2,位置,3,20.00
2017-07-01,沙田,2,位置,1,30.50
2017-07-01,沙田,2,位置,6,24.50
2017-07-01,沙田,2,連贏,"1,3",312.00
2017-07-01,沙田,2,位置Q,"1,3",109.00
2017-07-01,沙田,2,位置Q,"3,6",84.00
2017-07-01,沙田,2,位置Q,"1,6",102.50
2017-07-01,沙田,2,3揀1（組合獨贏）,A1,22.00
2017-07-01,沙田,2,3揀1（組合獨贏）,A2,未能勝出
2017-07-01,沙田,2,3揀1（組合獨贏）,A3,未能勝出
2017-07-01,沙田,2,三重彩,"3,1,6","2,245.00"
2017-07-01,沙田,2,單T,"1,3,6",404.00
2017-07-01,沙田,2,四連環,"1,3,6,9",478.00
2017-07-01,沙田,2,四重彩,"3,1,6,9","9,514.00"
2017-07-01,沙田,2,第一口孖寶,7/3,217.50
2017-07-01,沙田,2,第一口孖寶,7/1,73.00
2017-07-01,沙田,3,獨贏,5,379.50
2017-07-01,沙田,3,位置,5,102.00
2017-07-01,沙田,3,位置,2,26.50
2017-07-01,沙田,3,位置,12,27.50
2017-07-01,沙田,3,連贏,"2,5","1,797.00"
2017-07-01,沙田,3,位置Q,"2,5",534.50
2017-07-01,沙田,3,位置Q,"5,12",615.50
2017-07-01,沙田,3,位置Q,"2,12",132.00
2017-07-01,沙田,3,3揀1（組合獨贏）,A1,未能勝出
