date,venue,race_no,pool,combination,dividend_hkd
2017-05-28,沙田,1,獨贏,2,28.00
2017-05-28,沙田,1,位置,2,12.50
2017-05-28,沙田,1,連贏,"2,6",51.00
2017-05-28,沙田,1,位置Q,"2,6",20.00
2017-05-28,沙田,1,3揀1（組合獨贏）,A1,15.50
2017-05-28,沙田,1,三重彩,"2,6,7","1,340.00"
2017-05-28,沙田,1,單T,"2,6,7",376.00
2017-05-28,沙田,1,四連環,"2,4,6,7",169.00
2017-05-28,沙田,1,四重彩,"2,6,7,4","3,397.00"
2017-05-28,沙田,2,獨贏,5,19.50
2017-05-28,沙田,2,位置,5,12.50
2017-05-28,沙田,2,連贏,"5,11",111.00
2017-05-28,沙田,2,位置Q,"5,11",50.00
2017-05-28,沙田,2,3揀1（組合獨贏）,A1,16.00
2017-05-28,沙田,2,三重彩,"5,11,10",776.00
2017-05-28,沙田,2,單T,"5,10,11",224.00
2017-05-28,沙田,2,四連環,"5,8,10,11",987.00
2017-05-28,沙田,2,四重彩,"5,11,10,8","9,759.00"
2017-05-28,沙田,2,第一口孖寶,2/5,61.50
2017-05-28,沙田,3,獨贏,7,41.00
2017-05-28,沙田,3,位置,7,17.00
2017-05-28,沙田,3,連贏,"4,7",94.00
2017-05-28,沙田,3,位置Q,"4,7",38.00
2017-05-28,沙田,3,3揀1（組合獨贏）,A1,未能勝出
2017-05-28,沙田,3,三重彩,"7,4,10","7,431.00"
2017-05-28,沙田,3,單T,"4,7,10","3,251.00"
2017-05-28,沙田,3,四連環,"4,7,10,14","12,821.00"
2017-05-28,沙田,3,四重彩,"7,4,10,14","105,938.00"
2017-05-28,沙田,3,第二口孖寶,5/7,125.50
2017-05-28,沙田,4,獨贏,4,109.50
2017-05-28,沙田,4,位置,4,37.50
2017-05-28,沙田,4,連贏,"4,10",663.50
2017-05-28,沙田,4,位置Q,"4,10",198.00
2017-05-28,沙田,4,3揀1（組合獨贏）,A1,未能勝出
2017-05-28,沙田,4,三重彩,"4,10,11","30,001.00"
2017-05-28,沙田,4,單T,"4,10,11","5,928.00"
2017-05-28,沙田,4,四連環,"1,4,10,11","4,423.00"
2017-05-28,沙田,4,四重彩,"4,10,11,1","135,904.00"
2017-05-28,沙田,4,第三口孖寶,7/4,334.00
