date,venue,race_no,finish_pos,horse_no,horse_name,finish_time,sec1_margin,sec1_running_pos,sec1_time,sec2_margin,sec2_running_pos,sec2_time,sec3_margin,sec3_running_pos,sec3_time,sec4_margin,sec4_running_pos,sec4_time,sec5_margin,sec5_running_pos,sec5_time,sec6_margin,sec6_running_pos,sec6_time
2017-11-26,沙田,1,1,14,有禮 (T359),0:57.02,2-1/4,8,13.42,1-1/2,3,20.72,1-1/4,1,22.88,,,,,,,,,
2017-11-26,沙田,1,2,7,不可說 (B081),0:57.21,2-3/4,12,13.50,2-3/4,9,20.84,1-1/4,2,22.87,,,,,,,,,
2017-11-26,沙田,1,3,12,驫驫 (A315),0:57.88,2,7,13.38,2-1/2,7,20.92,5-1/2,3,23.58,,,,,,,,,
2017-11-26,沙田,1,4,2,精算八方 (A221),0:58.03,1-1/2,5,13.30,2,6,20.92,6-1/4,4,23.81,,,,,,,,,
2017-11-26,沙田,1,5,6,幸運骰 (B041),0:58.09,2-3/4,11,13.50,3,10,20.88,6-3/4,5,23.71,,,,,,,,,
2017-11-26,沙田,1,6,5,勇者勝 (B010),0:58.11,3,13,13.54,3-1/2,11,20.92,6-3/4,6,23.65,,,,,,,,,
2017-11-26,沙田,1,7,9,威勝哥 (A269),0:58.11,3,14,13.54,7,14,21.48,6-3/4,7,23.09,,,,,,,,,
2017-11-26,沙田,1,8,13,辣辣椒 (V026),0:58.13,1,4,13.22,1-1/2,5,20.92,7,8,23.99,,,,,,,,,
2017-11-26,沙田,1,9,10,喜得龍 (V009),0:58.13,2-1/2,10,13.46,4,12,21.08,7,9,23.59,,,,,,,,,
2017-11-26,沙田,1,10,8,永旺喜喜 (A347),0:58.18,1,1,13.06,1,1,20.84,7-1/4,10,24.28,,,,,,,,,
2017-11-26,沙田,1,11,4,放閃 (A404),0:58.52,1-3/4,6,13.34,2-3/4,8,21.00,9-1/2,11,24.18,,,,,,,,,
