date,venue,race_no,race_meeting_no,race_name,race_class,distance_m,rating_range,going,course,prize_hkd,race_finish_time,sectional_times_header,place,horse_no,horse_name,jockey,trainer,actual_wt_lbs,declared_wt_lbs,draw,lbw,running_position,finish_time,win_odds
2017-02-11,沙田,1,408,蝴蝶讓賽,第四班,1650,60-40,好地,全天候跑道,840000,(27.78) (51.84) (1:15.71) (1:38.89),27.78 24.06 23.87 23.18,1,1,安友 (V291),郭能,蔡約翰,133,1051,4,-,3 2 2 1,1:38.89,4.9
2017-02-11,沙田,1,408,蝴蝶讓賽,第四班,1650,60-40,好地,全天候跑道,840000,(27.78) (51.84) (1:15.71) (1:38.89),27.78 24.06 23.87 23.18,2,5,和諧氣氛 (S326),莫雷拉,約翰摩亞,126,1150,12,鼻位,11 7 3 2,1:38.89,4.1
2017-02-11,沙田,1,408,蝴蝶讓賽,第四班,1650,60-40,好地,全天候跑道,840000,(27.78) (51.84) (1:15.71) (1:38.89),27.78 24.06 23.87 23.18,3,11,駿瑪 (T340),巫顯東,徐雨石,106,1081,13,1-3/4,1 1 1 3,1:39.18,30
2017-02-11,沙田,1,408,蝴蝶讓賽,第四班,1650,60-40,好地,全天候跑道,840000,(27.78) (51.84) (1:15.71) (1:38.89),27.78 24.06 23.87 23.18,4,6,旅遊大使 (T113),柏寶,蘇偉賢,124,1117,8,2-1/4,14 14 13 4,1:39.25,10
2017-02-11,沙田,1,408,蝴蝶讓賽,第四班,1650,60-40,好地,全天候跑道,840000,(27.78) (51.84) (1:15.71) (1:38.89),27.78 24.06 23.87 23.18,5,4,駕喜 (S244),祈普敦,文家良,130,1169,5,2-1/2,9 9 9 5,1:39.30,48
2017-02-11,沙田,1,408,蝴蝶讓賽,第四班,1650,60-40,好地,全天候跑道,840000,(27.78) (51.84) (1:15.71) (1:38.89),27.78 24.06 23.87 23.18,6,14,大道至公 (T329),黎海榮,鄭俊偉,114,1129,3,2-1/2,8 12 11 6,1:39.31,10
2017-02-11,沙田,1,408,蝴蝶讓賽,第四班,1650,60-40,好地,全天候跑道,840000,(27.78) (51.84) (1:15.71) (1:38.89),27.78 24.06 23.87 23.18,7,12,旅英駿爵 (T080),史卓豐,霍利時,116,1132,11,3,2 3 5 7,1:39.35,18
2017-02-11,沙田,1,408,蝴蝶讓賽,第四班,1650,60-40,好地,全天候跑道,840000,(27.78) (51.84) (1:15.71) (1:38.89),27.78 24.06 23.87 23.18,8,9,金武士 (T418),田泰安,方嘉柏,117,1141,6,3-1/2,6 6 7 8,1:39.43,28
2017-02-11,沙田,1,408,蝴蝶讓賽,第四班,1650,60-40,好地,全天候跑道,840000,(27.78) (51.84) (1:15.71) (1:38.89),27.78 24.06 23.87 23.18,9,3,大運舞台 (T256),蔣嘉琦,葉楚航,125,1114,1,4-1/2,4 8 8 9,1:39.59,10
2017-02-11,沙田,1,408,蝴蝶讓賽,第四班,1650,60-40,好地,全天候跑道,840000,(27.78) (51.84) (1:15.71) (1:38.89),27.78 24.06 23.87 23.18,10,2,奪目商人 (N111),羅理雅,蘇保羅,130,1099,7,6-1/4,12 13 10 10,1:39.87,8.2
2017-02-11,沙田,1,408,蝴蝶讓賽,第四班,1650,60-40,好地,全天候跑道,840000,(27.78) (51.84) (1:15.71) (1:38.89),27.78 24.06 23.87 23.18,11,10,沙角威龍 (S148),楊明綸,李易達,115,1085,9,7-3/4,5 4 6 11,1:40.14,7.9
2017-02-11,沙田,1,408,蝴蝶讓賽,第四班,1650,60-40,好地,全天候跑道,840000,(27.78) (51.84) (1:15.71) (1:38.89),27.78 24.06 23.87 23.18,12,13,路路發 (N186),蔡明紹,高伯新,115,1003,2,10-1/4,7 10 14 12,1:40.51,65
2017-02-11,沙田,1,408,蝴蝶讓賽,第四班,1650,60-40,好地,全天候跑道,840000,(27.78) (51.84) (1:15.71) (1:38.89),27.78 24.06 23.87 23.18,13,8,鑽之友 (S376),韋達,吳定強,118,1057,10,13,10 5 4 13,1:40.96,26
2017-02-11,沙田,1,408,蝴蝶讓賽,第四班,1650,60-40,好地,全天候跑道,840000,(27.78) (51.84) (1:15.71) (1:38.89),27.78 24.06 23.87 23.18,14,7,威勢之寶 (P425),蘇兆輝,呂健威,123,1131,14,14,13 11 12 14,1:41.12,29
2017-02-11,沙田,2,409,富泰讓賽,第五班,1800,40-0,好地至快地,"草地 - ""C+3"" 賽道",630000,(13.87) (35.77) (59.14) (1:23.66) (1:47.99),13.87 21.90 23.37 24.52 24.33,1,7,華麗再現 (V326),莫雷拉,沈集成,129,1063,14,-,3 5 5 4 1,1:47.99,2.4
2017-02-11,沙田,2,409,富泰讓賽,第五班,1800,40-0,好地至快地,"草地 - ""C+3"" 賽道",630000,(13.87) (35.77) (59.14) (1:23.66) (1:47.99),13.87 21.90 23.37 24.52 24.33,2,1,心有靈犀 (P405),潘頓,李易達,131,1079,1,1-1/2,8 7 6 5 2,1:48.24,5.8
2017-02-11,沙田,2,409,富泰讓賽,第五班,1800,40-0,好地至快地,"草地 - ""C+3"" 賽道",630000,(13.87) (35.77) (59.14) (1:23.66) (1:47.99),13.87 21.90 23.37 24.52 24.33,3,9,非凡者 (T089),巫顯東,徐雨石,118,1081,5,3,1 1 1 1 3,1:48.48,10
2017-02-11,沙田,2,409,富泰讓賽,第五班,1800,40-0,好地至快地,"草地 - ""C+3"" 賽道",630000,(13.87) (35.77) (59.14) (1:23.66) (1:47.99),13.87 21.90 23.37 24.52 24.33,4,13,皇龍寶駒 (P130),田泰安,鄭俊偉,113,1107,3,4-3/4,2 2 2 2 4,1:48.74,125
2017-02-11,沙田,2,409,富泰讓賽,第五班,1800,40-0,好地至快地,"草地 - ""C+3"" 賽道",630000,(13.87) (35.77) (59.14) (1:23.66) (1:47.99),13.87 21.90 23.37 24.52 24.33,5,6,好性格 (V060),郭能,姚本輝,129,1099,10,5-1/4,7 8 9 9 5,1:48.83,10
2017-02-11,沙田,2,409,富泰讓賽,第五班,1800,40-0,好地至快地,"草地 - ""C+3"" 賽道",630000,(13.87) (35.77) (59.14) (1:23.66) (1:47.99),13.87 21.90 23.37 24.52 24.33,6,2,財歡笑 (S346),史卓豐,徐雨石,133,1241,8,5-1/2,12 12 12 11 6,1:48.88,31
2017-02-11,沙田,2,409,富泰讓賽,第五班,1800,40-0,好地至快地,"草地 - ""C+3"" 賽道",630000,(13.87) (35.77) (59.14) (1:23.66) (1:47.99),13.87 21.90 23.37 24.52 24.33,7,5,白玉凱旋 (P070),柏寶,李易達,129,1024,4,7,6 6 7 7 7,1:49.12,9
2017-02-11,沙田,2,409,富泰讓賽,第五班,1800,40-0,好地至快地,"草地 - ""C+3"" 賽道",630000,(13.87) (35.77) (59.14) (1:23.66) (1:47.99),13.87 21.90 23.37 24.52 24.33,8,4,富貴榮華 (P324),蘇兆輝,文家良,130,1024,9,7-1/2,11 11 10 10 8,1:49.18,12
2017-02-11,沙田,2,409,富泰讓賽,第五班,1800,40-0,好地至快地,"草地 - ""C+3"" 賽道",630000,(13.87) (35.77) (59.14) (1:23.66) (1:47.99),13.87 21.90 23.37 24.52 24.33,9,12,永常勝 (P415),楊明綸,李易達,111,1014,2,7-3/4,10 9 8 8 9,1:49.25,36
2017-02-11,沙田,2,409,富泰讓賽,第五班,1800,40-0,好地至快地,"草地 - ""C+3"" 賽道",630000,(13.87) (35.77) (59.14) (1:23.66) (1:47.99),13.87 21.90 23.37 24.52 24.33,10,8,馬來之珍 (N416),梁家俊,告達理,127,1186,13,11,4 3 3 6 10,1:49.75,29
