date,venue,race_no,finish_pos,horse_no,horse_name,finish_time,sec1_margin,sec1_running_pos,sec1_time,sec2_margin,sec2_running_pos,sec2_time,sec3_margin,sec3_running_pos,sec3_time,sec4_margin,sec4_running_pos,sec4_time,sec5_margin,sec5_running_pos,sec5_time,sec6_margin,sec6_running_pos,sec6_time
2017-04-09,沙田,1,1,8,靠眼光 (A211),0:55.40,1-1/4,3,13.18,3,4,20.53,HD,1,21.69,,,,,,,,,
2017-04-09,沙田,1,2,5,鞍歌 (A177),0:55.43,1/2,1,12.98,1-1/4,1,20.25,HD,2,22.20,,,,,,,,,
2017-04-09,沙田,1,3,1,炸魚薯條 (T099),0:56.16,1/2,2,13.06,2,3,20.49,4-3/4,3,22.61,,,,,,,,,
2017-04-09,沙田,1,4,3,愛樂寶 (A150),0:56.22,4-1/4,12,13.66,4-1/2,7,20.29,5-1/4,4,22.27,,,,,,,,,
2017-04-09,沙田,1,5,10,要風得鋒 (P063),0:56.56,1-1/4,5,13.18,1-1/4,2,20.25,7-1/4,5,23.13,,,,,,,,,
2017-04-09,沙田,1,6,11,獵狐者 (V221),0:56.68,3-3/4,11,13.58,5-1/2,9,20.53,8,6,22.57,,,,,,,,,
2017-04-09,沙田,1,7,4,金禧足球 (A085),0:57.28,3-3/4,10,13.58,9-1/4,12,21.13,11-3/4,7,22.57,,,,,,,,,
2017-04-09,沙田,1,8,12,電訊太神 (A018),0:57.34,5-3/4,14,13.90,9-1/2,13,20.85,12-1/4,8,22.59,,,,,,,,,
2017-04-09,沙田,1,9,6,友情永在 (A033),0:57.43,1-1/4,4,13.18,3-3/4,5,20.65,12-3/4,9,23.60,,,,,,,,,
2017-04-09,沙田,1,10,7,指揮官 (V348),0:57.57,1-1/2,6,13.22,5-3/4,10,20.93,13-1/2,10,23.42,,,,,,,,,
2017-04-09,沙田,1,11,14,勝利公爵 (T136),0:57.61,1-3/4,7,13.26,5-1/4,8,20.81,13-3/4,11,23.54,,,,,,,,,
2017-04-09,沙田,1,12,9,怪獸都市 (A190),0:57.71,3-1/2,9,13.54,8,11,20.97,14-1/2,12,23.20,,,,,,,,,
2017-04-09,沙田,1,13,2,芙蓉之城 (V049),0:58.01,1-3/4,8,13.26,4-1/4,6,20.65,16-1/4,13,24.10,,,,,,,,,
2017-04-09,沙田,1,14,13,天賜寶 (V401),0:58.24,5-1/4,13,13.82,10-1/4,14,21.05,17-3/4,14,23.37,,,,,,,,,
2017-04-09,沙田,2,1,1,愛美麗 (V025),1:22.81,2,6,13.86,1-1/2,5,22.63,1-3/4,5,23.61,N,1,22.71,,,,,,
2017-04-09,沙田,2,2,7,運財之星 (S127),1:22.86,1-3/4,4,13.82,N,2,22.47,SH,2,23.53,N,2,23.04,,,,,,
2017-04-09,沙田,2,3,10,知道勝 (S218),1:22.94,1/2,2,13.62,1-1/2,4,22.87,1-1/4,4,23.53,3/4,3,22.92,,,,,,
2017-04-09,沙田,2,4,8,凱旋星光 (T224),1:23.04,3-1/4,11,14.06,3-1/2,9,22.75,2-3/4,8,23.45,1-1/2,4,22.78,,,,,,
2017-04-09,沙田,2,5,12,金叻星 (S113),1:23.10,2-1/2,7,13.94,2,6,22.63,2,7,23.57,1-3/4,5,22.96,,,,,,
2017-04-09,沙田,2,6,3,慷慨寶 (S096),1:23.20,1/2,1,13.54,N,1,22.71,SH,1,23.57,2-1/2,6,23.38,,,,,,
2017-04-09,沙田,2,7,2,小奇妙 (T298),1:23.29,2-3/4,9,13.98,3/4,3,22.39,N,3,23.49,3,7,23.43,,,,,,
2017-04-09,沙田,2,8,13,隨時候命 (T383),1:23.41,3-3/4,13,14.14,5-3/4,14,23.03,5-1/4,12,23.49,3-3/4,8,22.75,,,,,,
2017-04-09,沙田,2,9,14,可攻可守 (V365),1:23.46,4-1/4,14,14.22,5-1/4,13,22.87,5-1/2,14,23.61,4,9,22.76,,,,,,
