date,venue,race_no,place,horse_no,horse_name,jockey,gear,commentary
2017-05-24,跑馬地,1,1,6,紅旗飛將 (T295),梁家俊,--,早段受催策，並排領先。跑過一千米處時以短距離領先，走內欄。最後二百米帶離對手。
2017-05-24,跑馬地,1,2,1,隨時候命 (T383),何澤堯,TT,早段受催策，居第三位，落後一個馬位，走內欄。跑過一千米處時居第四位，走第二疊。入直路時開始上前，進佔第二位。最後二百米未能保持走勢。
2017-05-24,跑馬地,1,3,3,友瑩采 (V213),潘頓,B2/TT,居最後數位，直路彎開始上前，走外疊。保持穩勢，但未能構成威脅。
2017-05-24,跑馬地,1,4,7,辣得寶 (T393),莫雷拉,--,自外檔出閘後居前列競跑，趨近一千米處轉彎時居中間之前位置，走第二疊。直路初移入內欄取位，受催策但未能加速。
2017-05-24,跑馬地,1,5,10,牛魔王 (S176),蔣嘉琦,PC/XB/TT,自外檔出閘迅速，入馬房彎時一度領先，走內欄。轉入對面直路時留後以取得遮擋，居第三位。入直路時居相若位置，受催策但逐漸力竭。
2017-05-24,跑馬地,1,6,5,精彩時機 (P293),郭能,CP,自外檔出閘後留後，直路彎繞過馬群上前，入直路時走最外疊。在跑道中央競跑，受催策，奮起力拼。
2017-05-24,跑馬地,1,7,9,電訊大炮 (V144),黎海榮,B,出閘迅速，留居中間之後位置。轉直路彎當步速加快時略為墮後。末段受催策，略為追前。
2017-05-24,跑馬地,1,8,4,威德將軍 (S286),史卓豐,P,出閘普通，早段受催策，其後留後，未能取得遮擋。對面直路上進佔中間位置，沒有遮擋。直路彎一度發力。入直路時仍走大外疊，瞬即力竭。
2017-05-24,跑馬地,1,9,12,掌握時機 (T019),田泰安,B,居後列，尾隨馬群至四百米處。末段超越已洩氣的馬匹。
2017-05-24,跑馬地,1,10,2,千真萬確 (S328),黃皓楠,CP-/B2,早段受鞭策，居中間位置，走內欄。趨近直路彎當步速加快時略為墮後。直路上再無餘力。
2017-05-24,跑馬地,1,11,11,喜寶天龍 (S446),吳嘉晉,H,出閘一般，轉馬房彎時穩步上前，走第三疊。轉入對面直路時進佔第二位。最後四百米迅速墮退。
2017-05-24,跑馬地,1,12,8,樂趣 (S150),韋達,TT,早段受約束以取得遮擋，入馬房彎時受阻礙，墮居最後數位，走內欄。進入直路時進一步墮居包尾位置。再無表現。
