date,venue,race_no,pool,combination,dividend_hkd
2017-01-08,沙田,1,獨贏,1,75.50
2017-01-08,沙田,1,位置,1,26.50
2017-01-08,沙田,1,連贏,"1,2",259.50
2017-01-08,沙田,1,位置Q,"1,2",93.50
2017-01-08,沙田,1,3揀1（組合獨贏）,A1,未能勝出
2017-01-08,沙田,1,三重彩,"1,2,7","2,045.00"
2017-01-08,沙田,1,單T,"1,2,7",317.00
2017-01-08,沙田,1,四連環,"1,2,7,11",576.00
2017-01-08,沙田,1,四重彩,"1,2,7,11","13,727.00"
2017-01-08,沙田,2,獨贏,5,52.50
2017-01-08,沙田,2,位置,5,18.50
2017-01-08,沙田,2,連贏,"5,10",89.50
2017-01-08,沙田,2,位置Q,"5,10",33.50
2017-01-08,沙田,2,3揀1（組合獨贏）,A1,未能勝出
2017-01-08,沙田,2,三重彩,"5,10,3",685.00
2017-01-08,沙田,2,單T,"3,5,10",86.00
2017-01-08,沙田,2,四連環,"1,3,5,10",102.00
2017-01-08,沙田,2,四重彩,"5,10,3,1","2,217.00"
2017-01-08,沙田,2,第一口孖寶,1/5,333.00
2017-01-08,沙田,3,獨贏,2,58.00
2017-01-08,沙田,3,位置,2,29.50
2017-01-08,沙田,3,連贏,"2,3",139.50
2017-01-08,沙田,3,三重彩,"2,3,1",746.00
2017-01-08,沙田,3,單T,"1,2,3",105.00
2017-01-08,沙田,3,四連環,"1,2,3,4",87.00
2017-01-08,沙田,3,四重彩,"2,3,1,4","2,350.00"
2017-01-08,沙田,3,第二口孖寶,5/2,385.50
2017-01-08,沙田,4,獨贏,4,75.00
2017-01-08,沙田,4,位置,4,23.00
2017-01-08,沙田,4,連贏,"4,11",941.50
2017-01-08,沙田,4,位置Q,"4,11",223.50
2017-01-08,沙田,4,3揀1（組合獨贏）,A1,未能勝出
2017-01-08,沙田,4,三重彩,"4,11,8","10,305.00"
2017-01-08,沙田,4,單T,"4,8,11","1,479.00"
2017-01-08,沙田,4,四連環,"4,5,8,11","2,938.00"
2017-01-08,沙田,4,四重彩,"4,11,8,5","70,156.00"
2017-01-08,沙田,4,第三口孖寶,2/4,710.00
2017-01-08,沙田,4,第一口孖T,"1,2,3/4,8,11","40,589.00"
2017-01-08,沙田,5,獨贏,4,74.50
2017-01-08,沙田,5,位置,4,28.00
2017-01-08,沙田,5,連贏,"1,4",414.00
2017-01-08,沙田,5,位置Q,"1,4",161.50
2017-01-08,沙田,5,3揀1（組合獨贏）,A1,未能勝出
2017-01-08,沙田,5,三重彩,"4,1,10","5,194.00"
2017-01-08,沙田,5,單T,"1,4,10",886.00
2017-01-08,沙田,5,四連環,"1,4,7,10","7,306.00"
2017-01-08,沙田,5,四重彩,"4,1,10,7","142,859.00"
2017-01-08,沙田,5,第四口孖寶,4/4,636.00
2017-01-08,沙田,6,獨贏,5,65.00
2017-01-08,沙田,6,位置,5,20.00
2017-01-08,沙田,6,連贏,"4,5",324.50
2017-01-08,沙田,6,位置Q,"4,5",101.50
2017-01-08,沙田,6,3揀1（組合獨贏）,A1,24.00
2017-01-08,沙田,6,三重彩,"5,4,8","3,922.00"
2017-01-08,沙田,6,單T,"4,5,8",512.00
