date,venue,race_no,finish_pos,horse_no,horse_name,finish_time,sec1_margin,sec1_running_pos,sec1_time,sec2_margin,sec2_running_pos,sec2_time,sec3_margin,sec3_running_pos,sec3_time,sec4_margin,sec4_running_pos,sec4_time,sec5_margin,sec5_running_pos,sec5_time,sec6_margin,sec6_running_pos,sec6_time
2017-04-12,跑馬地,1,1,9,天狼星 (P269),0:58.03,N,1,12.87,1,1,21.64,1/2,1,23.52,,,,,,,,,
2017-04-12,跑馬地,1,2,5,泡泡達人 (T346),0:58.11,2-1/4,6,13.23,2-1/4,4,21.64,1/2,2,23.24,,,,,,,,,
2017-04-12,跑馬地,1,3,10,你同我定 (S413),0:58.24,N,3,12.91,2-1/2,5,22.00,1-1/4,3,23.33,,,,,,,,,
2017-04-12,跑馬地,1,4,8,高山威龍 (N265),0:58.25,1,4,13.03,1,2,21.64,1-1/2,4,23.58,,,,,,,,,
2017-04-12,跑馬地,1,5,6,七彩 (V044),0:58.26,3,10,13.35,3-3/4,7,21.76,1-1/2,5,23.15,,,,,,,,,
2017-04-12,跑馬地,1,6,3,劍凌雲 (T300),0:58.26,2-3/4,9,13.31,3,6,21.68,1-1/2,6,23.27,,,,,,,,,
2017-04-12,跑馬地,1,7,2,欖球鑽石 (S432),0:58.32,5-1/4,11,13.71,6,11,21.76,1-3/4,7,22.85,,,,,,,,,
2017-04-12,跑馬地,1,8,7,金錢炮 (T022),0:58.34,1-3/4,5,13.15,3-3/4,8,21.96,2,8,23.23,,,,,,,,,
2017-04-12,跑馬地,1,9,12,衝鋒友 (T356),0:58.45,N,2,12.91,1-1/4,3,21.80,2-1/2,9,23.74,,,,,,,,,
2017-04-12,跑馬地,1,10,11,行運友 (V155),0:58.50,2-1/2,7,13.27,5,9,22.04,3,10,23.19,,,,,,,,,
2017-04-12,跑馬地,1,11,1,金武士 (T418),0:58.66,6-3/4,12,13.95,8,12,21.84,4,11,22.87,,,,,,,,,
2017-04-12,跑馬地,1,12,4,名馬 (CM273),0:58.98,2-3/4,8,13.31,5,10,22.00,6,12,23.67,,,,,,,,,
2017-04-12,跑馬地,2,1,8,和諧小子 (V012),1:10.27,N,1,24.07,1/2,1,22.92,SH,1,23.28,,,,,,,,,
2017-04-12,跑馬地,2,2,2,英姿茂盛 (V200),1:10.28,N,2,24.11,1/2,2,22.96,SH,2,23.21,,,,,,,,,
2017-04-12,跑馬地,2,3,7,日東昇 (V302),1:10.42,5,10,24.87,4-1/2,7,22.84,1,3,22.71,,,,,,,,,
2017-04-12,跑馬地,2,4,3,放下自在 (T059),1:10.45,3-3/4,8,24.67,3-1/4,6,22.84,1,4,22.94,,,,,,,,,
2017-04-12,跑馬地,2,5,11,葵涌老友 (A012),1:11.00,1-1/2,4,24.31,1-1/2,3,22.92,4-1/2,5,23.77,,,,,,,,,
2017-04-12,跑馬地,2,6,4,航天勇將 (V010),1:11.04,1-1/2,5,24.31,1-3/4,4,22.96,4-3/4,6,23.77,,,,,,,,,
2017-04-12,跑馬地,2,7,1,再創商機 (V340),1:11.06,3-1/2,7,24.63,3-1/4,5,22.88,5,7,23.55,,,,,,,,,
2017-04-12,跑馬地,2,8,10,做得好 (A082),1:11.10,5-1/4,11,24.91,4-3/4,8,22.84,5-1/4,8,23.35,,,,,,,,,
2017-04-12,跑馬地,2,9,5,金鹿 (P121),1:11.39,3,6,24.55,5,9,23.24,7,9,23.60,,,,,,,,,
2017-04-12,跑馬地,2,10,9,紅星 (V273),1:11.44,4-3/4,9,24.83,5-3/4,11,23.08,7-1/4,10,23.53,,,,,,,,,
2017-04-12,跑馬地,2,11,12,東方孖寶 (T267),1:13.02,8-3/4,12,25.47,9-3/4,12,23.08,17-1/4,11,24.47,,,,,,,,,
2017-04-12,跑馬地,2,12,6,雷超 (V414),1:15.21,1-1/4,3,24.27,5,10,23.52,31,12,27.42,,,,,,,,,
2017-04-12,跑馬地,3,1,8,全勝姿態 (V011),1:41.51,1,2,28.82,1-1/4,2,24.66,SH,1,24.15,1,1,23.88,,,,,,
2017-04-12,跑馬地,3,2,3,勁勇威龍 (S078),1:41.66,2,3,28.98,2,3,24.62,1-1/2,4,24.27,1,2,23.79,,,,,,
2017-04-12,跑馬地,3,3,7,滿載而來 (V182),1:41.77,9-1/2,12,30.18,9-1/4,12,24.58,3-1/4,9,23.39,1-1/2,3,23.62,,,,,,
2017-04-12,跑馬地,3,4,6,笑傲非凡 (A144),1:41.88,4-3/4,6,29.42,3-3/4,5,24.46,3,8,24.23,2-1/4,4,23.77,,,,,,
2017-04-12,跑馬地,3,5,12,當旺財 (V259),1:41.88,1,1,28.66,1-1/4,1,24.62,SH,2,24.35,2-1/4,5,24.25,,,,,,
2017-04-12,跑馬地,3,6,4,奔虹赤 (V216),1:42.07,6-1/4,8,29.66,5-1/4,7,24.46,4-1/4,11,24.19,3-1/2,6,23.76,,,,,,
