date,venue,race_no,pool,combination,dividend_hkd
2017-09-20,跑馬地,1,獨贏,9,75.50
2017-09-20,跑馬地,1,位置,9,23.00
2017-09-20,跑馬地,1,連贏,"9,12",124.00
2017-09-20,跑馬地,1,位置Q,"9,12",44.50
2017-09-20,跑馬地,1,3揀1（組合獨贏）,A1,未能勝出
2017-09-20,跑馬地,1,三重彩,"9,12,1","6,267.00"
2017-09-20,跑馬地,1,單T,"1,9,12",979.00
2017-09-20,跑馬地,1,四連環,"1,2,9,12","3,636.00"
2017-09-20,跑馬地,1,四重彩,"9,12,1,2","79,573.00"
2017-09-20,跑馬地,2,獨贏,4,56.00
2017-09-20,跑馬地,2,位置,4,20.00
2017-09-20,跑馬地,2,連贏,"4,7",392.00
2017-09-20,跑馬地,2,位置Q,"4,7",111.00
2017-09-20,跑馬地,2,3揀1（組合獨贏）,A1,未能勝出
2017-09-20,跑馬地,2,三重彩,"4,7,8","3,729.00"
2017-09-20,跑馬地,2,單T,"4,7,8",659.00
2017-09-20,跑馬地,2,四連環,"1,4,7,8","1,064.00"
2017-09-20,跑馬地,2,四重彩,"4,7,8,1","20,217.00"
2017-09-20,跑馬地,2,第一口孖寶,9/4,568.00
2017-09-20,跑馬地,3,獨贏,7,251.00
2017-09-20,跑馬地,3,位置,7,62.00
2017-09-20,跑馬地,3,連贏,"4,7",560.00
2017-09-20,跑馬地,3,位置Q,"4,7",190.50
2017-09-20,跑馬地,3,3揀1（組合獨贏）,A1,未能勝出
2017-09-20,跑馬地,3,三重彩,"7,4,5","17,530.00"
2017-09-20,跑馬地,3,單T,"4,5,7","2,428.00"
2017-09-20,跑馬地,3,四連環,"4,5,7,10","2,978.00"
2017-09-20,跑馬地,3,四重彩,"7,4,5,10","84,954.00"
2017-09-20,跑馬地,3,第二口孖寶,4/7,"1,794.00"
2017-09-20,跑馬地,4,獨贏,10,56.50
2017-09-20,跑馬地,4,位置,10,20.00
2017-09-20,跑馬地,4,連贏,"7,10",182.50
2017-09-20,跑馬地,4,位置Q,"7,10",68.50
2017-09-20,跑馬地,4,3揀1（組合獨贏）,A1,未能勝出
2017-09-20,跑馬地,4,三重彩,"10,7,2","2,691.00"
2017-09-20,跑馬地,4,單T,"2,7,10",476.00
2017-09-20,跑馬地,4,四連環,"2,7,10,11","4,374.00"
2017-09-20,跑馬地,4,四重彩,"10,7,2,11","81,137.00"
2017-09-20,跑馬地,4,第三口孖寶,7/10,"1,427.50"
2017-09-20,跑馬地,4,第一口孖T,"4,5,7/2,7,10","182,507.00"
2017-09-20,跑馬地,5,獨贏,1,20.00
2017-09-20,跑馬地,5,位置,1,12.00
2017-09-20,跑馬地,5,連贏,"1,2",43.00
2017-09-20,跑馬地,5,位置Q,"1,2",22.00
2017-09-20,跑馬地,5,3揀1（組合獨贏）,A1,13.50
2017-09-20,跑馬地,5,三重彩,"1,2,9",915.00
2017-09-20,跑馬地,5,單T,"1,2,9",315.00
2017-09-20,跑馬地,5,四連環,"1,2,9,12","1,292.00"
2017-09-20,跑馬地,5,四重彩,"1,2,9,12","9,978.00"
2017-09-20,跑馬地,5,第四口孖寶,10/1,137.00
2017-09-20,跑馬地,6,獨贏,8,44.00
2017-09-20,跑馬地,6,位置,8,18.00
2017-09-20,跑馬地,6,連贏,"8,9",146.00
2017-09-20,跑馬地,6,位置Q,"8,9",62.00
2017-09-20,跑馬地,6,3揀1（組合獨贏）,A1,未能勝出
2017-09-20,跑馬地,6,三重彩,"8,9,10","1,410.00"
2017-09-20,跑馬地,6,單T,"8,9,10",240.00
2017-09-20,跑馬地,6,四連環,"4,8,9,10","1,357.00"
2017-09-20,跑馬地,6,四重彩,"8,9,10,4","19,126.00"
2017-09-20,跑馬地,6,第五口孖寶,1/8,100.00
2017-09-20,跑馬地,6,三T,"2,7,10/1,2,9/8,9,10","214,933.00"
2017-09-20,跑馬地,6,三T(安慰獎),"2,7,10/1,2,9/任何組合","1,276.00"
2017-09-20,跑馬地,7,獨贏,9,48.00
2017-09-20,跑馬地,7,位置,9,19.00
2017-09-20,跑馬地,7,連贏,"9,10",258.00
2017-09-20,跑馬地,7,位置Q,"9,10",82.00
2017-09-20,跑馬地,7,3揀1（組合獨贏）,A1,23.50
2017-09-20,跑馬地,7,三重彩,"9,10,1","1,958.00"
2017-09-20,跑馬地,7,單T,"1,9,10",330.00
2017-09-20,跑馬地,7,四連環,"1,7,9,10",330.00
2017-09-20,跑馬地,7,四重彩,"9,10,1,7","9,546.00"
2017-09-20,跑馬地,7,第六口孖寶,8/9,298.50
2017-09-20,跑馬地,7,第二口孖T,"8,9,10/1,9,10","13,875.00"
2017-09-20,跑馬地,8,獨贏,5,581.00
2017-09-20,跑馬地,8,位置,5,160.00
2017-09-20,跑馬地,8,連贏,"5,6","2,677.50"
2017-09-20,跑馬地,8,位置Q,"5,6",781.50
2017-09-20,跑馬地,8,3揀1（組合獨贏）,A1,未能勝出
2017-09-20,跑馬地,8,三重彩,"5,6,3","109,936.00"
2017-09-20,跑馬地,8,單T,"3,5,6","11,901.00"
2017-09-20,跑馬地,8,四連環,"3,5,6,7","18,105.00"
2017-09-20,跑馬地,8,四重彩,"5,6,3,7","568,800.00"
2017-09-20,跑馬地,8,第七口孖寶,9/5,"2,711.50"
2017-09-20,跑馬地,8,三寶,8/9/5,"28,456.00"
2017-09-20,跑馬地,8,六環彩,"4,7/7,10/1,2/8,9/9,10/5,6","6,956.00"
2017-09-20,跑馬地,8,騎師王 1,3 [潘頓],詳情
