date,venue,race_no,finish_pos,horse_no,horse_name,finish_time,sec1_margin,sec1_running_pos,sec1_time,sec2_margin,sec2_running_pos,sec2_time,sec3_margin,sec3_running_pos,sec3_time,sec4_margin,sec4_running_pos,sec4_time,sec5_margin,sec5_running_pos,sec5_time,sec6_margin,sec6_running_pos,sec6_time
2017-01-18,沙田,1,1,2,喜得龍 (V009),1:09.57,1-1/4,1,23.74,2-1/4,1,22.45,2-1/4,1,23.38,,,,,,,,,
2017-01-18,沙田,1,2,5,駕迅 (T063),1:09.94,2-1/2,4,24.14,3-1/4,4,22.57,2-1/4,2,23.23,,,,,,,,,
2017-01-18,沙田,1,3,12,幸運贏贏 (V091),1:10.02,3-3/4,6,24.34,3-1/4,5,22.37,2-3/4,3,23.31,,,,,,,,,
2017-01-18,沙田,1,4,9,多多囍 (V032),1:10.46,6-1/4,11,24.74,7-1/2,11,22.65,5-1/2,4,23.07,,,,,,,,,
2017-01-18,沙田,1,5,6,紅旗飛將 (T295),1:10.47,3-1/2,5,24.30,4-3/4,6,22.65,5-3/4,5,23.52,,,,,,,,,
2017-01-18,沙田,1,6,8,行運友 (V155),1:10.68,2-1/4,3,24.10,2-1/4,2,22.45,7,6,24.13,,,,,,,,,
2017-01-18,沙田,1,7,1,升力 (N294),1:10.70,5-1/4,9,24.58,5,7,22.41,7,7,23.71,,,,,,,,,
2017-01-18,沙田,1,8,7,精益旅程 (S389),1:10.72,6-1/4,10,24.74,6-1/2,10,22.49,7-1/4,8,23.49,,,,,,,,,
2017-01-18,沙田,1,9,10,踏雪名駒 (S409),1:10.74,5,8,24.54,6-1/2,9,22.69,7-1/4,9,23.51,,,,,,,,,
2017-01-18,沙田,1,10,11,元豐泰 (CM255),1:10.89,4-1/2,7,24.46,6-1/4,8,22.73,8-1/4,10,23.70,,,,,,,,,
2017-01-18,沙田,1,11,4,至尊駿爵 (P344),1:10.99,1-1/4,2,23.94,2-1/2,3,22.65,8-3/4,11,24.40,,,,,,,,,
2017-01-18,沙田,1,12,3,領先直前 (S193),1:11.78,9-1/2,12,25.26,11-1/4,12,22.73,13-3/4,12,23.79,,,,,,,,,
2017-01-18,沙田,2,1,7,糖黐豆 (S205),1:50.01,5,12,14.61,6-3/4,11,22.87,4-3/4,11,24.09,4-3/4,10,24.27,SH,1,24.17,,,
2017-01-18,沙田,2,2,11,活潑飛揚 (V061),1:50.03,1-3/4,6,14.09,3-1/2,7,22.87,3/4,3,23.97,1-1/2,3,24.39,SH,2,24.71,,,
2017-01-18,沙田,2,3,3,好性格 (V060),1:50.46,1/2,2,13.89,1-1/4,3,22.71,1-3/4,4,24.49,2-1/4,5,24.35,2-3/4,3,25.02,,,
2017-01-18,沙田,2,4,10,彩利 (N192),1:50.66,5-1/4,13,14.65,7-3/4,12,22.99,4-3/4,12,23.93,6,12,24.47,4,4,24.62,,,
2017-01-18,沙田,2,5,2,非凡者 (T089),1:50.68,1/2,1,13.81,N,1,22.59,1/2,1,24.41,1/2,1,24.27,4-1/4,5,25.60,,,
2017-01-18,沙田,2,6,4,漸信名駒 (T253),1:50.73,3/4,4,13.93,N,2,22.51,1/2,2,24.45,1/2,2,24.27,4-1/2,6,25.57,,,
2017-01-18,沙田,2,7,5,友歡笑 (S074),1:50.80,3-1/4,8,14.33,5-1/4,9,22.91,4-1/2,10,24.29,4,8,24.19,5,7,25.08,,,
2017-01-18,沙田,2,8,9,威旺財 (S050),1:51.01,2-1/4,7,14.17,3-1/2,6,22.79,3,9,24.33,3-1/4,6,24.31,6-1/4,8,25.41,,,
2017-01-18,沙田,2,9,1,保證滿意 (P286),1:51.13,3/4,3,13.93,1-3/4,4,22.75,1-3/4,5,24.41,2-1/4,4,24.35,7,9,25.69,,,
2017-01-18,沙田,2,10,6,勇晉神駒 (T233),1:51.43,1-1/4,5,14.01,3,5,22.87,2-3/4,6,24.37,3-1/4,7,24.35,9,10,25.83,,,
2017-01-18,沙田,2,11,14,帝國之星 (T068),1:51.98,3-1/2,9,14.37,4-3/4,8,22.79,2-3/4,7,24.09,4-1/2,9,24.55,12-1/4,11,26.18,,,
2017-01-18,沙田,2,12,13,皇龍寶駒 (P130),1:52.04,4-1/2,11,14.53,6-1/4,10,22.87,3,8,23.89,5-1/4,11,24.63,12-3/4,12,26.12,,,
