date,venue,race_no,finish_pos,horse_no,horse_name,finish_time,sec1_margin,sec1_running_pos,sec1_time,sec2_margin,sec2_running_pos,sec2_time,sec3_margin,sec3_running_pos,sec3_time,sec4_margin,sec4_running_pos,sec4_time,sec5_margin,sec5_running_pos,sec5_time,sec6_margin,sec6_running_pos,sec6_time
2017-10-18,跑馬地,1,1,5,賞面 (S324),1:10.19,3,4,24.07,4,5,23.00,N,1,23.12,,,,,,,,,
2017-10-18,跑馬地,1,2,12,金威利 (S087),1:10.23,1-1/4,2,23.79,1,2,22.80,N,2,23.64,,,,,,,,,
2017-10-18,跑馬地,1,3,7,喜盈盈 (T054),1:10.44,5-3/4,9,24.51,7-1/2,10,23.12,1-1/2,3,22.81,,,,,,,,,
2017-10-18,跑馬地,1,4,4,贏馬神器 (A075),1:10.46,4-1/4,6,24.27,6,7,23.12,1-3/4,4,23.07,,,,,,,,,
2017-10-18,跑馬地,1,5,8,飛快叻 (P330),1:10.64,5,8,24.39,5-1/2,6,22.92,2-3/4,5,23.33,,,,,,,,,
2017-10-18,跑馬地,1,6,9,路路發 (N186),1:10.71,1-3/4,3,23.87,2-1/4,3,22.92,3-1/4,6,23.92,,,,,,,,,
2017-10-18,跑馬地,1,7,2,要風得鋒 (P063),1:10.98,1-1/4,1,23.59,1,1,22.84,5,7,24.55,,,,,,,,,
2017-10-18,跑馬地,1,8,11,吉利馬王 (V305),1:11.29,3,5,24.07,2-3/4,4,22.80,6-3/4,8,24.42,,,,,,,,,
2017-10-18,跑馬地,1,9,6,金碧輝煌 (T076),1:11.29,4-3/4,7,24.35,6,8,23.04,6-3/4,9,23.90,,,,,,,,,
2017-10-18,跑馬地,1,10,1,大龍騰 (T381),1:11.31,7,10,24.71,6-1/2,9,22.76,7,10,23.84,,,,,,,,,
2017-10-18,跑馬地,1,11,10,升力 (N294),1:11.44,7-1/4,11,24.75,7-1/2,11,22.88,7-3/4,11,23.81,,,,,,,,,
2017-10-18,跑馬地,1,12,3,陽明家家 (A185),1:11.50,8,12,24.87,9,12,23.00,8-1/4,12,23.63,,,,,,,,,
2017-10-18,跑馬地,2,1,10,旅英公爵 (T345),1:09.61,4-3/4,6,24.32,4-1/2,6,22.64,3,1,22.65,,,,,,,,,
2017-10-18,跑馬地,2,2,5,美麗之友 (T415),1:10.11,1-1/4,3,23.76,2-1/4,3,22.84,3,2,23.51,,,,,,,,,
2017-10-18,跑馬地,2,3,7,無限欣賞 (V072),1:10.18,2-3/4,4,24.00,3-1/2,4,22.80,3-1/2,3,23.38,,,,,,,,,
2017-10-18,跑馬地,2,4,1,飛馬再威 (T338),1:10.24,9-1/4,10,25.04,9-3/4,11,22.76,4,4,22.44,,,,,,,,,
2017-10-18,跑馬地,2,5,4,八太子 (A426),1:10.36,9,9,25.00,6-1/2,7,22.28,4-3/4,5,23.08,,,,,,,,,
2017-10-18,跑馬地,2,6,6,喜進 (A188),1:10.39,1/2,1,23.56,3/4,1,22.68,4-3/4,6,24.15,,,,,,,,,
2017-10-18,跑馬地,2,7,2,勁飛勁 (V014),1:10.56,1/2,2,23.64,3/4,2,22.72,6,7,24.20,,,,,,,,,
2017-10-18,跑馬地,2,8,8,靚先生 (T335),1:10.58,8-1/4,8,24.88,8,9,22.64,6,8,23.06,,,,,,,,,
2017-10-18,跑馬地,2,9,9,必定掂 (A107),1:10.67,9-1/2,11,25.08,7-1/2,8,22.36,6-3/4,9,23.23,,,,,,,,,
2017-10-18,跑馬地,2,10,3,悅目星光 (A137),1:10.94,11,12,25.32,10-3/4,12,22.64,8-1/4,10,22.98,,,,,,,,,
2017-10-18,跑馬地,2,11,11,萬里雄風 (A106),1:11.06,7,7,24.68,8-1/2,10,22.92,9,11,23.46,,,,,,,,,
2017-10-18,跑馬地,2,12,12,世界都市 (S019),1:11.50,3,5,24.04,4-1/2,5,22.92,11-3/4,12,24.54,,,,,,,,,
2017-10-18,跑馬地,3,1,4,華美之寶 (S247),1:40.44,4,6,28.77,5,6,24.42,3-1/2,5,24.24,SH,1,23.01,,,,,,
2017-10-18,跑馬地,3,2,6,塑料喜 (T326),1:40.46,2-3/4,3,28.57,3,4,24.30,2,3,24.32,SH,2,23.27,,,,,,
2017-10-18,跑馬地,3,3,1,君悅灣 (P421),1:40.72,1-3/4,1,28.13,1,1,24.26,1-1/4,1,24.48,1-3/4,3,23.85,,,,,,
2017-10-18,跑馬地,3,4,10,威震天 (V119),1:40.85,5,7,28.93,6,7,24.42,5,7,24.32,2-1/2,4,23.18,,,,,,
2017-10-18,跑馬地,3,5,3,勁勇威龍 (S078),1:40.89,3-1/4,5,28.65,3-3/4,5,24.34,3-3/4,6,24.48,2-3/4,5,23.42,,,,,,
2017-10-18,跑馬地,3,6,8,五星特工 (V001),1:41.08,3,4,28.61,1,2,23.94,1-1/4,2,24.52,4,6,24.01,,,,,,
2017-10-18,跑馬地,3,7,2,傲行者 (A111),1:41.26,8,11,29.41,8,11,24.26,5-3/4,9,24.12,5-1/4,7,23.47,,,,,,
2017-10-18,跑馬地,3,8,9,完美風暴 (A205),1:41.29,5-3/4,8,29.05,6-1/2,8,24.38,5-1/2,8,24.32,5-1/4,8,23.54,,,,,,
2017-10-18,跑馬地,3,9,11,大天龍 (T339),1:42.35,1-3/4,2,28.41,2,3,24.30,2-1/2,4,24.56,12,9,25.08,,,,,,
2017-10-18,跑馬地,3,10,5,中游神箭 (A169),1:42.61,9,12,29.57,9,12,24.26,9-1/2,12,24.56,13-1/2,10,24.22,,,,,,
2017-10-18,跑馬地,3,11,12,漸信名駒 (T253),1:42.80,7-1/2,10,29.33,7-3/4,10,24.30,8-1/2,11,24.60,14-3/4,11,24.57,,,,,,
2017-10-18,跑馬地,3,12,7,電訊朝陽 (A070),1:43.46,6-3/4,9,29.21,7-1/2,9,24.38,6-3/4,10,24.36,18-3/4,12,25.51,,,,,,
2017-10-18,跑馬地,4,1,3,豐盛人生 (V346),1:50.58,1/2,3,13.72,2-1/2,4,22.96,3,4,24.96,3-1/4,4,25.20,3/4,1,23.74,,,
2017-10-18,跑馬地,4,2,2,金津輝煌 (V400),1:50.69,3-1/4,7,14.16,6-3/4,8,23.20,6-1/4,8,24.80,5,7,24.96,3/4,2,23.57,,,
2017-10-18,跑馬地,4,3,12,友歡笑 (S074),1:50.82,1-3/4,5,13.92,4,5,23.00,4-1/4,5,24.92,3-1/2,5,25.04,1-1/2,3,23.94,,,
2017-10-18,跑馬地,4,4,7,糖黐豆 (S205),1:51.06,6,10,14.60,8-1/4,10,23.00,7-1/2,9,24.76,6-3/4,10,25.04,3,4,23.66,,,
2017-10-18,跑馬地,4,5,6,搖錢樹 (P272),1:51.10,8-1/2,12,15.00,11-3/4,12,23.16,9-1/4,12,24.48,7-3/4,11,24.92,3-1/4,5,23.54,,,
2017-10-18,跑馬地,4,6,4,大爆發 (T203),1:51.12,N,2,13.68,1-1/4,1,22.60,1-1/4,1,24.88,2,1,25.16,3-1/2,6,24.80,,,
2017-10-18,跑馬地,4,7,5,滿貫中環 (V220),1:51.20,2-1/4,6,14.00,5,6,23.08,4-3/4,6,24.84,4-3/4,6,25.16,3-3/4,7,24.12,,,
2017-10-18,跑馬地,4,8,11,魔幻神駿 (V317),1:51.21,4-3/4,9,14.40,8,9,23.16,7-1/2,10,24.80,6-1/2,9,25.00,4,8,23.85,,,
2017-10-18,跑馬地,4,9,9,當旺財 (V259),1:51.46,N,1,13.64,1-1/2,3,22.88,2-1/4,3,25.00,2,2,25.12,5-1/2,9,24.82,,,
2017-10-18,跑馬地,4,10,8,白玉凱旋 (P070),1:51.55,6,11,14.60,10-1/2,11,23.36,9,11,24.64,8,12,25.00,6,10,23.95,,,
2017-10-18,跑馬地,4,11,10,數碼先鋒 (V177),1:51.80,3-1/4,8,14.16,6,7,23.08,5-3/4,7,24.84,5-1/2,8,25.12,7-3/4,11,24.60,,,
2017-10-18,跑馬地,4,12,1,天胆 (V238),1:52.18,1-1/4,4,13.84,1-1/4,2,22.64,1-1/4,2,24.88,2-1/4,3,25.32,10,12,25.50,,,
2017-10-18,跑馬地,5,1,3,心慷慨 (V394),1:10.80,3-1/4,6,24.84,4,6,23.99,1/2,1,21.97,,,,,,,,,
