date,venue,race_no,finish_pos,horse_no,horse_name,finish_time,sec1_margin,sec1_running_pos,sec1_time,sec2_margin,sec2_running_pos,sec2_time,sec3_margin,sec3_running_pos,sec3_time,sec4_margin,sec4_running_pos,sec4_time,sec5_margin,sec5_running_pos,sec5_time,sec6_margin,sec6_running_pos,sec6_time
2017-09-16,沙田,1,1,1,幸福加數 (V130),1:09.20,1-1/4,1,24.06,1-3/4,1,22.47,3,1,22.67,,,,,,,,,
2017-09-16,沙田,1,2,6,萬里威揚 (A055),1:09.70,5,7,24.86,4-3/4,7,22.43,3,2,22.41,,,,,,,,,
2017-09-16,沙田,1,3,2,正是你 (S349),1:09.74,1-1/4,2,24.26,1-3/4,2,22.55,3-1/4,3,22.93,,,,,,,,,
2017-09-16,沙田,1,4,9,駿馬翹楚 (T401),1:09.79,4-1/2,6,24.78,4,5,22.39,3-3/4,4,22.62,,,,,,,,,
2017-09-16,沙田,1,5,7,新界之星 (A081),1:10.09,6-1/4,10,25.06,7-1/4,10,22.63,5-1/2,5,22.40,,,,,,,,,
2017-09-16,沙田,1,6,10,勝在煌 (S425),1:10.38,3,4,24.54,3,4,22.47,7-1/4,6,23.37,,,,,,,,,
2017-09-16,沙田,1,7,4,明昇 (A318),1:10.40,1-1/2,3,24.30,2-1/4,3,22.59,7-1/2,7,23.51,,,,,,,,,
2017-09-16,沙田,1,8,5,雷霆導彈 (A281),1:10.44,6,9,25.02,7,9,22.63,7-3/4,8,22.79,,,,,,,,,
2017-09-16,沙田,1,9,8,樂也悠悠 (A151),1:10.86,6,8,25.02,6-1/4,8,22.51,10-1/4,9,23.33,,,,,,,,,
2017-09-16,沙田,1,10,3,劍二十 (A330),1:10.92,3-1/4,5,24.58,4-1/4,6,22.63,10-3/4,10,23.71,,,,,,,,,
2017-09-16,沙田,2,1,10,旅英公爵 (T345),0:57.09,3,9,13.68,2-3/4,7,20.66,3/4,1,22.75,,,,,,,,,
2017-09-16,沙田,2,2,6,友享友賞 (A142),0:57.23,3/4,2,13.32,3/4,1,20.58,3/4,2,23.33,,,,,,,,,
