date,venue,race_no,pool,combination,dividend_hkd
2017-01-18,沙田,1,獨贏,2,28.00
2017-01-18,沙田,1,位置,2,14.50
2017-01-18,沙田,1,連贏,"2,5",319.00
2017-01-18,沙田,1,位置Q,"2,5",146.50
2017-01-18,沙田,1,3揀1（組合獨贏）,A1,16.50
2017-01-18,沙田,1,三重彩,"2,5,12","18,252.00"
2017-01-18,沙田,1,單T,"2,5,12","6,968.00"
2017-01-18,沙田,1,四連環,"2,5,9,12","29,201.00"
2017-01-18,沙田,1,四重彩,"2,5,12,9","447,418.00"
2017-01-18,沙田,2,獨贏,7,128.50
2017-01-18,沙田,2,位置,7,36.50
2017-01-18,沙田,2,連贏,"7,11","1,250.50"
2017-01-18,沙田,2,位置Q,"7,11",222.00
2017-01-18,沙田,2,3揀1（組合獨贏）,A1,未能勝出
2017-01-18,沙田,2,三重彩,"7,11,3","21,126.00"
2017-01-18,沙田,2,單T,"3,7,11","3,552.00"
2017-01-18,沙田,2,四連環,"3,7,10,11","21,356.00"
2017-01-18,沙田,2,四重彩,"7,11,3,10","594,193.00"
2017-01-18,沙田,2,第一口孖寶,2/7,559.00
2017-01-18,沙田,3,獨贏,5,65.00
2017-01-18,沙田,3,位置,5,23.50
2017-01-18,沙田,3,連贏,"5,7",154.00
2017-01-18,沙田,3,位置Q,"5,7",62.00
2017-01-18,沙田,3,3揀1（組合獨贏）,A1,未能勝出
2017-01-18,沙田,3,三重彩,"5,7,1","2,712.00"
2017-01-18,沙田,3,單T,"1,5,7",452.00
2017-01-18,沙田,3,四連環,"1,2,5,7",528.00
2017-01-18,沙田,3,四重彩,"5,7,1,2","14,153.00"
2017-01-18,沙田,3,第二口孖寶,7/5,"1,300.00"
2017-01-18,沙田,4,獨贏,10,120.00
2017-01-18,沙田,4,位置,10,25.50
2017-01-18,沙田,4,連贏,"8,10",131.50
2017-01-18,沙田,4,位置Q,"8,10",44.00
2017-01-18,沙田,4,3揀1（組合獨贏）,A1,未能勝出
2017-01-18,沙田,4,三重彩,"10,8,4","4,250.00"
2017-01-18,沙田,4,單T,"4,8,10",571.00
2017-01-18,沙田,4,四連環,"4,8,9,10",693.00
2017-01-18,沙田,4,四重彩,"10,8,4,9","22,747.00"
2017-01-18,沙田,4,第三口孖寶,5/10,981.00
2017-01-18,沙田,4,第一口孖T,"1,5,7/4,8,10","32,847.00"
2017-01-18,沙田,5,獨贏,5,84.50
2017-01-18,沙田,5,位置,5,26.00
2017-01-18,沙田,5,連贏,"5,6","2,471.00"
2017-01-18,沙田,5,位置Q,"5,6",587.00
2017-01-18,沙田,5,3揀1（組合獨贏）,A1,未能勝出
2017-01-18,沙田,5,三重彩,"5,6,9","14,927.00"
2017-01-18,沙田,5,單T,"5,6,9","2,087.00"
2017-01-18,沙田,5,四連環,"3,5,6,9","3,729.00"
2017-01-18,沙田,5,四重彩,"5,6,9,3","109,323.00"
2017-01-18,沙田,5,第四口孖寶,10/5,765.00
2017-01-18,沙田,6,獨贏,7,74.50
2017-01-18,沙田,6,位置,7,29.50
2017-01-18,沙田,6,連贏,"2,7",509.50
2017-01-18,沙田,6,位置Q,"2,7",161.00
2017-01-18,沙田,6,3揀1（組合獨贏）,A1,未能勝出
2017-01-18,沙田,6,三重彩,"7,2,3","11,430.00"
2017-01-18,沙田,6,單T,"2,3,7","4,207.00"
2017-01-18,沙田,6,四連環,"2,3,7,9","13,611.00"
2017-01-18,沙田,6,四重彩,"7,2,3,9","330,482.00"
2017-01-18,沙田,6,第五口孖寶,5/7,285.00
2017-01-18,沙田,6,三T(安慰獎),"4,8,10/5,6,9/任何組合","24,731.00"
2017-01-18,沙田,7,獨贏,1,64.00
2017-01-18,沙田,7,位置,1,24.00
2017-01-18,沙田,7,連贏,"1,5",898.00
2017-01-18,沙田,7,位置Q,"1,5",258.50
2017-01-18,沙田,7,3揀1（組合獨贏）,A1,30.00
2017-01-18,沙田,7,三重彩,"1,5,14","43,323.00"
2017-01-18,沙田,7,單T,"1,5,14","7,753.00"
2017-01-18,沙田,7,四連環,"1,5,11,14","14,105.00"
2017-01-18,沙田,7,四重彩,"1,5,14,11","258,199.00"
2017-01-18,沙田,7,第六口孖寶,7/1,374.50
2017-01-18,沙田,7,第二口孖T,"2,3,7/1,5,14","2,050,116.00"
2017-01-18,沙田,8,獨贏,1,26.00
2017-01-18,沙田,8,位置,1,12.50
2017-01-18,沙田,8,連贏,"1,3",30.50
2017-01-18,沙田,8,位置Q,"1,3",17.50
2017-01-18,沙田,8,3揀1（組合獨贏）,A1,13.00
2017-01-18,沙田,8,三重彩,"1,3,4",423.00
2017-01-18,沙田,8,單T,"1,3,4",124.00
2017-01-18,沙田,8,四連環,"1,3,4,5",204.00
2017-01-18,沙田,8,四重彩,"1,3,4,5","2,354.00"
2017-01-18,沙田,8,第七口孖寶,1/1,203.00
2017-01-18,沙田,8,三寶,7/1/1,"1,075.00"
2017-01-18,沙田,8,六環彩,"5,7/8,10/5,6/2,7/1,5/1,3,8","15,174.00"
2017-01-18,沙田,8,騎師王 1,1 [莫雷拉],詳情
