date,venue,race_no,race_meeting_no,race_name,race_class,distance_m,rating_range,going,course,prize_hkd,race_finish_time,sectional_times_header,place,horse_no,horse_name,jockey,trainer,actual_wt_lbs,declared_wt_lbs,draw,lbw,running_position,finish_time,win_odds
2017-09-16,沙田,1,37,杜鵑讓賽,第四班,1200,60-40,好地至快地,"草地 - ""C+3"" 賽道",880000,(24.06) (46.53) (1:09.20),24.06 22.47 22.67,1,1,幸福加數 (V130),潘頓,呂健威,132,1132,2,-,1 1 1,1:09.20,2.3
2017-09-16,沙田,1,37,杜鵑讓賽,第四班,1200,60-40,好地至快地,"草地 - ""C+3"" 賽道",880000,(24.06) (46.53) (1:09.20),24.06 22.47 22.67,2,6,萬里威揚 (A055),韋達,徐雨石,121,1027,4,3,7 7 2,1:09.70,16
2017-09-16,沙田,1,37,杜鵑讓賽,第四班,1200,60-40,好地至快地,"草地 - ""C+3"" 賽道",880000,(24.06) (46.53) (1:09.20),24.06 22.47 22.67,3,2,正是你 (S349),莫雷拉,李易達,129,1172,1,3-1/4,2 2 3,1:09.74,2.9
2017-09-16,沙田,1,37,杜鵑讓賽,第四班,1200,60-40,好地至快地,"草地 - ""C+3"" 賽道",880000,(24.06) (46.53) (1:09.20),24.06 22.47 22.67,4,9,駿馬翹楚 (T401),貝湯美,約翰摩亞,118,1043,9,3-3/4,6 5 4,1:09.79,4.9
2017-09-16,沙田,1,37,杜鵑讓賽,第四班,1200,60-40,好地至快地,"草地 - ""C+3"" 賽道",880000,(24.06) (46.53) (1:09.20),24.06 22.47 22.67,5,7,新界之星 (A081),梁家俊,姚本輝,116,1023,8,5-1/2,10 10 5,1:10.09,12
2017-09-16,沙田,1,37,杜鵑讓賽,第四班,1200,60-40,好地至快地,"草地 - ""C+3"" 賽道",880000,(24.06) (46.53) (1:09.20),24.06 22.47 22.67,6,10,勝在煌 (S425),賴維銘,葉楚航,118,1136,7,7-1/4,4 4 6,1:10.38,47
2017-09-16,沙田,1,37,杜鵑讓賽,第四班,1200,60-40,好地至快地,"草地 - ""C+3"" 賽道",880000,(24.06) (46.53) (1:09.20),24.06 22.47 22.67,7,4,明昇 (A318),杜利萊,方嘉柏,125,1223,6,7-1/2,3 3 7,1:10.40,36
2017-09-16,沙田,1,37,杜鵑讓賽,第四班,1200,60-40,好地至快地,"草地 - ""C+3"" 賽道",880000,(24.06) (46.53) (1:09.20),24.06 22.47 22.67,8,5,雷霆導彈 (A281),田泰安,文家良,123,1133,5,7-3/4,9 9 8,1:10.44,27
2017-09-16,沙田,1,37,杜鵑讓賽,第四班,1200,60-40,好地至快地,"草地 - ""C+3"" 賽道",880000,(24.06) (46.53) (1:09.20),24.06 22.47 22.67,9,8,樂也悠悠 (A151),柏寶,姚本輝,119,1042,10,10-1/4,8 8 9,1:10.86,142
2017-09-16,沙田,1,37,杜鵑讓賽,第四班,1200,60-40,好地至快地,"草地 - ""C+3"" 賽道",880000,(24.06) (46.53) (1:09.20),24.06 22.47 22.67,10,3,劍二十 (A330),李寶利,霍利時,127,1055,3,10-3/4,5 6 10,1:10.92,64
2017-09-16,沙田,2,38,畫眉讓賽,第四班,1000,60-40,好地至快地,"草地 - ""C+3"" 賽道",880000,(13.20) (33.90) (57.09),13.20 20.70 23.19,1,10,旅英公爵 (T345),田泰安,霍利時,118,1079,1,-,9 7 1,0:57.09,14
2017-09-16,沙田,2,38,畫眉讓賽,第四班,1000,60-40,好地至快地,"草地 - ""C+3"" 賽道",880000,(13.20) (33.90) (57.09),13.20 20.70 23.19,2,6,友享友賞 (A142),莫雷拉,蘇偉賢,126,1164,2,3/4,2 1 2,0:57.23,13
2017-09-16,沙田,2,38,畫眉讓賽,第四班,1000,60-40,好地至快地,"草地 - ""C+3"" 賽道",880000,(13.20) (33.90) (57.09),13.20 20.70 23.19,3,8,航天勇將 (V010),李寶利,姚本輝,120,1168,10,1,7 9 3,0:57.27,18
2017-09-16,沙田,2,38,畫眉讓賽,第四班,1000,60-40,好地至快地,"草地 - ""C+3"" 賽道",880000,(13.20) (33.90) (57.09),13.20 20.70 23.19,4,7,和平開心 (T091),史卓豐,方嘉柏,123,1075,5,3,6 4 4,0:57.58,5.6
2017-09-16,沙田,2,38,畫眉讓賽,第四班,1000,60-40,好地至快地,"草地 - ""C+3"" 賽道",880000,(13.20) (33.90) (57.09),13.20 20.70 23.19,5,2,森林之王 (A298),楊明綸,文家良,128,1155,9,4-1/2,3 5 5,0:57.80,13
2017-09-16,沙田,2,38,畫眉讓賽,第四班,1000,60-40,好地至快地,"草地 - ""C+3"" 賽道",880000,(13.20) (33.90) (57.09),13.20 20.70 23.19,6,1,阿凡達 (V123),黃皓楠,徐雨石,127,1029,4,4-1/2,8 8 6,0:57.80,13
2017-09-16,沙田,2,38,畫眉讓賽,第四班,1000,60-40,好地至快地,"草地 - ""C+3"" 賽道",880000,(13.20) (33.90) (57.09),13.20 20.70 23.19,7,4,炸魚薯條 (T099),巫顯東,李易達,121,1098,8,5-3/4,5 6 7,0:58.02,6.7
2017-09-16,沙田,2,38,畫眉讓賽,第四班,1000,60-40,好地至快地,"草地 - ""C+3"" 賽道",880000,(13.20) (33.90) (57.09),13.20 20.70 23.19,8,5,貝奇利 (A047),潘明輝,賀賢,119,1142,7,9-1/4,4 2 8,0:58.58,2
2017-09-16,沙田,2,38,畫眉讓賽,第四班,1000,60-40,好地至快地,"草地 - ""C+3"" 賽道",880000,(13.20) (33.90) (57.09),13.20 20.70 23.19,9,9,欖球鑽石 (S432),梁家俊,苗禮德,118,1050,3,9-3/4,1 3 9,0:58.65,34
2017-09-16,沙田,2,38,畫眉讓賽,第四班,1000,60-40,好地至快地,"草地 - ""C+3"" 賽道",880000,(13.20) (33.90) (57.09),13.20 20.70 23.19,10,3,天皇行者 (A225),吳嘉晉,霍利時,127,1023,6,16-1/2,10 10 10,0:59.72,165
