date,venue,race_no,race_meeting_no,race_name,race_class,distance_m,rating_range,going,course,prize_hkd,race_finish_time,sectional_times_header,place,horse_no,horse_name,jockey,trainer,actual_wt_lbs,declared_wt_lbs,draw,lbw,running_position,finish_time,win_odds
2017-10-22,沙田,1,127,ＰＩＡＧＥＴ卓越讓賽,第四班,1000,60-40,好地至快地,"草地 - ""A"" 賽道",880000,(13.28) (34.29) (57.45),13.28 21.01 23.16,1,6,幸運時代 (A045),潘頓,賀賢,126,1079,1,-,11 10 1,0:57.45,2.7
2017-10-22,沙田,1,127,ＰＩＡＧＥＴ卓越讓賽,第四班,1000,60-40,好地至快地,"草地 - ""A"" 賽道",880000,(13.28) (34.29) (57.45),13.28 21.01 23.16,2,14,閃耀飛輪 (A104),何澤堯,徐雨石,115,1112,7,頸位,3 1 2,0:57.51,7.5
2017-10-22,沙田,1,127,ＰＩＡＧＥＴ卓越讓賽,第四班,1000,60-40,好地至快地,"草地 - ""A"" 賽道",880000,(13.28) (34.29) (57.45),13.28 21.01 23.16,3,9,炸魚薯條 (T099),楊明綸,李易達,121,1126,10,2-1/2,2 3 3,0:57.83,19
2017-10-22,沙田,1,127,ＰＩＡＧＥＴ卓越讓賽,第四班,1000,60-40,好地至快地,"草地 - ""A"" 賽道",880000,(13.28) (34.29) (57.45),13.28 21.01 23.16,4,5,生力軍 (A384),史卓豐,姚本輝,127,994,5,3,13 12 4,0:57.92,28
2017-10-22,沙田,1,127,ＰＩＡＧＥＴ卓越讓賽,第四班,1000,60-40,好地至快地,"草地 - ""A"" 賽道",880000,(13.28) (34.29) (57.45),13.28 21.01 23.16,5,13,自由旺 (A209),韋達,方嘉柏,121,1094,11,3-3/4,5 4 5,0:58.05,10
2017-10-22,沙田,1,127,ＰＩＡＧＥＴ卓越讓賽,第四班,1000,60-40,好地至快地,"草地 - ""A"" 賽道",880000,(13.28) (34.29) (57.45),13.28 21.01 23.16,6,10,奇異晨曦 (A077),賴維銘,葉楚航,123,1083,9,4,12 6 6,0:58.08,65
2017-10-22,沙田,1,127,ＰＩＡＧＥＴ卓越讓賽,第四班,1000,60-40,好地至快地,"草地 - ""A"" 賽道",880000,(13.28) (34.29) (57.45),13.28 21.01 23.16,7,12,辣辣椒 (V026),李寶利,蘇保羅,122,1120,3,4-1/4,6 7 7,0:58.12,12
2017-10-22,沙田,1,127,ＰＩＡＧＥＴ卓越讓賽,第四班,1000,60-40,好地至快地,"草地 - ""A"" 賽道",880000,(13.28) (34.29) (57.45),13.28 21.01 23.16,8,4,威勝哥 (A269),梁家俊,呂健威,125,1028,13,5-3/4,7 8 8,0:58.37,57
2017-10-22,沙田,1,127,ＰＩＡＧＥＴ卓越讓賽,第四班,1000,60-40,好地至快地,"草地 - ""A"" 賽道",880000,(13.28) (34.29) (57.45),13.28 21.01 23.16,9,7,霽月高風 (V385),黃皓楠,容天鵬,121,1032,12,7-1/4,1 2 9,0:58.59,6.2
2017-10-22,沙田,1,127,ＰＩＡＧＥＴ卓越讓賽,第四班,1000,60-40,好地至快地,"草地 - ""A"" 賽道",880000,(13.28) (34.29) (57.45),13.28 21.01 23.16,10,1,加州勇將 (A117),吳嘉晉,告東尼,130,1014,14,7-1/4,10 13 10,0:58.62,22
