date,venue,race_no,finish_pos,horse_no,horse_name,finish_time,sec1_margin,sec1_running_pos,sec1_time,sec2_margin,sec2_running_pos,sec2_time,sec3_margin,sec3_running_pos,sec3_time,sec4_margin,sec4_running_pos,sec4_time,sec5_margin,sec5_running_pos,sec5_time,sec6_margin,sec6_running_pos,sec6_time
2018-04-21,沙田,1,1,9,自由旺 (A209),0:56.17,N,1,13.20,N,1,20.73,3/4,1,22.24,,,,,,,,,
2018-04-21,沙田,1,2,4,好好彩彩 (B188),0:56.30,1-1/4,4,13.40,1-1/2,4,20.77,3/4,2,22.13,,,,,,,,,
2018-04-21,沙田,1,3,10,軍力勁 (B192),0:56.32,N,2,13.24,N,2,20.73,3/4,3,22.35,,,,,,,,,
2018-04-21,沙田,1,4,7,瑩之光 (B080),0:56.47,3,11,13.68,3,8,20.73,2,4,22.06,,,,,,,,,
2018-04-21,沙田,1,5,1,神威敖翔 (V150),0:56.66,3-3/4,12,13.80,4,11,20.77,3,5,22.09,,,,,,,,,
2018-04-21,沙田,1,6,5,飛雲騅 (B274),0:56.69,1-1/4,5,13.40,1-1/2,5,20.77,3-1/4,6,22.52,,,,,,,,,
2018-04-21,沙田,1,7,2,區域快車 (B136),0:56.69,2,8,13.52,2-3/4,7,20.85,3-1/4,7,22.32,,,,,,,,,
2018-04-21,沙田,1,8,6,雷電寶 (B259),0:57.07,4-1/4,13,13.88,4-3/4,13,20.81,5-3/4,8,22.38,,,,,,,,,
2018-04-21,沙田,1,9,12,薪勇 (A340),0:57.10,5-1/4,14,14.04,5-3/4,14,20.81,5-3/4,9,22.25,,,,,,,,,
2018-04-21,沙田,1,10,13,埼豐 (A083),0:57.46,1-1/2,6,13.44,4-3/4,12,21.25,8,10,22.77,,,,,,,,,
2018-04-21,沙田,1,11,8,神州威龍 (B175),0:57.69,2-1/2,9,13.60,2-1/4,6,20.69,9-1/2,11,23.40,,,,,,,,,
2018-04-21,沙田,1,12,11,珍珠寶 (B117),0:57.79,1/2,3,13.28,1,3,20.81,10-1/4,12,23.70,,,,,,,,,
2018-04-21,沙田,1,13,3,雁田精英 (B248),0:58.21,3,10,13.68,4,10,20.89,12-3/4,13,23.64,,,,,,,,,
2018-04-21,沙田,1,14,14,幸運馬王 (V420),0:58.57,1-3/4,7,13.48,3,9,20.93,15,14,24.16,,,,,,,,,
2018-04-21,沙田,2,1,6,曾幾何時 (V154),1:38.62,5,8,28.72,5-3/4,9,23.75,3-1/2,5,23.87,N,1,22.28,,,,,,
2018-04-21,沙田,2,2,1,共創更好 (V381),1:38.68,2-1/2,4,28.32,3-1/4,4,23.75,2,3,24.03,N,2,22.58,,,,,,
2018-04-21,沙田,2,3,10,君悅灣 (P421),1:38.81,1/2,1,27.92,1-3/4,1,23.63,1,1,24.23,1-1/4,3,23.03,,,,,,
2018-04-21,沙田,2,4,3,勁嘉輝 (T236),1:39.00,5-3/4,9,28.84,5-3/4,8,23.63,5-1/4,9,24.15,2-1/4,4,22.38,,,,,,
2018-04-21,沙田,2,5,4,威勢之寶 (P425),1:39.03,8,11,29.20,7-1/2,11,23.55,6,10,23.99,2-1/2,5,22.29,,,,,,
