date,venue,race_no,finish_pos,horse_no,horse_name,finish_time,sec1_margin,sec1_running_pos,sec1_time,sec2_margin,sec2_running_pos,sec2_time,sec3_margin,sec3_running_pos,sec3_time,sec4_margin,sec4_running_pos,sec4_time,sec5_margin,sec5_running_pos,sec5_time,sec6_margin,sec6_running_pos,sec6_time
2018-04-18,跑馬地,1,1,1,雷超 (V414),1:10.88,4,4,24.06,1-1/4,4,23.96,SH,1,22.86,,,,,,,,,
2018-04-18,跑馬地,1,2,12,踏雪名駒 (S409),1:10.89,8,9,24.70,3-1/2,8,23.68,SH,2,22.51,,,,,,,,,
2018-04-18,跑馬地,1,3,6,電訊太神 (A018),1:10.99,5-3/4,6,24.34,2-1/2,6,23.88,1/2,3,22.77,,,,,,,,,
2018-04-18,跑馬地,1,4,11,仗義執言 (A014),1:11.12,9-1/2,12,24.94,5,11,23.68,1-1/2,4,22.50,,,,,,,,,
2018-04-18,跑馬地,1,5,7,銀城福星 (V088),1:11.19,1-3/4,2,23.70,SH,1,24.12,2,5,23.37,,,,,,,,,
2018-04-18,跑馬地,1,6,4,泡泡達人 (T346),1:11.30,6,7,24.38,3-3/4,9,24.04,2-1/2,6,22.88,,,,,,,,,
2018-04-18,跑馬地,1,7,5,笑傲非凡 (A144),1:11.32,7-1/4,8,24.58,3-1/2,7,23.80,2-3/4,7,22.94,,,,,,,,,
2018-04-18,跑馬地,1,8,10,洪荒駿駒 (A031),1:11.69,8-1/2,11,24.78,5,10,23.84,5,8,23.07,,,,,,,,,
2018-04-18,跑馬地,1,9,3,辣辣椒 (V026),1:11.70,3-1/2,3,23.98,1,3,24.00,5,9,23.72,,,,,,,,,
2018-04-18,跑馬地,1,10,8,樂也悠悠 (A151),1:11.83,8-1/4,10,24.74,5-1/4,12,23.92,6,10,23.17,,,,,,,,,
2018-04-18,跑馬地,1,11,9,欖球鑽石 (S432),1:12.54,1-3/4,1,23.42,SH,2,24.40,10-1/4,11,24.72,,,,,,,,,
2018-04-18,跑馬地,1,12,2,首驫 (B022),1:12.63,4-3/4,5,24.18,2-1/2,5,24.04,11,12,24.41,,,,,,,,,
2018-04-18,跑馬地,2,1,1,港林福星 (A307),1:51.11,2-1/4,5,14.25,5-1/4,6,24.38,5,6,25.23,4,6,24.66,3/4,1,22.59,,,
2018-04-18,跑馬地,2,2,4,心中有善 (V164),1:51.22,N,1,13.89,1,1,23.90,1-1/4,1,25.27,1-1/2,1,24.82,3/4,2,23.34,,,
2018-04-18,跑馬地,2,3,3,金童 (V232),1:51.41,3,6,14.37,3-1/2,5,23.98,3-1/2,5,25.27,3-1/4,5,24.78,2,3,23.01,,,
2018-04-18,跑馬地,2,4,6,金碧光芒 (T431),1:51.43,1,3,14.05,2,3,24.06,1-3/4,3,25.23,2,3,24.86,2,4,23.23,,,
2018-04-18,跑馬地,2,5,9,為善聚樂 (A249),1:51.44,4-3/4,8,14.65,5-3/4,7,24.06,5-1/2,7,25.23,4-3/4,7,24.70,2,5,22.80,,,
2018-04-18,跑馬地,2,6,5,好有米 (A195),1:51.62,3-1/2,7,14.45,7,8,24.46,6-1/4,8,25.15,5-1/2,9,24.70,3-1/4,6,22.86,,,
2018-04-18,跑馬地,2,7,11,幸運神駒 (V179),1:51.67,5,9,14.69,8-1/2,9,24.46,6-3/4,9,24.99,6-1/4,10,24.74,3-1/2,7,22.79,,,
2018-04-18,跑馬地,2,8,7,奇妙星光 (V408),1:51.81,6-1/4,10,14.89,9-3/4,10,24.46,7,10,24.83,5-1/4,8,24.54,4-1/4,8,23.09,,,
2018-04-18,跑馬地,2,9,2,豐盛人生 (V346),1:51.84,N,2,13.93,1,2,24.02,1-1/4,2,25.31,1-1/2,2,24.86,4-1/2,9,23.72,,,
2018-04-18,跑馬地,2,10,10,金禧足球 (A085),1:51.85,7,11,15.01,11-3/4,12,24.66,8-1/2,11,24.75,7,11,24.58,4-1/2,10,22.85,,,
