date,venue,race_no,pool,combination,dividend_hkd
2018-07-15,沙田,1,獨贏,13,73.50
2018-07-15,沙田,1,位置,13,23.50
2018-07-15,沙田,1,連贏,"13,14",148.50
2018-07-15,沙田,1,位置Q,"13,14",53.50
2018-07-15,沙田,1,3揀1（組合獨贏）,A1,23.00
2018-07-15,沙田,1,三重彩,"13,14,8","7,038.00"
2018-07-15,沙田,1,單T,"8,13,14","1,533.00"
2018-07-15,沙田,1,四連環,"5,8,13,14","3,760.00"
2018-07-15,沙田,1,四重彩,"13,14,8,5","83,280.00"
2018-07-15,沙田,2,獨贏,10,58.50
2018-07-15,沙田,2,位置,10,20.00
2018-07-15,沙田,2,連贏,"10,11",105.00
2018-07-15,沙田,2,位置Q,"10,11",41.00
2018-07-15,沙田,2,3揀1（組合獨贏）,A1,未能勝出
2018-07-15,沙田,2,三重彩,"10,11,14","4,417.00"
2018-07-15,沙田,2,單T,"10,11,14","1,209.00"
2018-07-15,沙田,2,四連環,"4,10,11,14",731.00
2018-07-15,沙田,2,四重彩,"10,11,14,4","18,624.00"
2018-07-15,沙田,2,第一口孖寶,13/10,630.00
2018-07-15,沙田,3,獨贏,7,389.00
2018-07-15,沙田,3,位置,7,88.50
2018-07-15,沙田,3,連贏,"3,7","1,823.00"
2018-07-15,沙田,3,位置Q,"3,7",441.00
2018-07-15,沙田,3,3揀1（組合獨贏）,A1,未能勝出
2018-07-15,沙田,3,三重彩,"7,3,13","43,870.00"
2018-07-15,沙田,3,單T,"3,7,13","3,406.00"
2018-07-15,沙田,3,四連環,"3,7,10,13","7,683.00"
2018-07-15,沙田,3,四重彩,"7,3,13,10","358,343.00"
2018-07-15,沙田,3,第二口孖寶,10/7,"2,194.50"
2018-07-15,沙田,4,獨贏,13,109.00
2018-07-15,沙田,4,位置,13,30.00
2018-07-15,沙田,4,連贏,"3,13",284.00
2018-07-15,沙田,4,位置Q,"3,13",80.00
2018-07-15,沙田,4,3揀1（組合獨贏）,A1,未能勝出
2018-07-15,沙田,4,三重彩,"13,3,1","3,975.00"
2018-07-15,沙田,4,單T,"1,3,13",674.00
2018-07-15,沙田,4,四連環,"1,3,9,13","1,469.00"
2018-07-15,沙田,4,四重彩,"13,3,1,9","39,044.00"
2018-07-15,沙田,4,第三口孖寶,7/13,"3,354.00"
2018-07-15,沙田,5,獨贏,9,122.00
2018-07-15,沙田,5,位置,9,34.00
2018-07-15,沙田,5,連贏,"9,13","4,119.50"
2018-07-15,沙田,5,位置Q,"9,13","1,119.50"
2018-07-15,沙田,5,3揀1（組合獨贏）,A1,未能勝出
2018-07-15,沙田,5,三重彩,"9,13,2","112,826.00"
2018-07-15,沙田,5,單T,"2,9,13","14,649.00"
2018-07-15,沙田,5,四連環,"2,3,9,13","8,887.00"
2018-07-15,沙田,5,四重彩,"9,13,2,3","554,024.00"
2018-07-15,沙田,5,第四口孖寶,13/9,"1,747.50"
2018-07-15,沙田,5,第一口孖T,"1,3,13/2,9,13","2,119,822.00"
2018-07-15,沙田,6,獨贏,6,143.50
2018-07-15,沙田,6,位置,6,37.50
2018-07-15,沙田,6,連贏,"6,9",323.00
2018-07-15,沙田,6,位置Q,"6,9",113.50
2018-07-15,沙田,6,3揀1（組合獨贏）,A1,未能勝出
2018-07-15,沙田,6,三重彩,"6,9,2","5,225.00"
2018-07-15,沙田,6,單T,"2,6,9",500.00
2018-07-15,沙田,6,四連環,"2,3,6,9","2,823.00"
2018-07-15,沙田,6,四重彩,"6,9,2,3","91,925.00"
2018-07-15,沙田,6,第五口孖寶,9/6,"3,355.00"
2018-07-15,沙田,7,獨贏,10,97.00
2018-07-15,沙田,7,位置,10,34.00
2018-07-15,沙田,7,連贏,"2,10",547.50
2018-07-15,沙田,7,位置Q,"2,10",188.00
2018-07-15,沙田,7,3揀1（組合獨贏）,A1,未能勝出
2018-07-15,沙田,7,三重彩,"10,2,4","15,234.00"
2018-07-15,沙田,7,單T,"2,4,10","2,841.00"
2018-07-15,沙田,7,四連環,"2,4,9,10","5,139.00"
