date,venue,race_no,finish_pos,horse_no,horse_name,finish_time,sec1_margin,sec1_running_pos,sec1_time,sec2_margin,sec2_running_pos,sec2_time,sec3_margin,sec3_running_pos,sec3_time,sec4_margin,sec4_running_pos,sec4_time,sec5_margin,sec5_running_pos,sec5_time,sec6_margin,sec6_running_pos,sec6_time
2018-06-03,沙田,1,1,9,馬到成功 (B066),1:21.69,2-1/4,5,13.82,4,5,22.12,1,3,22.36,3/4,1,23.39,,,,,,
2018-06-03,沙田,1,2,4,怪獸都市 (A190),1:21.81,1/2,1,13.46,1-1/2,1,21.84,1,1,22.84,3/4,2,23.67,,,,,,
2018-06-03,沙田,1,3,2,麯院風荷 (T112),1:21.98,1/2,2,13.54,1-1/2,2,22.00,1,2,22.76,2,3,23.68,,,,,,
2018-06-03,沙田,1,4,8,潮州小子 (T412),1:21.99,3-3/4,8,14.06,4-1/2,6,21.96,3,7,22.60,2,4,23.37,,,,,,
2018-06-03,沙田,1,5,6,軒轅齊飛 (V250),1:21.99,3-1/4,6,13.98,5-3/4,8,22.24,2-3/4,6,22.36,2,5,23.41,,,,,,
2018-06-03,沙田,1,6,7,大笑大少 (P297),1:22.35,4-1/2,9,14.18,6-1/4,9,22.12,4-1/4,9,22.52,4,6,23.53,,,,,,
2018-06-03,沙田,1,7,10,七星拱照 (B121),1:22.47,1-1/2,3,13.70,3,3,22.08,2,4,22.68,4-3/4,7,24.01,,,,,,
2018-06-03,沙田,1,8,5,利之喜 (A405),1:22.55,4-3/4,10,14.22,6-3/4,10,22.16,4-1/4,10,22.44,5-1/4,8,23.73,,,,,,
2018-06-03,沙田,1,9,1,印印腳 (A277),1:22.75,1-3/4,4,13.74,3-1/4,4,22.08,2-1/4,5,22.68,6-1/2,9,24.25,,,,,,
2018-06-03,沙田,1,10,3,陽明賞賞 (B297),1:23.01,3-1/4,7,13.98,5,7,22.12,4-1/4,8,22.72,8-1/4,10,24.19,,,,,,
2018-06-03,沙田,2,1,10,乘勝追擊 (V369),2:02.10,2,5,26.84,2,4,24.95,5,5,23.51,2-3/4,3,23.27,2,1,23.53,,,
2018-06-03,沙田,2,2,6,糖黐豆 (S205),2:02.41,6-3/4,11,27.60,4,8,24.51,3,1,22.39,2-1/4,1,23.63,2,2,24.28,,,
2018-06-03,沙田,2,3,7,搖錢樹 (P272),2:02.96,7,12,27.64,6-3/4,13,24.91,9-1/2,10,23.47,8,11,23.39,5-1/2,3,23.55,,,
2018-06-03,沙田,2,4,13,幸運神駒 (V179),2:03.15,1,1,26.52,3/4,1,24.95,3-1/2,3,23.59,2-1/4,2,23.43,6-1/2,4,24.66,,,
2018-06-03,沙田,2,5,3,火天大有 (V406),2:03.42,8-3/4,14,27.92,8-1/4,14,24.87,12-1/4,14,23.67,9-1/4,12,23.15,8-1/4,5,23.81,,,
2018-06-03,沙田,2,6,11,時尚風格 (V163),2:03.44,4,8,27.16,3-3/4,7,24.91,6-1/4,7,23.43,3-1/2,4,23.19,8-1/2,6,24.75,,,
2018-06-03,沙田,2,7,8,為善聚樂 (A249),2:03.71,5-1/2,10,27.40,5-3/4,11,24.99,10-1/2,11,23.79,7-3/4,10,23.19,10,7,24.34,,,
2018-06-03,沙田,2,8,9,架勢堂 (V309),2:04.05,2-3/4,6,26.96,3-1/4,6,25.03,7-1/4,8,23.67,6-1/4,8,23.47,12-1/4,8,24.92,,,
2018-06-03,沙田,2,9,14,頌義 (S354),2:04.41,1,2,26.68,3/4,2,24.91,4-3/4,4,23.67,4,5,23.51,14-1/2,9,25.64,,,
2018-06-03,沙田,2,10,2,天長地久 (S100),2:04.74,1-3/4,3,26.80,2-1/2,5,25.07,6,6,23.59,5-1/2,7,23.55,16-1/2,10,25.73,,,
2018-06-03,沙田,2,11,12,上浦將王 (A084),2:05.90,3-1/2,7,27.08,4,9,25.03,7-3/4,9,23.63,7-1/2,9,23.59,23-3/4,11,26.57,,,
2018-06-03,沙田,2,12,1,連利進寶 (T181),2:07.24,7-1/2,13,27.72,6-3/4,12,24.83,11-1/4,13,23.75,12-1/4,13,23.79,32-1/4,12,27.15,,,
2018-06-03,沙田,2,13,5,五陵霸 (A311),2:07.49,1-3/4,4,26.80,1-3/4,3,24.95,3,2,23.23,4-1/2,6,23.87,33-3/4,13,28.64,,,
2018-06-03,沙田,2,14,4,財歡笑 (S346),2:12.13,5,9,27.32,5-1/4,10,24.99,11,12,23.95,17-1/4,14,24.63,62-3/4,14,31.24,,,
2018-06-03,沙田,3,1,3,好好彩彩 (B188),1:09.21,1,1,23.81,1-1/2,1,22.65,3-1/4,1,22.75,,,,,,,,,
2018-06-03,沙田,3,2,2,路路通 (B256),1:09.73,1,2,23.97,1-1/2,2,22.73,3-1/4,2,23.03,,,,,,,,,
2018-06-03,沙田,3,5,4,舉世無雙 (A310),1:09.76,5-1/2,11,24.69,5-1/2,10,22.65,3-1/2,5,22.42,,,,,,,,,
2018-06-03,沙田,3,6,9,好得威 (B290),1:10.05,1-1/2,4,24.05,2-1/4,4,22.77,5-1/4,6,23.23,,,,,,,,,
2018-06-03,沙田,3,7,1,福穎 (A001),1:10.10,2-3/4,5,24.25,2-3/4,5,22.65,5-1/2,7,23.20,,,,,,,,,
2018-06-03,沙田,3,8,13,薪勇 (A340),1:10.13,3-3/4,8,24.41,5-3/4,11,22.97,5-3/4,8,22.75,,,,,,,,,
2018-06-03,沙田,3,9,5,迢迢千里 (A329),1:10.25,2-3/4,6,24.25,3,6,22.69,6-1/2,9,23.31,,,,,,,,,
2018-06-03,沙田,3,10,8,藍天兵馬 (A389),1:10.34,4-1/4,9,24.49,5,9,22.77,7,10,23.08,,,,,,,,,
2018-06-03,沙田,3,11,14,隨心如意 (A370),1:10.73,1-1/2,3,24.05,2,3,22.73,9-1/2,11,23.95,,,,,,,,,
2018-06-03,沙田,3,12,10,快速之星 (B342),1:10.82,6,13,24.77,7-1/2,13,22.89,10,12,23.16,,,,,,,,,
2018-06-03,沙田,3,13,11,時尚勁 (B295),1:11.14,5-3/4,12,24.73,6,12,22.69,12,13,23.72,,,,,,,,,
2018-06-03,沙田,3,14,12,勝利新星 (B133),1:11.42,7-1/4,14,24.97,9,14,22.93,13-3/4,14,23.52,,,,,,,,,
2018-06-03,沙田,4,1,8,神威敖翔 (V150),1:09.14,1-1/2,4,24.30,N,3,22.53,3-1/4,1,22.31,,,,,,,,,
2018-06-03,沙田,4,2,14,歐洲巨星 (V313),1:09.66,SH,2,24.06,SH,1,22.73,3-1/4,2,22.87,,,,,,,,,
2018-06-03,沙田,4,3,5,蟲草之星 (B070),1:09.66,5,8,24.86,2-1/4,9,22.29,3-1/4,3,22.51,,,,,,,,,
