date,venue,race_no,pool,combination,dividend_hkd
2018-05-06,沙田,1,獨贏,4,11.50
2018-05-06,沙田,1,位置,4,10.10
2018-05-06,沙田,1,連贏,"4,5",20.00
2018-05-06,沙田,1,三重彩,"4,5,6",109.00
2018-05-06,沙田,1,單T,"4,5,6",55.00
2018-05-06,沙田,1,四連環,"2,4,5,6",97.00
2018-05-06,沙田,1,四重彩,"4,5,6,2",453.00
2018-05-06,沙田,2,獨贏,2,44.00
2018-05-06,沙田,2,位置,2,17.50
2018-05-06,沙田,2,連贏,"2,13",835.50
2018-05-06,沙田,2,位置Q,"2,13",251.50
2018-05-06,沙田,2,3揀1（組合獨贏）,A1,20.00
2018-05-06,沙田,2,三重彩,"2,13,3","8,160.00"
2018-05-06,沙田,2,單T,"2,3,13",783.00
2018-05-06,沙田,2,四連環,"2,3,8,13","2,115.00"
2018-05-06,沙田,2,四重彩,"2,13,3,8","75,003.00"
2018-05-06,沙田,2,第一口孖寶,4/2,43.00
2018-05-06,沙田,3,獨贏,5,107.50
2018-05-06,沙田,3,位置,5,30.00
2018-05-06,沙田,3,連贏,"5,13",557.50
2018-05-06,沙田,3,位置Q,"5,13",162.00
2018-05-06,沙田,3,3揀1（組合獨贏）,A1,未能勝出
2018-05-06,沙田,3,三重彩,"5,13,11","18,711.00"
2018-05-06,沙田,3,單T,"5,11,13","3,375.00"
2018-05-06,沙田,3,四連環,"5,9,11,13","4,517.00"
2018-05-06,沙田,3,四重彩,"5,13,11,9","116,068.00"
2018-05-06,沙田,3,第二口孖寶,2/5,361.50
2018-05-06,沙田,4,獨贏,2,15.50
2018-05-06,沙田,4,位置,2,10.10
2018-05-06,沙田,4,連贏,"2,3",23.00
2018-05-06,沙田,4,位置Q,"2,3",11.50
2018-05-06,沙田,4,3揀1（組合獨贏）,A1,15.50
2018-05-06,沙田,4,三重彩,"2,3,4",154.00
2018-05-06,沙田,4,單T,"2,3,4",51.00
2018-05-06,沙田,4,四連環,"1,2,3,4",25.00
2018-05-06,沙田,4,四重彩,"2,3,4,1",291.00
2018-05-06,沙田,4,第三口孖寶,"5/2,6",159.00
2018-05-06,沙田,5,獨贏,8,69.00
2018-05-06,沙田,5,位置,8,23.00
2018-05-06,沙田,5,連贏,"8,10",219.50
2018-05-06,沙田,5,位置Q,"8,10",66.00
2018-05-06,沙田,5,3揀1（組合獨贏）,A1,未能勝出
2018-05-06,沙田,5,三重彩,"8,10,1","3,010.00"
2018-05-06,沙田,5,單T,"1,8,10",461.00
2018-05-06,沙田,5,四連環,"1,2,8,10",344.00
2018-05-06,沙田,5,四重彩,"8,10,1,2","9,313.00"
2018-05-06,沙田,5,第四口孖寶,"2,6/8",131.00
2018-05-06,沙田,5,第一口孖T,"4>2,3,6/1,8,10","5,961.00"
2018-05-06,沙田,6,獨贏,3,76.50
2018-05-06,沙田,6,位置,3,27.00
2018-05-06,沙田,6,連贏,"3,12",461.50
2018-05-06,沙田,6,位置Q,"3,12",151.50
2018-05-06,沙田,6,3揀1（組合獨贏）,A1,未能勝出
2018-05-06,沙田,6,三重彩,"3,12,11","4,175.00"
2018-05-06,沙田,6,單T,"3,11,12",559.00
2018-05-06,沙田,6,四連環,"3,11,12,14","1,130.00"
2018-05-06,沙田,6,四重彩,"3,12,11,14","30,164.00"
2018-05-06,沙田,6,第五口孖寶,8/3,554.00
2018-05-06,沙田,7,獨贏,5,55.00
2018-05-06,沙田,7,位置,5,18.50
