date,venue,race_no,pool,combination,dividend_hkd
2018-12-16,沙田,1,獨贏,1,17.00
2018-12-16,沙田,1,位置,1,11.50
2018-12-16,沙田,1,連贏,"1,4",54.00
2018-12-16,沙田,1,三重彩,"1,4,6",681.00
2018-12-16,沙田,1,單T,"1,4,6",219.00
2018-12-16,沙田,1,四連環,"1,2,4,6",76.00
2018-12-16,沙田,1,四重彩,"1,4,6,2","1,116.00"
2018-12-16,沙田,2,獨贏,6,78.50
2018-12-16,沙田,2,位置,6,27.50
2018-12-16,沙田,2,連贏,"6,12",260.00
2018-12-16,沙田,2,位置Q,"6,12",83.00
2018-12-16,沙田,2,3揀1（組合獨贏）,A1,未能勝出
2018-12-16,沙田,2,三重彩,"6,12,3","5,169.00"
2018-12-16,沙田,2,單T,"3,6,12",893.00
2018-12-16,沙田,2,四連環,"3,4,6,12","1,699.00"
2018-12-16,沙田,2,四重彩,"6,12,3,4","39,241.00"
2018-12-16,沙田,2,第一口孖寶,1/6,194.50
2018-12-16,沙田,3,獨贏,5,106.50
2018-12-16,沙田,3,位置,5,42.50
2018-12-16,沙田,3,連贏,"4,5",469.50
2018-12-16,沙田,3,位置Q,"4,5",180.00
2018-12-16,沙田,3,3揀1（組合獨贏）,A1,未能勝出
2018-12-16,沙田,3,三重彩,"5,4,1","5,713.00"
2018-12-16,沙田,3,單T,"1,4,5",512.00
2018-12-16,沙田,3,四連環,"1,4,5,14","3,906.00"
2018-12-16,沙田,3,四重彩,"5,4,1,14","99,579.00"
2018-12-16,沙田,3,第二口孖寶,6/5,869.50
2018-12-16,沙田,4,獨贏,7,101.00
2018-12-16,沙田,4,位置,7,24.00
2018-12-16,沙田,4,連贏,"5,7",118.00
2018-12-16,沙田,4,位置Q,"5,7",41.50
2018-12-16,沙田,4,3揀1（組合獨贏）,A1,未能勝出
2018-12-16,沙田,4,三重彩,"7,5,10","1,575.00"
2018-12-16,沙田,4,單T,"5,7,10",133.00
2018-12-16,沙田,4,四連環,"5,7,10,11",148.00
2018-12-16,沙田,4,四重彩,"7,5,10,11","5,447.00"
2018-12-16,沙田,4,第三口孖寶,5/7,"1,097.00"
2018-12-16,沙田,5,獨贏,6,76.00
2018-12-16,沙田,5,位置,6,28.50
2018-12-16,沙田,5,連贏,"6,14","1,116.00"
2018-12-16,沙田,5,位置Q,"6,14",360.00
2018-12-16,沙田,5,3揀1（組合獨贏）,A1,36.50
2018-12-16,沙田,5,三重彩,"6,14,7","15,258.00"
2018-12-16,沙田,5,單T,"6,7,14","2,616.00"
2018-12-16,沙田,5,四連環,"6,7,12,14","5,245.00"
2018-12-16,沙田,5,四重彩,"6,14,7,12","128,886.00"
2018-12-16,沙田,5,第四口孖寶,7/6,895.50
2018-12-16,沙田,5,第一口孖T,"5,7,10/6,7,14","48,626.00"
2018-12-16,沙田,6,獨贏,6,107.00
2018-12-16,沙田,6,位置,6,29.00
2018-12-16,沙田,6,連贏,"1,6",273.00
2018-12-16,沙田,6,位置Q,"1,6",81.50
2018-12-16,沙田,6,3揀1（組合獨贏）,A1,未能勝出
2018-12-16,沙田,6,三重彩,"6,1,4","1,620.00"
2018-12-16,沙田,6,單T,"1,4,6",155.00
2018-12-16,沙田,6,四連環,"1,4,6,9",198.00
2018-12-16,沙田,6,四重彩,"6,1,4,9","7,845.00"
2018-12-16,沙田,6,第五口孖寶,6/6,716.00
2018-12-16,沙田,7,獨贏,11,104.50
2018-12-16,沙田,7,位置,11,31.50
2018-12-16,沙田,7,連贏,"1,11",198.50
2018-12-16,沙田,7,位置Q,"1,11",72.50
2018-12-16,沙田,7,3揀1（組合獨贏）,A1,未能勝出
2018-12-16,沙田,7,三重彩,"11,1,10","3,139.00"
2018-12-16,沙田,7,單T,"1,10,11",372.00
2018-12-16,沙田,7,四連環,"1,10,11,13",415.00
2018-12-16,沙田,7,四重彩,"11,1,10,13","12,807.00"
2018-12-16,沙田,7,第六口孖寶,6/11,"1,755.00"
2018-12-16,沙田,7,三T,"6,7,14/1,4,6/11>1,4,10","5,907,862.00"
2018-12-16,沙田,7,三T(安慰獎),"6,7,14/1,4,6/任何組合","4,198.00"
2018-12-16,沙田,8,獨贏,7,60.00
2018-12-16,沙田,8,位置,7,20.50
2018-12-16,沙田,8,連贏,"5,7",751.00
2018-12-16,沙田,8,位置Q,"5,7",214.00
2018-12-16,沙田,8,3揀1（組合獨贏）,A1,未能勝出
2018-12-16,沙田,8,三重彩,"7,5,1","11,351.00"
2018-12-16,沙田,8,單T,"1,5,7","1,287.00"
2018-12-16,沙田,8,四連環,"1,5,7,12","3,710.00"
2018-12-16,沙田,8,四重彩,"7,5,1,12","83,062.00"
2018-12-16,沙田,8,第七口孖寶,11/7,746.00
2018-12-16,沙田,8,第二口孖T,"11>1,4,10/1,5,7","83,097.00"
2018-12-16,沙田,9,獨贏,2,15.50
2018-12-16,沙田,9,位置,2,11.00
2018-12-16,沙田,9,連贏,"1,2",73.50
2018-12-16,沙田,9,位置Q,"1,2",32.50
2018-12-16,沙田,9,3揀1（組合獨贏）,A1,15.50
2018-12-16,沙田,9,三重彩,"2,1,4","1,024.00"
2018-12-16,沙田,9,單T,"1,2,4",391.00
2018-12-16,沙田,9,四連環,"1,2,4,6",838.00
2018-12-16,沙田,9,四重彩,"2,1,4,6","7,919.00"
2018-12-16,沙田,9,第八口孖寶,7/2,113.50
2018-12-16,沙田,10,獨贏,12,23.50
2018-12-16,沙田,10,位置,12,12.50
2018-12-16,沙田,10,連贏,"2,12",110.50
2018-12-16,沙田,10,位置Q,"2,12",46.00
2018-12-16,沙田,10,3揀1（組合獨贏）,A1,19.00
2018-12-16,沙田,10,三重彩,"12,2,4",581.00
2018-12-16,沙田,10,單T,"2,4,12",159.00
2018-12-16,沙田,10,四連環,"2,4,10,12",362.00
2018-12-16,沙田,10,四重彩,"12,2,4,10","2,652.00"
2018-12-16,沙田,10,第九口孖寶,2/12,35.50
2018-12-16,沙田,11,獨贏,2,38.00
2018-12-16,沙田,11,位置,2,12.50
2018-12-16,沙田,11,連贏,"2,10",25.50
2018-12-16,沙田,11,位置Q,"2,10",15.00
2018-12-16,沙田,11,3揀1（組合獨贏）,A1,未能勝出
2018-12-16,沙田,11,三重彩,"2,10,12",489.00
2018-12-16,沙田,11,單T,"2,10,12",111.00
2018-12-16,沙田,11,四連環,"2,10,12,13",735.00
2018-12-16,沙田,11,四重彩,"2,10,12,13","8,115.00"
2018-12-16,沙田,11,第十口孖寶,12/2,80.00
2018-12-16,沙田,11,三寶,2/12/2,139.00
2018-12-16,沙田,11,第三口孖T,"2,4,12/2,10,12","1,373.00"
