date,venue,race_no,pool,combination,dividend_hkd
2018-01-07,沙田,1,獨贏,3,42.00
2018-01-07,沙田,1,位置,3,16.00
2018-01-07,沙田,1,連贏,"3,8",296.00
2018-01-07,沙田,1,位置Q,"3,8",99.00
2018-01-07,沙田,1,3揀1（組合獨贏）,A1,26.00
2018-01-07,沙田,1,三重彩,"3,8,5","6,330.00"
2018-01-07,沙田,1,單T,"3,5,8","1,397.00"
2018-01-07,沙田,1,四連環,"3,5,8,10","12,250.00"
2018-01-07,沙田,1,四重彩,"3,8,5,10","230,505.00"
2018-01-07,沙田,2,獨贏,4,87.00
2018-01-07,沙田,2,位置,4,26.50
2018-01-07,沙田,2,連贏,"4,5",170.50
2018-01-07,沙田,2,位置Q,"4,5",67.00
2018-01-07,沙田,2,3揀1（組合獨贏）,A1,未能勝出
2018-01-07,沙田,2,三重彩,"4,5,7","3,314.00"
2018-01-07,沙田,2,單T,"4,5,7",490.00
2018-01-07,沙田,2,四連環,"2,4,5,7","1,178.00"
2018-01-07,沙田,2,四重彩,"4,5,7,2","32,003.00"
2018-01-07,沙田,2,第一口孖寶,3/4,338.50
2018-01-07,沙田,3,獨贏,14,608.00
2018-01-07,沙田,3,位置,14,141.50
2018-01-07,沙田,3,連贏,"2,14","8,022.50"
2018-01-07,沙田,3,位置Q,"2,14","1,905.50"
2018-01-07,沙田,3,3揀1（組合獨贏）,A1,未能勝出
2018-01-07,沙田,3,三重彩,"14,2,6","148,384.00"
2018-01-07,沙田,3,單T,"2,6,14","9,485.00"
2018-01-07,沙田,3,四連環,"2,6,12,14","16,987.00"
2018-01-07,沙田,3,四重彩,"14,2,6,12","794,894.00"
2018-01-07,沙田,3,第二口孖寶,4/14,"4,763.50"
2018-01-07,沙田,4,獨贏,4,16.00
2018-01-07,沙田,4,位置,4,11.00
2018-01-07,沙田,4,連贏,"2,4",78.50
2018-01-07,沙田,4,位置Q,"2,4",37.50
2018-01-07,沙田,4,3揀1（組合獨贏）,A1,14.00
2018-01-07,沙田,4,三重彩,"4,2,11",911.00
2018-01-07,沙田,4,單T,"2,4,11",309.00
2018-01-07,沙田,4,四連環,"2,3,4,11",785.00
2018-01-07,沙田,4,四重彩,"4,2,11,3","6,380.00"
2018-01-07,沙田,4,第三口孖寶,14/4,"1,489.50"
2018-01-07,沙田,4,第一口孖T,"2,6,14/2,4,11","660,454.00"
2018-01-07,沙田,5,獨贏,7,30.50
2018-01-07,沙田,5,位置,7,13.50
2018-01-07,沙田,5,連贏,"3,7",107.50
2018-01-07,沙田,5,位置Q,"3,7",39.50
2018-01-07,沙田,5,3揀1（組合獨贏）,A1,13.00
2018-01-07,沙田,5,三重彩,"7,3,4","2,328.00"
2018-01-07,沙田,5,單T,"3,4,7",740.00
2018-01-07,沙田,5,四連環,"1,3,4,7",312.00
2018-01-07,沙田,5,四重彩,"7,3,4,1","7,857.00"
2018-01-07,沙田,5,第四口孖寶,4/7,47.00
2018-01-07,沙田,6,獨贏,8,176.00
2018-01-07,沙田,6,位置,8,52.00
2018-01-07,沙田,6,連贏,"8,13",304.00
2018-01-07,沙田,6,位置Q,"8,13",106.50
2018-01-07,沙田,6,3揀1（組合獨贏）,A1,未能勝出
2018-01-07,沙田,6,三重彩,"8,13,4","8,864.00"
2018-01-07,沙田,6,單T,"4,8,13","1,146.00"
2018-01-07,沙田,6,四連環,"4,8,10,13","1,840.00"
2018-01-07,沙田,6,四重彩,"8,13,4,10","57,364.00"
2018-01-07,沙田,6,第五口孖寶,7/8,299.00
2018-01-07,沙田,6,三T,"2,4,11/3,4,7/4,8,13","6,023,745.00"
2018-01-07,沙田,6,三T(安慰獎),"2,4,11/3,4,7/任何組合","3,551.00"
2018-01-07,沙田,7,獨贏,4,32.00
2018-01-07,沙田,7,位置,4,12.50
2018-01-07,沙田,7,連贏,"4,7",790.50
2018-01-07,沙田,7,位置Q,"4,7",159.00
2018-01-07,沙田,7,3揀1（組合獨贏）,A1,12.50
2018-01-07,沙田,7,勝出練馬師（組合獨贏）,B1,未能勝出
2018-01-07,沙田,7,三重彩,"4,7,5","2,675.00"
2018-01-07,沙田,7,單T,"4,5,7",196.00
2018-01-07,沙田,7,四連環,"1,4,5,7",437.00
2018-01-07,沙田,7,四重彩,"4,7,5,1","13,151.00"
2018-01-07,沙田,7,第六口孖寶,8/4,535.00
2018-01-07,沙田,7,第二口孖T,"4,8,13/4,5,7","28,592.00"
2018-01-07,沙田,8,獨贏,11,151.00
2018-01-07,沙田,8,位置,11,32.50
2018-01-07,沙田,8,連贏,"11,12",117.50
2018-01-07,沙田,8,位置Q,"11,12",48.00
2018-01-07,沙田,8,3揀1（組合獨贏）,A1,未能勝出
2018-01-07,沙田,8,三重彩,"11,12,1","22,465.00"
2018-01-07,沙田,8,單T,"1,11,12","2,390.00"
2018-01-07,沙田,8,四連環,"1,2,11,12","2,836.00"
2018-01-07,沙田,8,四重彩,"11,12,1,2","109,250.00"
2018-01-07,沙田,8,第七口孖寶,4/11,526.50
2018-01-07,沙田,9,獨贏,3,26.50
2018-01-07,沙田,9,位置,3,13.00
2018-01-07,沙田,9,連贏,"2,3",33.50
2018-01-07,沙田,9,位置Q,"2,3",18.50
