date,venue,race_no,pool,combination,dividend_hkd
2018-02-18,沙田,1,獨贏,8,133.00
2018-02-18,沙田,1,位置,8,40.50
2018-02-18,沙田,1,連贏,"4,8",276.00
2018-02-18,沙田,1,位置Q,"4,8",102.00
2018-02-18,沙田,1,3揀1（組合獨贏）,A1,未能勝出
2018-02-18,沙田,1,三重彩,"8,4,12","6,521.00"
2018-02-18,沙田,1,單T,"4,8,12",913.00
2018-02-18,沙田,1,四連環,"2,4,8,12","2,873.00"
2018-02-18,沙田,1,四重彩,"8,4,12,2","53,156.00"
2018-02-18,沙田,2,獨贏,13,113.50
2018-02-18,沙田,2,位置,13,33.50
2018-02-18,沙田,2,連贏,"2,13",501.50
2018-02-18,沙田,2,位置Q,"2,13",146.50
2018-02-18,沙田,2,3揀1（組合獨贏）,A1,未能勝出
2018-02-18,沙田,2,三重彩,"13,2,10","5,129.00"
2018-02-18,沙田,2,單T,"2,10,13",616.00
2018-02-18,沙田,2,四連環,"2,4,10,13",427.00
2018-02-18,沙田,2,四重彩,"13,2,10,4","13,570.00"
2018-02-18,沙田,2,第一口孖寶,8/13,"1,429.50"
2018-02-18,沙田,3,獨贏,11,47.50
2018-02-18,沙田,3,位置,11,18.50
2018-02-18,沙田,3,連贏,"4,11",169.00
2018-02-18,沙田,3,位置Q,"4,11",61.00
2018-02-18,沙田,3,3揀1（組合獨贏）,A1,29.00
2018-02-18,沙田,3,三重彩,"11,4,1","1,623.00"
2018-02-18,沙田,3,單T,"1,4,11",462.00
2018-02-18,沙田,3,四連環,"1,4,11,13",851.00
2018-02-18,沙田,3,四重彩,"11,4,1,13","14,839.00"
2018-02-18,沙田,3,第二口孖寶,13/11,493.00
2018-02-18,沙田,4,獨贏,9,47.50
2018-02-18,沙田,4,位置,9,15.50
2018-02-18,沙田,4,連贏,"7,9",812.00
2018-02-18,沙田,4,位置Q,"7,9",226.50
2018-02-18,沙田,4,3揀1（組合獨贏）,A1,未能勝出
2018-02-18,沙田,4,三重彩,"9,7,2","7,388.00"
2018-02-18,沙田,4,單T,"2,7,9","1,018.00"
2018-02-18,沙田,4,四連環,"2,7,9,12","4,224.00"
2018-02-18,沙田,4,四重彩,"9,7,2,12","93,914.00"
2018-02-18,沙田,4,第三口孖寶,11/9,431.50
2018-02-18,沙田,5,獨贏,3,111.00
2018-02-18,沙田,5,位置,3,22.50
2018-02-18,沙田,5,連贏,"3,4",247.50
2018-02-18,沙田,5,位置Q,"3,4",58.00
2018-02-18,沙田,5,3揀1（組合獨贏）,A1,未能勝出
2018-02-18,沙田,5,三重彩,"3,4,1","4,248.00"
2018-02-18,沙田,5,單T,"1,3,4",604.00
2018-02-18,沙田,5,四連環,"1,3,4,10",209.00
2018-02-18,沙田,5,四重彩,"3,4,1,10","10,963.00"
2018-02-18,沙田,5,第四口孖寶,9/3,427.00
2018-02-18,沙田,5,第一口孖T,"2,7,9/1,3,4","157,263.00"
2018-02-18,沙田,6,獨贏,9,89.50
2018-02-18,沙田,6,位置,9,28.50
2018-02-18,沙田,6,連贏,"4,9",435.50
2018-02-18,沙田,6,位置Q,"4,9",156.00
2018-02-18,沙田,6,3揀1（組合獨贏）,A1,未能勝出
2018-02-18,沙田,6,三重彩,"9,4,5","13,270.00"
2018-02-18,沙田,6,單T,"4,5,9","2,423.00"
2018-02-18,沙田,6,四連環,"1,4,5,9","2,156.00"
2018-02-18,沙田,6,四重彩,"9,4,5,1","64,922.00"
2018-02-18,沙田,6,第五口孖寶,3/9,902.50
2018-02-18,沙田,7,獨贏,10,84.00
2018-02-18,沙田,7,位置,10,28.00
2018-02-18,沙田,7,連贏,"6,10",205.00
2018-02-18,沙田,7,位置Q,"6,10",71.50
2018-02-18,沙田,7,3揀1（組合獨贏）,A1,未能勝出
2018-02-18,沙田,7,三重彩,"10,6,9","6,043.00"
2018-02-18,沙田,7,單T,"6,9,10",723.00
2018-02-18,沙田,7,四連環,"3,6,9,10","1,851.00"
2018-02-18,沙田,7,四重彩,"10,6,9,3","62,960.00"
2018-02-18,沙田,7,第六口孖寶,9/10,960.50
2018-02-18,沙田,7,三T(安慰獎),"1,3,4/4,5,9/任何組合","90,727.00"
2018-02-18,沙田,8,獨贏,3,91.00
2018-02-18,沙田,8,位置,3,25.00
2018-02-18,沙田,8,連贏,"1,3",183.00
2018-02-18,沙田,8,位置Q,"1,3",52.00
2018-02-18,沙田,8,3揀1（組合獨贏）,A1,未能勝出
2018-02-18,沙田,8,三重彩,"3,1,2","2,311.00"
2018-02-18,沙田,8,單T,"1,2,3",345.00
2018-02-18,沙田,8,四連環,"1,2,3,8",624.00
2018-02-18,沙田,8,四重彩,"3,1,2,8","15,341.00"
2018-02-18,沙田,8,第七口孖寶,10/3,798.00
2018-02-18,沙田,8,第二口孖T,"6,9,10/1,2,3","29,128.00"
2018-02-18,沙田,9,獨贏,3,104.00
2018-02-18,沙田,9,位置,3,22.50
2018-02-18,沙田,9,連贏,"2,3",133.00
2018-02-18,沙田,9,位置Q,"2,3",34.00
2018-02-18,沙田,9,3揀1（組合獨贏）,A1,未能勝出
2018-02-18,沙田,9,勝出練馬師（組合獨贏）,B1,未能勝出
2018-02-18,沙田,9,三重彩,"3,2,4","6,709.00"
2018-02-18,沙田,9,單T,"2,3,4","1,042.00"
2018-02-18,沙田,9,四連環,"1,2,3,4",248.00
2018-02-18,沙田,9,四重彩,"3,2,4,1","11,666.00"
2018-02-18,沙田,9,第八口孖寶,3/3,478.50
2018-02-18,沙田,10,獨贏,2,38.00
2018-02-18,沙田,10,位置,2,16.50
2018-02-18,沙田,10,連贏,"2,3",95.00
2018-02-18,沙田,10,位置Q,"2,3",46.50
2018-02-18,沙田,10,3揀1（組合獨贏）,A1,26.00
2018-02-18,沙田,10,三重彩,"2,3,4",818.00
2018-02-18,沙田,10,單T,"2,3,4",171.00
2018-02-18,沙田,10,四連環,"2,3,4,14",569.00
2018-02-18,沙田,10,四重彩,"2,3,4,14","8,624.00"
2018-02-18,沙田,10,第九口孖寶,3/2,344.00
2018-02-18,沙田,11,獨贏,2,26.50
2018-02-18,沙田,11,位置,2,13.50
2018-02-18,沙田,11,連贏,"2,11",72.50
2018-02-18,沙田,11,位置Q,"2,11",33.00
2018-02-18,沙田,11,3揀1（組合獨贏）,A1,17.50
2018-02-18,沙田,11,三重彩,"2,11,12",844.00
2018-02-18,沙田,11,單T,"2,11,12",271.00
2018-02-18,沙田,11,四連環,"2,10,11,12","1,167.00"
2018-02-18,沙田,11,四重彩,"2,11,12,10","9,573.00"
2018-02-18,沙田,11,第十口孖寶,"2/2,4",108.00
2018-02-18,沙田,11,三寶,"3/2/2,4",843.00
2018-02-18,沙田,11,第三口孖T,"2,3,4/11,12>2,4","5,568.00"
2018-02-18,沙田,11,六環彩,"4,9/6,10/1,3/2,3/2,3/2,4,11","3,076.00"
2018-02-18,沙田,11,騎師王 1,4 [史卓豐],詳情
