date,venue,race_no,video_full_url,video_passthrough_url,video_aerial_url
2018-09-16,沙田,1,,,
2018-09-16,沙田,2,,,
2018-09-16,沙田,3,,,
2018-09-16,沙田,4,,,
2018-09-16,沙田,5,,,
2018-09-16,沙田,6,,,
2018-09-16,沙田,7,,,
2018-09-16,沙田,8,,,
2018-09-16,沙田,9,,,
2018-09-16,沙田,10,,,
