date,venue,race_no,finish_pos,horse_no,horse_name,finish_time,sec1_margin,sec1_running_pos,sec1_time,sec2_margin,sec2_running_pos,sec2_time,sec3_margin,sec3_running_pos,sec3_time,sec4_margin,sec4_running_pos,sec4_time,sec5_margin,sec5_running_pos,sec5_time,sec6_margin,sec6_running_pos,sec6_time
2018-11-25,沙田,1,1,2,萬事叻 (C022),0:57.73,N,1,13.06,1,1,20.80,1/2,1,23.87,,,,,,,,,
2018-11-25,沙田,1,2,10,贏多多 (C004),0:57.81,4-1/2,12,13.78,5,10,20.88,1/2,2,23.15,,,,,,,,,
2018-11-25,沙田,1,3,13,永旺喜喜 (A347),0:57.99,1/2,3,13.14,1,2,20.88,1-3/4,3,23.97,,,,,,,,,
2018-11-25,沙田,1,4,8,漸信龍駒 (C017),0:58.00,2,7,13.38,3-1/2,7,21.04,1-3/4,4,23.58,,,,,,,,,
2018-11-25,沙田,1,5,1,開心大師 (B222),0:58.05,5-1/2,14,13.94,6-1/4,13,20.92,2,5,23.19,,,,,,,,,
2018-11-25,沙田,1,6,11,雷電寶 (B259),0:58.14,3-1/4,9,13.58,4-1/2,9,21.00,2-1/2,6,23.56,,,,,,,,,
2018-11-25,沙田,1,7,3,玩斗福星 (B462),0:58.20,1-1/4,5,13.26,2-3/4,5,21.04,3,7,23.90,,,,,,,,,
2018-11-25,沙田,1,8,4,蓋世之寶 (V306),0:58.24,3/4,4,13.18,2-1/2,3,21.08,3-1/4,8,23.98,,,,,,,,,
2018-11-25,沙田,1,9,14,超然 (V255),0:58.39,3-3/4,11,13.66,6-1/4,12,21.20,4,9,23.53,,,,,,,,,
2018-11-25,沙田,1,10,5,鐵胆威龍 (C015),0:58.43,3-1/2,10,13.62,4-1/4,8,20.92,4-1/4,10,23.89,,,,,,,,,
2018-11-25,沙田,1,11,7,頌賞 (B007),0:59.07,3,8,13.54,6,11,21.28,8-1/4,11,24.25,,,,,,,,,
2018-11-25,沙田,1,12,9,飛騰之星 (B324),0:59.07,4-1/2,13,13.78,7-1/4,14,21.24,8-1/4,12,24.05,,,,,,,,,
