date,venue,race_no,pool,combination,dividend_hkd
2018-01-13,沙田,1,獨贏,7,286.00
2018-01-13,沙田,1,位置,7,86.00
2018-01-13,沙田,1,連贏,"7,8","1,480.50"
2018-01-13,沙田,1,位置Q,"7,8",437.50
2018-01-13,沙田,1,3揀1（組合獨贏）,A1,未能勝出
2018-01-13,沙田,1,三重彩,"7,8,1","30,104.00"
2018-01-13,沙田,1,單T,"1,7,8","3,597.00"
2018-01-13,沙田,1,四連環,"1,7,8,13","6,873.00"
2018-01-13,沙田,1,四重彩,"7,8,1,13","140,345.00"
2018-01-13,沙田,2,獨贏,2,87.00
2018-01-13,沙田,2,位置,2,24.00
2018-01-13,沙田,2,連贏,"2,10",224.50
2018-01-13,沙田,2,位置Q,"2,10",70.50
2018-01-13,沙田,2,3揀1（組合獨贏）,A1,未能勝出
2018-01-13,沙田,2,三重彩,"2,10,4","7,751.00"
2018-01-13,沙田,2,單T,"2,4,10","1,046.00"
2018-01-13,沙田,2,四連環,"2,4,10,14","9,767.00"
2018-01-13,沙田,2,四重彩,"2,10,4,14","122,615.00"
2018-01-13,沙田,2,第一口孖寶,7/2,"2,410.50"
2018-01-13,沙田,3,獨贏,8,63.50
2018-01-13,沙田,3,位置,8,21.50
2018-01-13,沙田,3,連贏,"6,8",545.50
2018-01-13,沙田,3,位置Q,"6,8",167.50
2018-01-13,沙田,3,3揀1（組合獨贏）,A1,未能勝出
2018-01-13,沙田,3,三重彩,"8,6,7","14,758.00"
2018-01-13,沙田,3,單T,"6,7,8","4,210.00"
2018-01-13,沙田,3,四連環,"1,6,7,8","4,445.00"
2018-01-13,沙田,3,四重彩,"8,6,7,1","84,363.00"
2018-01-13,沙田,3,第二口孖寶,2/8,763.50
2018-01-13,沙田,4,獨贏,8,70.00
2018-01-13,沙田,4,位置,8,24.50
2018-01-13,沙田,4,連贏,"2,8",219.00
2018-01-13,沙田,4,位置Q,"2,8",73.00
2018-01-13,沙田,4,3揀1（組合獨贏）,A1,未能勝出
2018-01-13,沙田,4,三重彩,"8,2,1","1,869.00"
2018-01-13,沙田,4,單T,"1,2,8",227.00
2018-01-13,沙田,4,四連環,"1,2,7,8",536.00
2018-01-13,沙田,4,四重彩,"8,2,1,7","14,183.00"
2018-01-13,沙田,4,第三口孖寶,8/8,495.50
2018-01-13,沙田,4,第一口孖T,"6,7,8/1,2,8","300,707.00"
2018-01-13,沙田,5,獨贏,1,39.50
2018-01-13,沙田,5,位置,1,17.00
2018-01-13,沙田,5,連贏,"1,10",178.00
2018-01-13,沙田,5,位置Q,"1,10",66.50
2018-01-13,沙田,5,3揀1（組合獨贏）,A1,未能勝出
2018-01-13,沙田,5,三重彩,"1,10,4","4,396.00"
2018-01-13,沙田,5,單T,"1,4,10","1,156.00"
2018-01-13,沙田,5,四連環,"1,4,5,10","16,723.00"
2018-01-13,沙田,5,四重彩,"1,10,4,5","157,974.00"
2018-01-13,沙田,5,第四口孖寶,8/1,366.50
2018-01-13,沙田,6,獨贏,11,268.00
2018-01-13,沙田,6,位置,11,61.00
2018-01-13,沙田,6,連贏,"1,11",864.00
2018-01-13,沙田,6,位置Q,"1,11",250.00
2018-01-13,沙田,6,3揀1（組合獨贏）,A1,未能勝出
2018-01-13,沙田,6,三重彩,"11,1,5","40,915.00"
2018-01-13,沙田,6,單T,"1,5,11","3,557.00"
2018-01-13,沙田,6,四連環,"1,4,5,11","2,846.00"
2018-01-13,沙田,6,四重彩,"11,1,5,4","128,001.00"
2018-01-13,沙田,6,第五口孖寶,1/11,"1,171.50"
2018-01-13,沙田,6,三T(安慰獎),"1,2,8/1,4,10/任何組合","3,267.00"
2018-01-13,沙田,7,獨贏,1,28.00
2018-01-13,沙田,7,位置,1,15.00
2018-01-13,沙田,7,連贏,"1,9",310.00
2018-01-13,沙田,7,位置Q,"1,9",119.00
2018-01-13,沙田,7,3揀1（組合獨贏）,A1,21.50
2018-01-13,沙田,7,三重彩,"1,9,6","2,300.00"
2018-01-13,沙田,7,單T,"1,6,9",579.00
2018-01-13,沙田,7,四連環,"1,5,6,9","1,047.00"
2018-01-13,沙田,7,四重彩,"1,9,6,5","17,314.00"
2018-01-13,沙田,7,第六口孖寶,11/1,"1,070.00"
2018-01-13,沙田,7,第二口孖T,"1,5,11/1,6,9","256,408.00"
2018-01-13,沙田,8,獨贏,4,109.50
2018-01-13,沙田,8,位置,4,39.00
2018-01-13,沙田,8,連贏,"4,14","2,138.00"
2018-01-13,沙田,8,位置Q,"4,14",585.00
