date,venue,race_no,place,horse_no,horse_name,jockey,gear,commentary
2018-04-15,沙田,1,1,7,薈力之城 (B280),莫雷拉,B1,居前列，走外欄。跑離分支直路時取得領先。最後二百米拋離馬群甚遠。
2018-04-15,沙田,1,2,4,合衷共濟 (B250),潘明輝,--,起步時受擠迫，瞬即恢復走勢，並排領先。最後二百米未能跟上頭馬的強勁加速力，保持走勢，跑獲亞軍，但落後頭馬甚遠。
2018-04-15,沙田,1,3,3,極速駿馬 (B211),楊明綸,--,出閘笨拙，沿途走勢稚嫩。居第五位，落後領放馬不遠，走外欄。末段保持走勢，未能加速。
2018-04-15,沙田,1,4,2,非同凡響 (B242),史卓豐,XB1,瞬即墮居包尾位置。末段保持走勢，超越洩氣潰敗的對手。
2018-04-15,沙田,1,5,6,龍城勝將 (B178),田泰安,--,早段領先短距離。半程前居前列。受催策，但轉弱。
2018-04-15,沙田,1,6,1,勁力歡騰 (B215),郭能,B1/TT1,出閘笨拙，居領放馬稍後位置。自半程起受催策，但墮退。
2018-04-15,沙田,1,7,5,七寶 (B314),祈普敦,B1,出閘普通，瞬即上前追上領先馬匹。自半程起墮退。
2018-04-15,沙田,2,1,12,跑出彩虹 (T237),蔡明紹,B,居中間位置，沿途走第四疊。步速中等。四百米處穩步上前，勝出賽事。
2018-04-15,沙田,2,2,4,赤水神駒 (V364),郭能,--,受推策上前，走第二疊。步速中等。八百米處略為墮後。四百米處逐漸上前，跑獲亞軍。
2018-04-15,沙田,2,3,6,永常喜 (V107),潘明輝,B/H1/TT,受力策上前切入內欄，以中等步速領放。二百五十米處被超越，保持走勢，跑獲季軍。
2018-04-15,沙田,2,4,11,好富有 (A026),田泰安,B,受力策上前，走第三疊。步速中等。保持佳勢，一百米處轉弱。
2018-04-15,沙田,2,5,7,創意寶 (S185),賴維銘,P/TT,受推策上前，走第二疊。步速中等。二百米處力竭。
2018-04-15,沙田,2,6,1,好準確 (V215),黃俊,V/TT,受力策保持在中間位置。早段靠近他駒後蹄競跑，走第三至第四疊。步速中等。直路上走勢僅屬一般。
2018-04-15,沙田,2,7,9,飛壹般 (T280),楊明綸,PC,受力策保持在中間位置，走第二疊。步速中等。衝刺乏力。
2018-04-15,沙田,2,8,2,天賜寶 (V401),貝湯美,H,出閘緩慢，早段受力策，但未能增速，居後列。毫無進展。
2018-04-15,沙田,2,9,3,五星特工 (V001),柏寶,H/SR/TT,收慢留後，走第三疊。步速中等。從未能上前。
2018-04-15,沙田,2,10,10,吉利馬王 (V305),莫雷拉,B,出閘十分緩慢，居後列，走內欄。三百五十米處受阻礙，其後毫無進展。
2018-04-15,沙田,2,11,8,戈寶 (A101),李寶利,H/PC/TT,早段受力策，沿途走勢欠順，走第四至第五疊，居後列。
2018-04-15,沙田,2,12,5,一定勁 (T435),杜利萊,B/XB,受力策上前。五百米處墮退。
2018-04-15,沙田,3,1,3,駿風馳 (B181),李寶利,CP/TT1,出閘僅屬一般，居中間位置，走內欄。跑過一百五十米處時加速。在未受挑戰下勝出。
2018-04-15,沙田,3,2,2,首飾大帝 (V333),莫雷拉,B1,受催策以取得領先。入直路時受催策。末段衝刺強勁。
2018-04-15,沙田,3,3,9,旺財生暉 (S418),田泰安,--,出閘僅屬一般，其後收慢避開他駒後蹄，居包尾位置。入直路時走外疊。跑過一百米處時追前甚多。
2018-04-15,沙田,3,4,7,閃電王 (V013),沈拿,--,受催策以佔取包廂位置。入直路時開始推進。力拼，末段衝刺普通。
2018-04-15,沙田,3,5,8,嬴風雲 (V321),黃俊,B/TT,居前列位置。直路上力拼。末段衝刺普通。
2018-04-15,沙田,3,6,1,恆駿寶駒 (T262),黃皓楠,CP/H,居中間位置。接近五百米處時嘗試推進。保持同速。
2018-04-15,沙田,3,7,6,一舖成名 (B162),楊明綸,CP,居中間之後位置，走內欄。直路彎固守內欄以節省腳程。直路上對催策僅能略為作出反應。
2018-04-15,沙田,3,8,4,正氣凜然 (B245),史卓豐,TT1,居中間之後位置。直路上對催策毫無反應。
2018-04-15,沙田,3,9,10,運才 (A251),潘明輝,H/XB,出閘迅速，受推策，居領放馬外側。跑過四百米處時受催策，但轉弱。未能保持走勢。
2018-04-15,沙田,3,10,5,黃埔之星 (B146),蔡明紹,TT1,出閘後留後。入直路時走最外疊。從未能爭勝。
2018-04-15,沙田,4,1,12,金湶德 (A427),蔡明紹,CP,自第九檔出閘迅速，居有利的第三位。沿途走勢良佳。直路上衝刺強勁，勝出賽事。
2018-04-15,沙田,4,2,4,金地飛客 (V161),田泰安,B-,與對手同步出閘，居後列，走第二疊。直路彎仍遙居於後。直路上移出最外疊。末段衝刺凌厲，跑獲亞軍。過終點時最為接近。
2018-04-15,沙田,4,3,2,飛霞 (S367),莫雷拉,B/TT,自大外檔出閘迅速，受催策上前，取得領先。沿途輕鬆領放。入直路後加速帶離。保持佳勢，但末段不敵頭兩名馬匹。
2018-04-15,沙田,4,4,10,勇冠多 (V376),貝湯美,--,出閘緩慢，其後恢復走勢，居中間位置。直路彎落後六個馬位。直路上追前甚多，跑獲第四。未能構成威脅。
2018-04-15,沙田,4,5,3,志友運 (V347),李寶利,TT,出閘迅速，缺乏前速，居中間之後位置。直路彎落後八個馬位。直路上追前甚多。過終點時最為接近。
2018-04-15,沙田,4,6,1,威武再現 (A308),潘明輝,--,自第一檔出閘普通，居中間位置，沿欄競跑。直路彎前居相同位置。末段衝刺普通。（見競賽事件報告。）
2018-04-15,沙田,4,7,8,鱷臨天下 (B141),楊明綸,TT,出閘後不久與對手互相碰撞，居中間位置，走外疊，沒有遮擋。入直路時落後五個馬位。末段衝刺普通。
2018-04-15,沙田,4,8,11,堅離地 (A235),黃皓楠,P-/H/B1/TT1,出閘笨拙，居後列，在沒有遮擋下走外疊。直路彎落後八個馬位。末段衝刺普通。（騎師於一百五十米處跌掉馬鞭。）
2018-04-15,沙田,4,9,6,自由旺 (A209),韋達,H/B2/TT,出閘迅速，受催策上前，居前列位置。直路彎落後領放馬一個馬位。直路初保持佳勢。接近二百米處時未能再增速，其後逐漸轉弱。
2018-04-15,沙田,4,10,9,陽光大地 (A130),沈拿,B,自第十檔出閘俐落，居中間之後位置，走外疊，有遮擋。直路彎遙居於後。直路上毫無進展。接近終點時收慢。（騎師報告坐騎動作感覺欠順。）（翌日左前腿不良於行。）
2018-04-15,沙田,4,11,5,祥光普照 (A273),吳嘉晉,--,出閘時受擠迫，沿途居後列。從未有力一爭。
2018-04-15,沙田,4,12,7,上旺財上 (A285),何澤堯,XB/H1/P1,沿途居包尾位置。從未有力一爭。
2018-04-15,沙田,5,1,6,佳運來 (T380),黃俊,B/H,出閘僅屬一般，居後列，走第二疊，落後六至七個馬位。直路彎居相若位置，直路初移出最外疊。衝刺十分強勁，以一馬頸位之先勝出賽事。
2018-04-15,沙田,5,2,1,揮闖 (P373),潘明輝,B,出閘時被碰撞，受催策上前領先。直路彎輕鬆領先，直路上保持甚佳走勢，但接近終點時不敵頭馬。
