date,venue,race_no,race_meeting_no,race_name,race_class,distance_m,rating_range,going,course,prize_hkd,race_finish_time,sectional_times_header,place,horse_no,horse_name,jockey,trainer,actual_wt_lbs,declared_wt_lbs,draw,lbw,running_position,finish_time,win_odds
2018-05-02,沙田,1,613,舂坎角讓賽,第五班,1200,40-0,好地,全天候跑道,660000,(23.59) (46.10) (1:09.62),23.59 22.51 23.52,1,11,永常喜 (V107),何澤堯,方嘉柏,118,1135,11,-,3 3 1,1:09.62,26
2018-05-02,沙田,1,613,舂坎角讓賽,第五班,1200,40-0,好地,全天候跑道,660000,(23.59) (46.10) (1:09.62),23.59 22.51 23.52,2,9,勁快步 (A053),郭能,高伯新,124,1129,10,3/4,11 10 2,1:09.73,32
2018-05-02,沙田,1,613,舂坎角讓賽,第五班,1200,40-0,好地,全天候跑道,660000,(23.59) (46.10) (1:09.62),23.59 22.51 23.52,3,10,欖球鑽石 (S432),黃俊,苗禮德,112,1063,6,1-1/2,1 1 3,1:09.85,13
2018-05-02,沙田,1,613,舂坎角讓賽,第五班,1200,40-0,好地,全天候跑道,660000,(23.59) (46.10) (1:09.62),23.59 22.51 23.52,4,2,好準確 (V215),貝湯美,蘇保羅,132,1195,7,2,10 9 4,1:09.96,27
2018-05-02,沙田,1,613,舂坎角讓賽,第五班,1200,40-0,好地,全天候跑道,660000,(23.59) (46.10) (1:09.62),23.59 22.51 23.52,5,5,樂多福 (A208),莫雷拉,何良,131,1188,4,2-1/4,2 2 5,1:09.99,3.5
2018-05-02,沙田,1,613,舂坎角讓賽,第五班,1200,40-0,好地,全天候跑道,660000,(23.59) (46.10) (1:09.62),23.59 22.51 23.52,6,6,料事如神 (A191),史卓豐,蘇偉賢,129,1048,3,2-1/2,6 7 6,1:10.03,10
2018-05-02,沙田,1,613,舂坎角讓賽,第五班,1200,40-0,好地,全天候跑道,660000,(23.59) (46.10) (1:09.62),23.59 22.51 23.52,7,4,赤水神駒 (V364),潘頓,葉楚航,131,1145,1,3-1/4,5 5 7,1:10.16,3.5
2018-05-02,沙田,1,613,舂坎角讓賽,第五班,1200,40-0,好地,全天候跑道,660000,(23.59) (46.10) (1:09.62),23.59 22.51 23.52,8,12,好富有 (A026),田泰安,容天鵬,113,1132,8,3-1/2,8 8 8,1:10.19,13
2018-05-02,沙田,1,613,舂坎角讓賽,第五班,1200,40-0,好地,全天候跑道,660000,(23.59) (46.10) (1:09.62),23.59 22.51 23.52,9,1,五星特工 (V001),杜利萊,蔡約翰,133,1082,9,4-1/4,9 11 9,1:10.30,9.9
2018-05-02,沙田,1,613,舂坎角讓賽,第五班,1200,40-0,好地,全天候跑道,660000,(23.59) (46.10) (1:09.62),23.59 22.51 23.52,10,8,帝聖寶貝 (A059),柏寶,告東尼,128,1055,12,5-1/4,7 6 10,1:10.45,15
2018-05-02,沙田,1,613,舂坎角讓賽,第五班,1200,40-0,好地,全天候跑道,660000,(23.59) (46.10) (1:09.62),23.59 22.51 23.52,11,3,常山耆寶 (A275),黃皓楠,文家良,127,1048,2,7-1/4,4 4 11,1:10.78,8.4
2018-05-02,沙田,1,613,舂坎角讓賽,第五班,1200,40-0,好地,全天候跑道,660000,(23.59) (46.10) (1:09.62),23.59 22.51 23.52,12,7,非凡者 (T089),楊明綸,徐雨石,112,1089,5,9-3/4,12 12 12,1:11.18,61
