date,venue,race_no,place,horse_no,horse_name,jockey,gear,commentary
2018-05-02,沙田,1,1,11,永常喜 (V107),何澤堯,B/H/TT,自外檔出閘後受催策，居中間之前位置。跑過八百米處時進佔第三位。轉直路彎時在沒遮擋下走第三疊。持續力拼，最後一百米取得領先。
2018-05-02,沙田,1,2,9,勁快步 (A053),郭能,B2,自外檔出閘後居後列。八百米處受妨礙。入直路時居相若位置。末段衝刺良佳。
2018-05-02,沙田,1,3,10,欖球鑽石 (S432),黃俊,B,出閘普通，瞬即在催策下取得領先。跑過八百米處移入內欄後減慢步速。領先至最後一百米時在催策下仍被超越。
2018-05-02,沙田,1,4,2,好準確 (V215),貝湯美,V/TT,居後列。入直路時沿欄上前。直路上持續上前，過終點時最為接近。
2018-05-02,沙田,1,5,5,樂多福 (A208),莫雷拉,V2,在催策下居第二位，緊隨領放馬。入直路後瞬即受催策。直路上保持同速。
2018-05-02,沙田,1,6,6,料事如神 (A191),史卓豐,B1,出閘一般，大多居中間位置。轉直路彎時受催策。持續上前，過終點時最為接近。
2018-05-02,沙田,1,7,4,赤水神駒 (V364),潘頓,--,自第一檔出閘一般，居第五位，落後領放馬不遠。開始轉直路彎時移至第二疊。直路上保持走勢，末段緊迫競跑。
2018-05-02,沙田,1,8,12,好富有 (A026),田泰安,B,出閘時低俯，受催策，但瞬即墮居中間位置。趨近直路彎時略為墮退。入直路時居第八位，落後約五個馬位。持續力拼，但未能構成威脅。
2018-05-02,沙田,1,9,1,五星特工 (V001),杜利萊,H/SR/TT,居後列，走外疊。入直路時走更外疊。持續力拼，超越洩氣潰敗的對手。
2018-05-02,沙田,1,10,8,帝聖寶貝 (A059),柏寶,V/TT,自最外檔出閘後居中間位置，走外疊。入直路時居相若位置。直路上保持同速。
2018-05-02,沙田,1,11,3,常山耆寶 (A275),黃皓楠,XB,出閘普通，迅速恢復走勢，一度與領放馬並跑。其後留居第四位，落後兩個馬位，走內欄。入直路時居相若位置。入直路後迅速力竭。（騎師被查詢此駒表現令人失望的原因。）
2018-05-02,沙田,1,12,7,非凡者 (T089),楊明綸,B,瞬即被拋離。從未有力一爭。
2018-05-02,沙田,2,1,4,喜之星 (S441),史卓豐,CP/TT,受推策上前，走第二疊。快步速不利發揮。三百米處加速強勁，勝出賽事。
2018-05-02,沙田,2,2,8,悅目星光 (A137),黃皓楠,P/TT,受力策上前，走第二至第三疊。快步速不合發揮。走勢良佳，跑獲亞軍。
2018-05-02,沙田,2,3,1,天長地久 (S100),郭能,B,早段受力策，但未能加速，居中間位置，走第二疊。快步速適合發揮。六百米處緊貼他駒後蹄。四百米處逐漸上前，跑獲季軍。
2018-05-02,沙田,2,4,5,萬霸駒 (A186),黃俊,H-/B1/TT,收慢留後，走第二疊。快步速有利發揮。三百米處逐漸上前。
2018-05-02,沙田,2,5,6,通勝 (S246),莫雷拉,PC,收慢留後，移入內欄。快步速有利發揮。四百五十米處受困及勒避。二百米處略為追前。
2018-05-02,沙田,2,6,7,搖錢樹 (P272),賴維銘,B,居後列，走第二疊。快步速有利發揮。直路上略為追前。
2018-05-02,沙田,2,7,12,架勢堂 (V309),杜利萊,P,出閘十分緩慢，居後列，沿途走第四疊。九百米處上前。三百五十米處力竭。
2018-05-02,沙田,2,8,14,魔幻神駿 (V317),田泰安,B,收慢留後，走第三至第四疊。快步速有利發揮，走勢一般。
2018-05-02,沙田,2,9,9,行善積福 (S278),貝湯美,B-,受力策，移入內欄，取得領先。以快步速領放，三百米處力竭。
2018-05-02,沙田,2,10,13,好性格 (V060),蔡明紹,CP,受力策，固守內欄，居中間之前位置。快步速不合發揮。四百五十米處轉弱。
2018-05-02,沙田,2,11,3,豐盛人生 (V346),何澤堯,B-,早段受推策，居中間或更後位置，走第四至第五疊。從未有力一爭。
2018-05-02,沙田,2,12,2,連利進寶 (T181),潘頓,B,居後列，走第三至第四疊。快步速適合發揮。七百米處勒避。從未能推進。
2018-05-02,沙田,2,13,10,完美風暴 (A205),楊明綸,H-,受力策，佔取包廂位置。快步速不利發揮。六百米處急促力竭。
2018-05-02,沙田,2,14,11,人間尋夢 (V258),梁家俊,--,受力策，保持居中間位置，走第三疊。七百米處大力勒避，墮退。
2018-05-02,沙田,3,1,6,金地飛客 (V161),田泰安,--,躍出時受擠迫，早段被馬群拋離。跑過二百米處時加速，在未受挑戰下勝出。
2018-05-02,沙田,3,2,1,飛霞 (S367),黃皓楠,B/TT,起步後受催策，居前列，在沒有遮擋下走外疊。跑過二百米處時追前，衝刺良佳。
2018-05-02,沙田,3,3,5,勁優秀 (S200),郭能,B/TT,居中間之後位置，沿途受催策。末段略為追前，衝刺良佳。
2018-05-02,沙田,3,4,9,大收成 (T073),蔡明紹,V,受催策，居中間位置。入直路時走最外疊，力拼至終點。
2018-05-02,沙田,3,5,11,幸運骰 (B041),祈普敦,CP,居中間之後位置，走內欄。末段略為追前。
2018-05-02,沙田,3,6,10,勇冠多 (V376),莫雷拉,--,在推策下取得領先。入直路時嘗試推進。接近一百米處時墮退。
2018-05-02,沙田,3,7,2,最驫 (A022),潘頓,TT,起步後在一段途程上受催策，居領放馬外側。接近二百米處時轉弱。
2018-05-02,沙田,3,8,3,精算齊同 (B102),何澤堯,CP1,居中間位置，走內欄。力拼，但僅能保持同速。
2018-05-02,沙田,3,9,4,極速銀桂 (V350),黃俊,B,受催策，居包廂位置。跑過二百米處時墮退。賽後氣管內有血。賽後翌日左前腿不良於行。
2018-05-02,沙田,3,10,7,活力寶駒 (B279),貝湯美,--,居後列，直路上對催策毫無反應。
2018-05-02,沙田,3,11,12,劍二十 (A330),楊明綸,B/TT,起步後受催策，居領先馬匹之後位置。接近一百米處時勒避及失地。
2018-05-02,沙田,3,12,8,揚名浪人 (A288),梁家俊,B/H1/TT,沿途居後列，從未參與競逐。必須試閘及格後，才可再次出賽。
2018-05-02,沙田,4,1,7,神舟小子 (T163),莫雷拉,P,出閘普通，留居尾列，落後六個馬位。自六百米處起迅速推進。直路上衝刺凌厲，勝出賽事。
2018-05-02,沙田,4,2,6,估惑 (A248),杜利萊,E,出閘普通，早段走第三疊，沒有遮擋。跑過千三米處後受催策上前，領先兩個馬位。入直路後保持甚佳走勢，末段不敵頭馬。（見競賽事件報告。）
2018-05-02,沙田,4,3,4,藍天堡馬 (T186),梁家俊,H,出閘一般，居中間之後位置，落後四至五個馬位，走第二疊。直路彎落後相同距離。直路上衝刺強勁，跑獲季軍，過終點時最為接近。
2018-05-02,沙田,4,4,8,越影 (T374),黃俊,TT,自第一檔出閘迅速，早段取得領先。接近一千米處時讓對手超越。直路彎落後領放馬兩至三個馬位。直路上略為追前，但未能構成威脅。（見競賽事件報告。）
2018-05-02,沙田,4,5,2,經典帝國 (T193),楊明綸,H,與對手同步出閘，早段受催策上前，居前列。其後受約束，居中間位置，走第二疊。直路彎落後約三個馬位。直路上以穩勢衝刺。
2018-05-02,沙田,4,6,5,美麗鉅星 (T411),潘頓,H/XB,與對手同步出閘，未能切入內疊，早段走第四疊，沒有遮擋。其後上前，進佔第二位。直路初未能再增速。末段保持穩定走勢。（見競賽事件報告。）
2018-05-02,沙田,4,7,3,駿明珍寶 (V229),柏寶,B/H,出閘迅速，居中間之後位置，走內欄。沿途走內欄節省腳程。直路上對催策毫無反應。
2018-05-02,沙田,4,8,1,包裝騎士 (T230),史卓豐,V,與對手同步出閘，缺乏前速，居中間之後位置，落後四至五個馬位，走第三疊。直路彎居相若位置。直路初力竭，包尾而回。
2018-05-02,沙田,5,1,5,頌友 (N360),黃俊,B/TT,出閘迅速，未能切入內疊。落後兩至三個馬位，走第三疊，沒有遮擋。直路彎仍沒有遮擋，直路上衝刺強勁，勝出賽事。
2018-05-02,沙田,5,2,1,有利高 (A412),黃皓楠,--,出閘時碰撞對手，受催策上前領先，沿途走勢良佳。入直路後保持甚佳走勢，末段僅不敵頭馬。
2018-05-02,沙田,5,3,3,八心之友 (A007),莫雷拉,P,與對手同步出閘，早段居中間之後位置，走第三疊，有遮擋。接近七百五十米處時受妨礙，直路彎走更外疊，直路上追前甚多，取得季軍。
2018-05-02,沙田,5,4,4,威武再現 (A308),潘頓,--,出閘普通，受催策上前，居領放馬外側的第二位。直路彎居相同位置，末段保持穩定走勢。
2018-05-02,沙田,5,5,11,天皇巨星 (V367),田泰安,B,與對手同步出閘，居中間之後位置，落後四個馬位，走第二疊。接近七百五十米處時緊迫競跑及失去平衡。直路彎落後相同距離，直路上略為上前，但未能構成威脅。
2018-05-02,沙田,5,6,2,麯院風荷 (T112),史卓豐,CP/XB/TT,與對手同步出閘，落後約一個馬位，走第二疊。直路彎前居相同位置，直路上以穩定走勢衝刺。
2018-05-02,沙田,5,7,8,金湶德 (A427),蔡明紹,CP,自第十一檔出閘普通，留居後列，落後約五個馬位。直路彎落後相同距離，入直路後固守內疊，略為上前。
2018-05-02,沙田,5,8,12,自由飛翔 (T292),何澤堯,--,出閘時受碰撞及失地，其後恢復走勢，落後四個馬位，走內欄。直路彎走內欄以省腳程，直路初受困及與他駒互相碰撞，其後以穩定走勢衝刺。
2018-05-02,沙田,5,9,6,霸氣 (S204),楊明綸,B,出閘迅速，欠缺前速。居中間位置，走第二疊。直路彎前居相同位置，直路初與他駒互相碰撞。末段保持同速。
2018-05-02,沙田,5,10,9,海明珠 (B142),祈普敦,H/XB,自第一檔出閘普通，落後領放馬兩個馬位，走內欄。沿途走內欄以省腳程，直路上受催策，但未能交出反應。
2018-05-02,沙田,5,11,7,雄得 (A105),賴維銘,H/B1,出閘略為緩慢，居包尾位置。直路彎落後八個馬位。直路上毫無進展。
2018-05-02,沙田,5,12,10,旅遊大使 (T113),梁家俊,B/TT,出閘僅屬普通，沿途居後列。直路初受催策，但未能交出反應。其後收慢，包尾而回。
2018-05-02,沙田,6,1,3,架勢 (A222),莫雷拉,P,居後列，落後五又四分三個馬位，走第二疊。保持走勢，二百米處略為停滯不前。其後恢復勁勢，勝出賽事。
2018-05-02,沙田,6,2,9,神乎其技 (A174),潘頓,B,起初居中間之前位置。過了七百米處後上前。自四百米處起領先至最後五十米。末段僅不敵頭馬。
2018-05-02,沙田,6,3,6,曾幾何時 (V154),郭能,B/TT,出閘後跑了二百米後受擠迫，居中間位置，落後三又四分一個馬位，走內欄。保持佳勢至終點。`
2018-05-02,沙田,6,4,10,威震天 (V119),梁家俊,V/TT,受催策，居包廂位置直至七百五十米處另一駒推進為止。末段走勢良佳。
2018-05-02,沙田,6,5,1,喜盈運 (V337),田泰安,H/TT,出閘後跑了二百米後受阻礙，居中間之後位置，落後四又四分一個馬位，走外疊，有遮擋。在外疊追前甚多。末段保持佳勢。（騎師於四百米處跌掉馬鞭。）
2018-05-02,沙田,6,6,14,堅離地 (A235),楊明綸,B/H/TT,留後，跑來搶口。展步上前，自七百五十米處起取得領先。保持佳勢至終點。
2018-05-02,沙田,6,7,4,勝利專家 (A110),柏寶,XB,收慢，居後列，落後五個馬位，走外疊，有遮擋。略為追前，末段衝刺普通。
2018-05-02,沙田,6,8,11,皇牌 (T199),黃俊,TT,受催策，切入內欄。並排領先，七百五十米處被超越。保持同速至終點。
2018-05-02,沙田,6,9,12,君悅灣 (P421),賴維銘,H/TT,受催策上前，走外疊。其後取得遮擋，居第二疊第二位。四百米處移出外疊，落後三又四分一個馬位。末段保持同速。
2018-05-02,沙田,6,10,5,靚加加 (V323),貝湯美,CP-/XB-/TT1,居中間稍後位置，落後領放馬四個馬位，走第二疊。直路上未能追前。
2018-05-02,沙田,6,11,2,其樂無窮 (S147),蔡明紹,B/XB,留居後列，落後六個半馬位，走內欄。保持同速至終點。
