horse_no,date,work_type,racecourse,track,venue,distance,time,time_sec,splits,partner,rider,placing,comment,gear,workout_details
L120,08/09/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L120,07/09/2026,游水,沙田,,沙田,,,,,,,,游水,,
L120,07/09/2026,快操,沙田,全天候,沙田 全天候,,27.4,27.4,27.4,,助手,,快操,H,27.4 (27.4) (助手)
L120,07/09/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
L120,06/09/2026,游水,沙田,,沙田,,,,,,,,游水,,
L120,06/09/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L120,05/09/2026,游水,沙田,,沙田,,,,,,,,游水,,
L120,04/09/2026,游水,沙田,,沙田,,,,,,,,游水,,
L120,04/09/2026,快操,沙田,全天候,沙田 全天候,,26.1,26.1,26.1,,助手,,快操,,26.1 (26.1) (助手)
L120,04/09/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,,飛機場 踱步 (助手)
L120,03/09/2026,馬匹跑步機,沙田,,沙田,,,,,,上斜,,馬匹跑步機 - 慢跑,,馬匹跑步機 - 慢跑 （上斜）
L120,03/09/2026,游水,沙田,,沙田,,,,,,,,游水,,
L120,02/09/2026,游水,沙田,,沙田,,,,,,,,游水,,
L120,01/09/2026,游水,沙田,,沙田,,,,,,,,游水,,
L120,01/09/2026,快操,沙田,全天候,沙田 全天候,,26.9,26.9,26.9,,班德禮,,快操,H,26.9 (26.9) (班德禮)
L120,01/09/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,班德禮,,踱步,H,飛機場 踱步 (班德禮)
L120,31/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L120,31/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,倒快兩圈,H,內圈 倒快兩圈 (助手)
L120,30/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L120,30/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱兩圈,H,內圈 快踱兩圈 (助手)
L120,29/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L120,29/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱兩圈,H,內圈 快踱兩圈 (助手)
L120,28/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L120,28/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L120,27/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L120,26/08/2026,試閘,沙田,全天候,沙田 全天候,1200M,1.12.00,72.0,24.7 23.2 24.1,咕嚕快跑,班德禮,,第3組,,第3組 (班德禮) 1200M 咕嚕快跑 24.7 23.2 24.1 (1.12.00)
L120,26/08/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
L120,25/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L120,25/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L120,24/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L120,24/08/2026,快操,沙田,全天候,沙田 全天候,,26.5,26.5,26.5,,助手,,快操,H,26.5 (26.5) (助手)
L120,24/08/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
L120,23/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L120,23/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,班德禮,,快踱一圈,H,內圈 快踱一圈 (班德禮)
L120,22/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L120,22/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L120,21/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L120,20/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L120,20/08/2026,快操,沙田,全天候,沙田 全天候,,25.4,25.4,25.4,,助手,,快操,H,25.4 (25.4) (助手)
L120,20/08/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
L120,19/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L120,19/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L120,18/08/2026,馬匹跑步機,沙田,,沙田,,,,,,上斜,,馬匹跑步機 - 慢跑,,馬匹跑步機 - 慢跑 （上斜）
L120,18/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L120,17/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L120,17/08/2026,快操,沙田,全天候,沙田 全天候,,26.5,26.5,26.5,,助手,,快操,H,26.5 (26.5) (助手)
L120,17/08/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
L120,16/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L120,16/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L120,15/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L120,15/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱兩圈,H,內圈 快踱兩圈 (助手)
L120,14/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L120,14/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L120,13/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L120,13/08/2026,快操,沙田,全天候,沙田 全天候,,29.9,29.9,29.9,,助手,,快操,H,29.9 (29.9) (助手)
L120,13/08/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
L120,12/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L120,12/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
