horse_no,date,work_type,racecourse,track,venue,distance,time,time_sec,splits,partner,rider,placing,comment,gear,workout_details
H173,06/09/2026,出賽,沙田,草地,沙田 草地,1200M,,,,,艾兆禮,9/14,出賽,B/TT,1200M (艾兆禮) (9/14)
H173,06/09/2026,游水,沙田,,沙田,,,,,,,,游水,,
H173,05/09/2026,馬匹跑步機,沙田,,沙田,,,,,,上斜,,馬匹跑步機 - 慢跑,,馬匹跑步機 - 慢跑 （上斜）
H173,05/09/2026,游水,沙田,,沙田,,,,,,,,游水,,
H173,04/09/2026,游水,沙田,,沙田,,,,,,,,游水,,
H173,03/09/2026,馬匹跑步機,沙田,,沙田,,,,,,上斜,,馬匹跑步機 - 快操,,馬匹跑步機 - 快操 （上斜）
H173,03/09/2026,游水,沙田,,沙田,,,,,,,,游水,,
H173,02/09/2026,游水,沙田,,沙田,,,,,,,,游水,,
H173,02/09/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H173,01/09/2026,游水,沙田,,沙田,,,,,,,,游水,,
H173,01/09/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H173,31/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
H173,31/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,倒快兩圈,H,內圈 倒快兩圈 (助手)
H173,30/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
H173,30/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H173,29/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
H173,29/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H173,28/08/2026,馬匹跑步機,沙田,,沙田,,,,,,上斜,,馬匹跑步機 - 慢跑,,馬匹跑步機 - 慢跑 （上斜）
H173,28/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
H173,27/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
H173,26/08/2026,試閘,沙田,全天候,沙田 全天候,1200M,1.12.00,72.0,24.7 23.2 24.1,咕嚕快跑,潘明輝,,第3組,P,第3組 (潘明輝) 1200M 咕嚕快跑 24.7 23.2 24.1 (1.12.00)
H173,26/08/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,P,飛機場 踱步 (助手)
H173,25/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
H173,25/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H173,24/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
