horse_no,date,work_type,racecourse,track,venue,distance,time,time_sec,splits,partner,rider,placing,comment,gear,workout_details
H454,09/09/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H454,08/09/2026,游水,沙田,,沙田,,,,,,,,游水,,
H454,08/09/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
H454,07/09/2026,游水,沙田,,沙田,,,,,,,,游水,,
H454,06/09/2026,出賽,沙田,草地,沙田 草地,1200M,,,,,黃寶妮,6/14,出賽,V/TT,1200M (黃寶妮) (6/14)
H454,06/09/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
H454,05/09/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H454,04/09/2026,游水,沙田,,沙田,,,,,,,,游水,,
H454,04/09/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H454,03/09/2026,快操,沙田,全天候,沙田 全天候,,55.1,55.1,29.3 25.8,,黃寶妮,,快操,H,29.3 25.8 (55.1) (黃寶妮)
H454,03/09/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
H454,02/09/2026,游水,沙田,,沙田,,,,,,,,游水,,
H454,02/09/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H454,01/09/2026,游水,沙田,,沙田,,,,,,,,游水,,
H454,01/09/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H454,31/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
H454,31/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,倒快一圈,H,內圈 倒快一圈 (助手)
H454,30/08/2026,快操,沙田,全天候,沙田 全天候,,53.0,53.0,28.1 24.9,,助手,,快操,H,28.1 24.9 (53.0) (助手)
H454,30/08/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
H454,29/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
H454,29/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H454,28/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
H454,28/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H454,27/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
H454,27/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,倒快一圈,H,內圈 倒快一圈 (助手)
H454,26/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
H454,26/08/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
H454,25/08/2026,試閘,沙田,全天候,沙田 全天候,1200M,1.10.66,70.66,24.2 22.5 23.9,良駒好友,黃寶妮,,第3組,V,第3組 (黃寶妮) 1200M 良駒好友 24.2 22.5 23.9 (1.10.66)
H454,25/08/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,V,飛機場 踱步 (助手)
H454,24/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
H454,24/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,倒快一圈,H,內圈 倒快一圈 (助手)
H454,23/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
H454,23/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H454,22/08/2026,快操,沙田,全天候,沙田 全天候,,57.9,57.9,30.9 27.0,,助手,,快操,H,30.9 27.0 (57.9) (助手)
H454,22/08/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
H454,21/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
H454,21/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
