horse_no,date,work_type,racecourse,track,venue,distance,time,time_sec,splits,partner,rider,placing,comment,gear,workout_details
H321,09/09/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H321,08/09/2026,游水,沙田,,沙田,,,,,,,,游水,,
H321,08/09/2026,快操,沙田,全天候,沙田 全天候,,56.4,56.4,30.6 25.8,,袁幸堯,,快操,H,30.6 25.8 (56.4) (袁幸堯)
H321,08/09/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,袁幸堯,,踱步,H,飛機場 踱步 (袁幸堯)
H321,07/09/2026,游水,沙田,,沙田,,,,,,,,游水,,
H321,07/09/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,倒快兩圈,H,內圈 倒快兩圈 (助手)
H321,06/09/2026,游水,沙田,,沙田,,,,,,,,游水,,
H321,06/09/2026,踱步,沙田,外圈,沙田 外圈,,,,,,助手,,快踱一圈,H,外圈 快踱一圈 (助手)
H321,05/09/2026,游水,沙田,,沙田,,,,,,,,游水,,
H321,05/09/2026,快操,沙田,全天候,沙田 全天候,,31.4,31.4,31.4,,助手,,快操,H,31.4 (31.4) (助手)
H321,05/09/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
H321,04/09/2026,游水,沙田,,沙田,,,,,,,,游水,,
H321,04/09/2026,踱步,沙田,內圈,沙田 內圈,,,,,,袁幸堯,,快踱兩圈,H,內圈 快踱兩圈 (袁幸堯)
H321,03/09/2026,游水,沙田,,沙田,,,,,,,,游水,,
H321,03/09/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,倒快一圈,H,內圈 倒快一圈 (助手)
H321,02/09/2026,游水,沙田,,沙田,,,,,,,,游水,,
H321,02/09/2026,快操,沙田,全天候,沙田 全天候,,53.6,53.6,29.1 24.5,,潘明輝,,君智盛,H,29.1 24.5 (53.6) (潘明輝) 君智盛
H321,02/09/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,潘明輝,,踱步,H,飛機場 踱步 (潘明輝)
H321,01/09/2026,游水,沙田,,沙田,,,,,,,,游水,,
H321,01/09/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H321,31/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
H321,31/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,倒快兩圈,H,內圈 倒快兩圈 (助手)
H321,30/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
H321,30/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H321,29/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
H321,29/08/2026,快操,沙田,全天候,沙田 全天候,,59.4,59.4,32.1 27.3,,潘明輝,,快操,H,32.1 27.3 (59.4) (潘明輝)
H321,29/08/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,潘明輝,,踱步,H,飛機場 踱步 (潘明輝)
H321,28/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
H321,28/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H321,27/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
H321,27/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,倒快一圈,H,內圈 倒快一圈 (助手)
H321,26/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
H321,26/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H321,25/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
H321,25/08/2026,快操,沙田,全天候,沙田 全天候,,26.1,26.1,26.1,,袁幸堯,,快操,H,26.1 (26.1) (袁幸堯)
H321,25/08/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,袁幸堯,,踱步,H,飛機場 踱步 (袁幸堯)
H321,24/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
H321,24/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,倒快兩圈,H,內圈 倒快兩圈 (助手)
H321,23/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
H321,23/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H321,22/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
H321,22/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H321,21/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
H321,21/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱兩圈,H,內圈 快踱兩圈 (助手)
H321,20/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
H321,20/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,袁幸堯,,倒快兩圈,H,內圈 倒快兩圈 (袁幸堯)
H321,19/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
H321,19/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,袁幸堯,,快踱一圈,H,內圈 快踱一圈 (袁幸堯)
H321,18/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
H321,18/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H321,17/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
H321,17/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,倒快兩圈,H,內圈 倒快兩圈 (助手)
H321,16/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
H321,16/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H321,15/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
H321,15/08/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
H321,14/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
H321,14/08/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
H321,07/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
H321,07/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H321,06/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
H321,06/08/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,袁幸堯,,踱步,H,飛機場 踱步 (袁幸堯)
H321,01/08/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
H321,31/07/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
H321,12/07/2026,出賽,沙田,草地,沙田 草地,1200M,,,,,袁幸堯,11/14,出賽,,1200M (袁幸堯) (11/14)
H321,12/07/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
