horse_no,date,work_type,racecourse,track,venue,distance,time,time_sec,splits,partner,rider,placing,comment,gear,workout_details
H044,09/09/2026,踱步,從化,飛機場,從化 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
H044,08/09/2026,游水,從化,,從化,,,,,,,,游水,,
H044,08/09/2026,快操,從化,全天候,從化 全天候,,1.21.3,81.3,30.5 26.5 24.3,,助手,,快操,B,30.5 26.5 24.3 (1.21.3) (助手)
H044,08/09/2026,踱步,從化,飛機場,從化 飛機場,,,,,,助手,,踱步,B,飛機場 踱步 (助手)
H044,07/09/2026,游水,從化,,從化,,,,,,,,游水,,
H044,07/09/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,倒快兩圈,H,內圈 倒快兩圈 (助手)
H044,06/09/2026,游水,從化,,從化,,,,,,,,游水,,
H044,06/09/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H044,05/09/2026,游水,從化,,從化,,,,,,,,游水,,
H044,05/09/2026,快操,從化,全天候,從化 全天候,,57.8,57.8,29.8 28.0,,助手,,快操,H,29.8 28.0 (57.8) (助手)
H044,04/09/2026,游水,從化,,從化,,,,,,,,游水,,
H044,04/09/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H044,03/09/2026,游水,從化,,從化,,,,,,,,游水,,
H044,03/09/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,倒快兩圈,H,內圈 倒快兩圈 (助手)
H044,02/09/2026,游水,從化,,從化,,,,,,,,游水,,
H044,02/09/2026,踱步,從化,飛機場,從化 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
H044,01/09/2026,游水,從化,,從化,,,,,,,,游水,,
H044,31/08/2026,試閘,從化,草地,從化 草地,1000M,0.58.12,58.12,13.6 21.7 22.8,天外富天,希威森,,第4組,B,第4組 (希威森) 1000M 天外富天 13.6 21.7 22.8 (0.58.12)
H044,31/08/2026,踱步,從化,飛機場,從化 飛機場,,,,,,助手,,踱步,B,飛機場 踱步 (助手)
H044,30/08/2026,游水,從化,,從化,,,,,,,,游水,,
H044,30/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H044,29/08/2026,游水,從化,,從化,,,,,,,,游水,,
H044,29/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H044,28/08/2026,游水,從化,,從化,,,,,,,,游水,,
H044,28/08/2026,快操,從化,全天候,從化 全天候,,57.5,57.5,29.4 28.1,,助手,,快操,H,29.4 28.1 (57.5) (助手)
H044,27/08/2026,游水,從化,,從化,,,,,,,,游水,,
H044,27/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,倒快兩圈,H,內圈 倒快兩圈 (助手)
H044,26/08/2026,游水,從化,,從化,,,,,,,,游水,,
H044,26/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H044,25/08/2026,游水,從化,,從化,,,,,,,,游水,,
H044,25/08/2026,踱步,從化,飛機場,從化 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
H044,24/08/2026,游水,從化,,從化,,,,,,,,游水,,
H044,24/08/2026,快操,從化,全天候,從化 全天候,,1.21.5,81.5,29.8 26.5 25.2,,助手,,快操,B,29.8 26.5 25.2 (1.21.5) (助手)
H044,23/08/2026,游水,從化,,從化,,,,,,,,游水,,
H044,23/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H044,22/08/2026,游水,從化,,從化,,,,,,,,游水,,
H044,22/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H044,21/08/2026,游水,從化,,從化,,,,,,,,游水,,
H044,21/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H044,20/08/2026,游水,從化,,從化,,,,,,,,游水,,
H044,20/08/2026,快操,從化,全天候,從化 全天候,,57.3,57.3,29.4 27.9,,助手,,快操,H,29.4 27.9 (57.3) (助手)
H044,19/08/2026,游水,從化,,從化,,,,,,,,游水,,
H044,19/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H044,18/08/2026,游水,從化,,從化,,,,,,,,游水,,
H044,18/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H044,17/08/2026,游水,從化,,從化,,,,,,,,游水,,
H044,17/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,倒快一圈,H,內圈 倒快一圈 (助手)
H044,16/08/2026,游水,從化,,從化,,,,,,,,游水,,
H044,16/08/2026,快操,從化,全天候,從化 全天候,,52.5,52.5,27.5 25.0,,助手,,快操,B,27.5 25.0 (52.5) (助手)
H044,15/08/2026,游水,從化,,從化,,,,,,,,游水,,
H044,15/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H044,14/08/2026,游水,從化,,從化,,,,,,,,游水,,
H044,14/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H044,13/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,倒快一圈,H,內圈 倒快一圈 (助手)
H044,12/08/2026,快操,從化,全天候,從化 全天候,,1.00.0,60.0,31.3 28.7,,助手,,快操,H,31.3 28.7 (1.00.0) (助手)
H044,11/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H044,10/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,倒快兩圈,H,內圈 倒快兩圈 (助手)
H044,09/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H044,08/08/2026,快操,從化,全天候,從化 全天候,,54.9,54.9,28.8 26.1,,助手,,快操,,28.8 26.1 (54.9) (助手)
H044,08/08/2026,踱步,從化,飛機場,從化 飛機場,,,,,,助手,,踱步,,飛機場 踱步 (助手)
H044,07/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H044,06/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,倒快兩圈,H,內圈 倒快兩圈 (助手)
H044,05/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H044,04/08/2026,快操,從化,全天候,從化 全天候,,58.3,58.3,30.5 27.8,,助手,,快操,H,30.5 27.8 (58.3) (助手)
H044,04/08/2026,踱步,從化,飛機場,從化 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
H044,03/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,倒快兩圈,H,內圈 倒快兩圈 (助手)
H044,02/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H044,01/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H044,31/07/2026,快操,從化,全天候,從化 全天候,,31.5,31.5,31.5,,助手,,快操,H,31.5 (31.5) (助手)
H044,30/07/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H044,29/07/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H044,28/07/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H044,27/07/2026,踱步,從化,飛機場,從化 飛機場,,,,,,助手,,踱步,,飛機場 踱步 (助手)
H044,25/07/2026,踱步,從化,飛機場,從化 飛機場,,,,,,助手,,踱步,,飛機場 踱步 (助手)
H044,24/07/2026,踱步,從化,飛機場,從化 飛機場,,,,,,助手,,踱步,,飛機場 踱步 (助手)
H044,15/07/2026,游水,從化,,從化,,,,,,,,游水,,
H044,15/07/2026,快操,從化,全天候,從化 全天候,,54.1,54.1,29.0 25.1,,助手,,快操,,29.0 25.1 (54.1) (助手)
H044,15/07/2026,踱步,從化,飛機場,從化 飛機場,,,,,,助手,,踱步,,飛機場 踱步 (助手)
H044,14/07/2026,游水,從化,,從化,,,,,,,,游水,,
H044,14/07/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H044,13/07/2026,游水,從化,,從化,,,,,,,,游水,,
H044,13/07/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,倒快兩圈,H,內圈 倒快兩圈 (助手)
H044,12/07/2026,游水,從化,,從化,,,,,,,,游水,,
H044,12/07/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H044,11/07/2026,游水,從化,,從化,,,,,,,,游水,,
H044,11/07/2026,快操,從化,全天候,從化 全天候,,54.8,54.8,28.1 26.7,,助手,,快操,H,28.1 26.7 (54.8) (助手)
H044,11/07/2026,踱步,從化,飛機場,從化 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
H044,10/07/2026,游水,從化,,從化,,,,,,,,游水,,
H044,10/07/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H044,09/07/2026,游水,從化,,從化,,,,,,,,游水,,
H044,09/07/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,倒快兩圈,H,內圈 倒快兩圈 (助手)
H044,08/07/2026,游水,從化,,從化,,,,,,,,游水,,
H044,08/07/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
