horse_no,date,work_type,racecourse,track,venue,distance,time,time_sec,splits,partner,rider,placing,comment,gear,workout_details
L098,09/09/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L098,08/09/2026,游水,沙田,,沙田,,,,,,,,游水,,
L098,08/09/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L098,07/09/2026,游水,沙田,,沙田,,,,,,,,游水,,
L098,06/09/2026,出賽,沙田,草地,沙田 草地,1000M,,,,,黃寶妮,2/11,出賽,H/TT,1000M (黃寶妮) (2/11)
L098,06/09/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
L098,05/09/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L098,04/09/2026,游水,沙田,,沙田,,,,,,,,游水,,
L098,04/09/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L098,03/09/2026,快操,沙田,全天候,沙田 全天候,,58.0,58.0,30.4 27.6,,黃寶妮,,快操,H,30.4 27.6 (58.0) (黃寶妮)
L098,03/09/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
L098,02/09/2026,游水,沙田,,沙田,,,,,,,,游水,,
L098,02/09/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L098,01/09/2026,游水,沙田,,沙田,,,,,,,,游水,,
L098,01/09/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L098,31/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L098,31/08/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
L098,30/08/2026,試閘,沙田,草地,沙田 草地,1000M,0.57.74,57.74,13.7 21.3 22.7,官金騏,黃寶妮,,第4組,H,第4組 (黃寶妮) 1000M 官金騏 13.7 21.3 22.7 (0.57.74)
L098,30/08/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
L098,29/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L098,29/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L098,28/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L098,28/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L098,27/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L098,27/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,倒快一圈,H,內圈 倒快一圈 (助手)
L098,26/08/2026,快操,沙田,全天候,沙田 全天候,,57.1,57.1,30.3 26.8,,助手,,快操,H,30.3 26.8 (57.1) (助手)
L098,26/08/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
L098,25/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L098,25/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L098,24/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L098,24/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,倒快一圈,H,內圈 倒快一圈 (助手)
L098,23/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L098,23/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L098,22/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L098,22/08/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
L098,21/08/2026,試閘,沙田,全天候,沙田 全天候,1200M,1.12.58,72.58,24.5 23.2 24.8,天比高,黃寶妮,,第3組,H,第3組 (黃寶妮) 1200M 天比高 24.5 23.2 24.8 (1.12.58)
L098,21/08/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
L098,20/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L098,20/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,倒快一圈,H,內圈 倒快一圈 (助手)
L098,19/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L098,19/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L098,18/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L098,18/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L098,17/08/2026,快操,沙田,全天候,沙田 全天候,,55.5,55.5,29.7 25.8,,助手,,快操,H,29.7 25.8 (55.5) (助手)
L098,17/08/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
L098,16/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L098,16/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L098,15/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L098,15/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L098,14/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L098,14/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L098,13/08/2026,快操,沙田,全天候,沙田 全天候,,58.4,58.4,31.7 26.7,,助手,,手機錶能,H,31.7 26.7 (58.4) (助手) 手機錶能
L098,13/08/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
L098,12/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L098,12/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L098,11/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L098,11/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L098,10/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L098,10/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,倒快一圈,H,內圈 倒快一圈 (助手)
L098,09/08/2026,快操,沙田,全天候,沙田 全天候,,57.8,57.8,29.9 27.9,,助手,,快操,H,29.9 27.9 (57.8) (助手)
L098,09/08/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
L098,08/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L098,08/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L098,07/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L098,07/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L098,06/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L098,06/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,倒快一圈,H,內圈 倒快一圈 (助手)
