horse_no,date,work_type,racecourse,track,venue,distance,time,time_sec,splits,partner,rider,placing,comment,gear,workout_details
L046,09/09/2026,快操,從化,全天候,從化 全天候,,55.0,55.0,28.7 26.3,,助手,,快操,H/P,28.7 26.3 (55.0) (助手)
L046,09/09/2026,踱步,從化,飛機場,從化 飛機場,,,,,,助手,,踱步,H/P,飛機場 踱步 (助手)
L046,08/09/2026,游水,從化,,從化,,,,,,,,游水,,
L046,08/09/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱一圈,H/P,內圈 快踱一圈 (助手)
L046,07/09/2026,馬匹水中步行機,從化,,從化,,,,,,,,馬匹水中步行機,,
L046,07/09/2026,游水,從化,,從化,,,,,,,,游水,,
L046,07/09/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,倒快兩圈,H/P,內圈 倒快兩圈 (助手)
L046,05/09/2026,快操,從化,全天候,從化 全天候,,55.2,55.2,29.9 25.3,,助手,,快操,H/P,29.9 25.3 (55.2) (助手)
L046,05/09/2026,踱步,從化,飛機場,從化 飛機場,,,,,,助手,,踱步,H/P,飛機場 踱步 (助手)
L046,04/09/2026,馬匹水中步行機,從化,,從化,,,,,,,,馬匹水中步行機,,
L046,04/09/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱一圈,H/P,內圈 快踱一圈 (助手)
L046,03/09/2026,游水,從化,,從化,,,,,,,,游水,,
L046,03/09/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,倒快兩圈,H/P,內圈 倒快兩圈 (助手)
L046,02/09/2026,馬匹水中步行機,從化,,從化,,,,,,,,馬匹水中步行機,,
L046,02/09/2026,游水,從化,,從化,,,,,,,,游水,,
L046,02/09/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱一圈,H/P,內圈 快踱一圈 (助手)
L046,01/09/2026,游水,從化,,從化,,,,,,,,游水,,
L046,31/08/2026,試閘,從化,草地,從化 草地,1200M,1.11.53,71.53,24.4 22.7 24.4,劍無情,潘明輝,,第10組,H,第10組 (潘明輝) 1200M 劍無情 24.4 22.7 24.4 (1.11.53)
L046,31/08/2026,踱步,從化,飛機場,從化 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
L046,30/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱一圈,H/P,內圈 快踱一圈 (助手)
L046,29/08/2026,快操,從化,全天候,從化 全天候,,58.5,58.5,31.7 26.8,,助手,,快操,H/P,31.7 26.8 (58.5) (助手)
L046,29/08/2026,踱步,從化,飛機場,從化 飛機場,,,,,,助手,,踱步,H/P,飛機場 踱步 (助手)
L046,28/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱一圈,H/P,內圈 快踱一圈 (助手)
L046,27/08/2026,游水,從化,,從化,,,,,,,,游水,,
L046,27/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,倒快一圈,H/P,內圈 倒快一圈 (助手)
L046,26/08/2026,馬匹水中步行機,從化,,從化,,,,,,,,馬匹水中步行機,,
L046,26/08/2026,快操,從化,全天候,從化 全天候,,57.2,57.2,30.9 26.3,,助手,,快操,H/P,30.9 26.3 (57.2) (助手)
L046,26/08/2026,踱步,從化,飛機場,從化 飛機場,,,,,,助手,,踱步,H/P,飛機場 踱步 (助手)
L046,25/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱一圈,H/P,內圈 快踱一圈 (助手)
L046,24/08/2026,馬匹水中步行機,從化,,從化,,,,,,,,馬匹水中步行機,,
L046,24/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,倒快兩圈,H/P,內圈 倒快兩圈 (助手)
L046,22/08/2026,快操,從化,全天候,從化 全天候,,54.3,54.3,30.0 24.3,,助手,,快操,H/P,30.0 24.3 (54.3) (助手)
L046,22/08/2026,踱步,從化,飛機場,從化 飛機場,,,,,,助手,,踱步,H/P,飛機場 踱步 (助手)
L046,21/08/2026,游水,從化,,從化,,,,,,,,游水,,
L046,21/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱一圈,H/P,內圈 快踱一圈 (助手)
L046,20/08/2026,馬匹水中步行機,從化,,從化,,,,,,,,馬匹水中步行機,,
L046,20/08/2026,游水,從化,,從化,,,,,,,,游水,,
L046,20/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,倒快一圈,H/P,內圈 倒快一圈 (助手)
L046,19/08/2026,快操,從化,全天候,從化 全天候,,58.5,58.5,31.3 27.2,,助手,,快操,H/P,31.3 27.2 (58.5) (助手)
L046,19/08/2026,踱步,從化,飛機場,從化 飛機場,,,,,,助手,,踱步,H/P,飛機場 踱步 (助手)
L046,18/08/2026,馬匹水中步行機,從化,,從化,,,,,,,,馬匹水中步行機,,
L046,18/08/2026,游水,從化,,從化,,,,,,,,游水,,
L046,18/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱一圈,H/P,內圈 快踱一圈 (助手)
L046,17/08/2026,游水,從化,,從化,,,,,,,,游水,,
L046,17/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,倒快兩圈,H/P,內圈 倒快兩圈 (助手)
L046,15/08/2026,快操,從化,全天候,從化 全天候,,57.3,57.3,31.1 26.2,,助手,,快操,H/P,31.1 26.2 (57.3) (助手)
L046,15/08/2026,踱步,從化,飛機場,從化 飛機場,,,,,,助手,,踱步,H/P,飛機場 踱步 (助手)
L046,14/08/2026,游水,從化,,從化,,,,,,,,游水,,
L046,14/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱一圈,H/P,內圈 快踱一圈 (助手)
L046,13/08/2026,游水,從化,,從化,,,,,,,,游水,,
L046,13/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,倒快兩圈,H/P,內圈 倒快兩圈 (助手)
L046,12/08/2026,快操,從化,全天候,從化 全天候,,55.6,55.6,29.6 26.0,,助手,,快操,H/P,29.6 26.0 (55.6) (助手)
L046,12/08/2026,踱步,從化,飛機場,從化 飛機場,,,,,,助手,,踱步,H/P,飛機場 踱步 (助手)
L046,11/08/2026,游水,從化,,從化,,,,,,,,游水,,
L046,11/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱一圈,H/P,內圈 快踱一圈 (助手)
L046,10/08/2026,游水,從化,,從化,,,,,,,,游水,,
L046,10/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,倒快兩圈,H/P,內圈 倒快兩圈 (助手)
L046,09/08/2026,游水,從化,,從化,,,,,,,,游水,,
L046,08/08/2026,快操,從化,全天候,從化 全天候,,1.01.6,61.6,32.6 29.0,,助手,,快操,H/P,32.6 29.0 (1.01.6) (助手)
L046,08/08/2026,踱步,從化,飛機場,從化 飛機場,,,,,,助手,,踱步,H/P,飛機場 踱步 (助手)
L046,07/08/2026,游水,從化,,從化,,,,,,,,游水,,
L046,07/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱一圈,H/P,內圈 快踱一圈 (助手)
L046,06/08/2026,游水,從化,,從化,,,,,,,,游水,,
L046,06/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,倒快兩圈,H/P,內圈 倒快兩圈 (助手)
L046,05/08/2026,游水,從化,,從化,,,,,,,,游水,,
L046,05/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱一圈,H/P,內圈 快踱一圈 (助手)
L046,04/08/2026,游水,從化,,從化,,,,,,,,游水,,
