horse_no,date,work_type,racecourse,track,venue,distance,time,time_sec,splits,partner,rider,placing,comment,gear,workout_details
L003,09/09/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,,內圈 快踱一圈 (助手)
L003,08/09/2026,游水,沙田,,沙田,,,,,,,,游水,,
L003,08/09/2026,快操,沙田,全天候,沙田 全天候,,58.3,58.3,32.5 25.8,,助手,,快操,H,32.5 25.8 (58.3) (助手)
L003,08/09/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
L003,07/09/2026,游水,沙田,,沙田,,,,,,,,游水,,
L003,07/09/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,倒快一圈,,內圈 倒快一圈 (助手)
L003,06/09/2026,游水,沙田,,沙田,,,,,,,,游水,,
L003,06/09/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,,內圈 快踱一圈 (助手)
L003,05/09/2026,游水,沙田,,沙田,,,,,,,,游水,,
L003,05/09/2026,快操,沙田,全天候,沙田 全天候,,57.5,57.5,31.0 26.5,,助手,,安璽,H,31.0 26.5 (57.5) (助手) 安璽
L003,05/09/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
L003,04/09/2026,游水,沙田,,沙田,,,,,,,,游水,,
L003,04/09/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,,內圈 快踱一圈 (助手)
L003,03/09/2026,游水,沙田,,沙田,,,,,,,,游水,,
L003,03/09/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,倒快一圈,,內圈 倒快一圈 (助手)
L003,02/09/2026,游水,沙田,,沙田,,,,,,,,游水,,
L003,02/09/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,,內圈 快踱一圈 (助手)
L003,01/09/2026,游水,沙田,,沙田,,,,,,,,游水,,
L003,01/09/2026,快操,沙田,全天候,沙田 全天候,,56.8,56.8,31.0 25.8,,助手,,快操,H,31.0 25.8 (56.8) (助手)
L003,01/09/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
L003,31/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L003,31/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,倒快一圈,,內圈 倒快一圈 (助手)
L003,30/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L003,30/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,,內圈 快踱一圈 (助手)
L003,29/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L003,29/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,,內圈 快踱一圈 (助手)
L003,28/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L003,28/08/2026,快操,沙田,全天候,沙田 全天候,,26.4,26.4,26.4,,助手,,快操,H,26.4 (26.4) (助手)
L003,28/08/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
L003,27/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L003,27/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,倒快一圈,,內圈 倒快一圈 (助手)
L003,26/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L003,26/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,,內圈 快踱一圈 (助手)
L003,25/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L003,25/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,,內圈 快踱一圈 (助手)
L003,24/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L003,24/08/2026,快操,沙田,全天候,沙田 全天候,,58.9,58.9,32.7 26.2,,助手,,快操,H,32.7 26.2 (58.9) (助手)
L003,24/08/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
L003,23/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L003,23/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,,內圈 快踱一圈 (助手)
L003,22/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L003,22/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,,內圈 快踱一圈 (助手)
L003,21/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L003,21/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,,內圈 快踱一圈 (助手)
L003,20/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L003,20/08/2026,快操,沙田,全天候,沙田 全天候,,58.4,58.4,32.8 25.6,,助手,,快操,H,32.8 25.6 (58.4) (助手)
L003,20/08/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
L003,19/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L003,19/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,,內圈 快踱一圈 (助手)
L003,18/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L003,18/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,,內圈 快踱一圈 (助手)
L003,17/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L003,17/08/2026,快操,沙田,全天候,沙田 全天候,,26.9,26.9,26.9,,助手,,快操,H,26.9 (26.9) (助手)
L003,17/08/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
L003,16/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L003,16/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,,內圈 快踱一圈 (助手)
L003,15/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L003,15/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,,內圈 快踱一圈 (助手)
L003,14/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L003,14/08/2026,快操,沙田,全天候,沙田 全天候,,28.9,28.9,28.9,,助手,,快操,H,28.9 (28.9) (助手)
L003,14/08/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
L003,13/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L003,13/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,倒快一圈,,內圈 倒快一圈 (助手)
L003,12/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L003,12/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,,內圈 快踱一圈 (助手)
L003,11/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L003,11/08/2026,快操,沙田,全天候,沙田 全天候,,31.7,31.7,31.7,,助手,,快操,H,31.7 (31.7) (助手)
L003,11/08/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
L003,10/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L003,10/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,倒快一圈,,內圈 倒快一圈 (助手)
L003,09/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L003,09/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,,內圈 快踱一圈 (助手)
L003,08/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L003,08/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L003,07/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L003,07/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L003,06/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L003,06/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,倒快一圈,H,內圈 倒快一圈 (助手)
L003,05/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L003,04/08/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,,飛機場 踱步 (助手)
L003,03/08/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,,飛機場 踱步 (助手)
L003,02/08/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,,飛機場 踱步 (助手)
L003,01/08/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
L003,23/05/2026,游水,沙田,,沙田,,,,,,,,游水,,
L003,22/05/2026,游水,沙田,,沙田,,,,,,,,游水,,
L003,20/05/2026,出賽,跑馬地,草地,跑馬地 草地,1200M,,,,,田泰安,12/12,出賽,H,1200M (田泰安) (12/12)
L003,20/05/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,,內圈 快踱一圈 (助手)
L003,19/05/2026,游水,沙田,,沙田,,,,,,,,游水,,
L003,19/05/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,,內圈 快踱一圈 (助手)
L003,18/05/2026,游水,沙田,,沙田,,,,,,,,游水,,
L003,18/05/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,倒快一圈,,內圈 倒快一圈 (助手)
L003,17/05/2026,快操,沙田,全天候,沙田 全天候,,58.0,58.0,32.1 25.9,,助手,,快操,H,32.1 25.9 (58.0) (助手)
L003,17/05/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
L003,16/05/2026,游水,沙田,,沙田,,,,,,,,游水,,
L003,16/05/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,,內圈 快踱一圈 (助手)
L003,15/05/2026,游水,沙田,,沙田,,,,,,,,游水,,
L003,15/05/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,,內圈 快踱一圈 (助手)
L003,14/05/2026,游水,沙田,,沙田,,,,,,,,游水,,
L003,14/05/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,,飛機場 踱步 (助手)
L003,13/05/2026,游水,沙田,,沙田,,,,,,,,游水,,
L003,12/05/2026,試閘,沙田,全天候,沙田 全天候,1200M,1.10.24,70.24,25.0 22.7 22.5,美麗星晨,田泰安,,第1組,H,第1組 (田泰安) 1200M 美麗星晨 25.0 22.7 22.5 (1.10.24)
L003,12/05/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
L003,11/05/2026,游水,沙田,,沙田,,,,,,,,游水,,
L003,11/05/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,倒快一圈,,內圈 倒快一圈 (助手)
L003,10/05/2026,游水,沙田,,沙田,,,,,,,,游水,,
L003,10/05/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,,內圈 快踱一圈 (助手)
L003,09/05/2026,游水,沙田,,沙田,,,,,,,,游水,,
L003,09/05/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,,內圈 快踱一圈 (助手)
L003,08/05/2026,游水,沙田,,沙田,,,,,,,,游水,,
L003,08/05/2026,快操,沙田,全天候,沙田 全天候,,57.2,57.2,32.1 25.1,,助手,,快操,H,32.1 25.1 (57.2) (助手)
L003,08/05/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
L003,07/05/2026,游水,沙田,,沙田,,,,,,,,游水,,
L003,07/05/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,倒快一圈,,內圈 倒快一圈 (助手)
L003,06/05/2026,游水,沙田,,沙田,,,,,,,,游水,,
L003,06/05/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,,內圈 快踱一圈 (助手)
L003,05/05/2026,游水,沙田,,沙田,,,,,,,,游水,,
L003,05/05/2026,快操,沙田,全天候,沙田 全天候,,58.1,58.1,31.8 26.3,,助手,,快操,H,31.8 26.3 (58.1) (助手)
L003,05/05/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
L003,04/05/2026,游水,沙田,,沙田,,,,,,,,游水,,
L003,04/05/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,倒快一圈,,內圈 倒快一圈 (助手)
L003,03/05/2026,游水,沙田,,沙田,,,,,,,,游水,,
L003,03/05/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,,內圈 快踱一圈 (助手)
L003,02/05/2026,游水,沙田,,沙田,,,,,,,,游水,,
L003,02/05/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,,飛機場 踱步 (助手)
L003,01/05/2026,游水,沙田,,沙田,,,,,,,,游水,,
L003,30/04/2026,試閘,沙田,全天候,沙田 全天候,1200M,1.10.92,70.92,24.8 22.9 23.2,超加加,艾兆禮,,第1組,H,第1組 (艾兆禮) 1200M 超加加 24.8 22.9 23.2 (1.10.92)
L003,30/04/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
L003,29/04/2026,游水,沙田,,沙田,,,,,,,,游水,,
L003,29/04/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,,內圈 快踱一圈 (助手)
L003,28/04/2026,游水,沙田,,沙田,,,,,,,,游水,,
L003,28/04/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,,內圈 快踱一圈 (助手)
L003,27/04/2026,游水,沙田,,沙田,,,,,,,,游水,,
L003,27/04/2026,快操,沙田,全天候,沙田 全天候,,56.4,56.4,31.0 25.4,,助手,,快操,H,31.0 25.4 (56.4) (助手)
L003,27/04/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
L003,26/04/2026,游水,沙田,,沙田,,,,,,,,游水,,
L003,26/04/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,,內圈 快踱一圈 (助手)
L003,25/04/2026,游水,沙田,,沙田,,,,,,,,游水,,
