horse_no,date,work_type,racecourse,track,venue,distance,time,time_sec,splits,partner,rider,placing,comment,gear,workout_details
H087,09/09/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H087,08/09/2026,游水,沙田,,沙田,,,,,,,,游水,,
H087,08/09/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H087,07/09/2026,游水,沙田,,沙田,,,,,,,,游水,,
H087,07/09/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,倒快一圈,H,內圈 倒快一圈 (助手)
H087,06/09/2026,游水,沙田,,沙田,,,,,,,,游水,,
H087,06/09/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H087,05/09/2026,游水,沙田,,沙田,,,,,,,,游水,,
H087,05/09/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
H087,04/09/2026,游水,沙田,,沙田,,,,,,,,游水,,
H087,03/09/2026,試閘,沙田,全天候,沙田 全天候,1200M,1.10.08,70.08,24.4 22.8 22.8,步風影,潘明輝,,第5組,B,第5組 (潘明輝) 1200M 步風影 24.4 22.8 22.8 (1.10.08)
H087,03/09/2026,游水,沙田,,沙田,,,,,,,,游水,,
H087,03/09/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
H087,02/09/2026,游水,沙田,,沙田,,,,,,,,游水,,
H087,02/09/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H087,01/09/2026,游水,沙田,,沙田,,,,,,,,游水,,
H087,01/09/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H087,31/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
H087,31/08/2026,快操,沙田,全天候,沙田 全天候,,58.4,58.4,32.4 26.0,,助手,,快操,H,32.4 26.0 (58.4) (助手)
H087,31/08/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
H087,30/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
H087,30/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H087,29/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
H087,29/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H087,28/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
H087,28/08/2026,快操,沙田,全天候,沙田 全天候,,59.1,59.1,32.5 26.6,,助手,,好運多彩,H,32.5 26.6 (59.1) (助手) 好運多彩
H087,28/08/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
H087,27/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
H087,27/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,倒快一圈,H,內圈 倒快一圈 (助手)
H087,26/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
H087,26/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H087,25/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
H087,25/08/2026,快操,沙田,全天候,沙田 全天候,,58.8,58.8,32.1 26.7,,助手,,快操,H,32.1 26.7 (58.8) (助手)
H087,25/08/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
H087,24/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
H087,24/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,倒快一圈,H,內圈 倒快一圈 (助手)
H087,23/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
H087,23/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H087,22/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
H087,22/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H087,21/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
H087,21/08/2026,快操,沙田,全天候,沙田 全天候,,58.3,58.3,31.0 27.3,,助手,,快操,H,31.0 27.3 (58.3) (助手)
H087,21/08/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
H087,20/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
H087,20/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,倒快一圈,H,內圈 倒快一圈 (助手)
H087,19/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
