horse_no,date,work_type,racecourse,track,venue,distance,time,time_sec,splits,partner,rider,placing,comment,gear,workout_details
H453,05/09/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H453,04/09/2026,游水,沙田,,沙田,,,,,,,,游水,,
H453,04/09/2026,快操,沙田,全天候,沙田 全天候,,56.3,56.3,29.9 26.4,,助手,,安康盛勢,H,29.9 26.4 (56.3) (助手) 安康盛勢
H453,04/09/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
H453,03/09/2026,游水,沙田,,沙田,,,,,,,,游水,,
H453,03/09/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,倒快兩圈,H,內圈 倒快兩圈 (助手)
H453,02/09/2026,游水,沙田,,沙田,,,,,,,,游水,,
H453,02/09/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H453,01/09/2026,游水,沙田,,沙田,,,,,,,,游水,,
H453,01/09/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H453,31/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
H453,31/08/2026,快操,沙田,全天候,沙田 全天候,,56.9,56.9,30.1 26.8,,助手,,快操,H,30.1 26.8 (56.9) (助手)
H453,31/08/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
H453,30/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
H453,29/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
H453,29/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H453,28/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
H453,28/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H453,27/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
H453,27/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,倒快一圈,H,內圈 倒快一圈 (助手)
H453,26/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
H453,26/08/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
H453,25/08/2026,試閘,沙田,全天候,沙田 全天候,1200M,1.11.17,71.17,24.1 22.9 24.1,櫻花酒杯,希威森,,第1組,B,第1組 (希威森) 1200M 櫻花酒杯 24.1 22.9 24.1 (1.11.17)
H453,24/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
H453,24/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,倒快兩圈,H,內圈 倒快兩圈 (助手)
H453,23/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
H453,22/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
H453,22/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H453,21/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
H453,21/08/2026,快操,沙田,全天候,沙田 全天候,,59.9,59.9,31.3 28.6,,助手,,快操,H,31.3 28.6 (59.9) (助手)
H453,21/08/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
H453,20/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
H453,20/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,倒快兩圈,H,內圈 倒快兩圈 (助手)
H453,19/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
H453,19/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H453,18/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
H453,18/08/2026,快操,沙田,全天候,沙田 全天候,,57.9,57.9,30.6 27.3,,助手,,快操,H,30.6 27.3 (57.9) (助手)
H453,18/08/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
H453,17/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
