horse_no,date,work_type,racecourse,track,venue,distance,time,time_sec,splits,partner,rider,placing,comment,gear,workout_details
L392,05/09/2026,踱步,沙田,內圈,沙田 內圈,,,,,,副練馬師,,快踱一圈,H/SR,內圈 快踱一圈 (副練馬師)
L392,04/09/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H/SR,內圈 快踱一圈 (助手)
L392,03/09/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,H/SR,飛機場 踱步 (助手)
L392,01/09/2026,試閘,沙田,全天候,沙田 全天候,1200M,1.11.27,71.27,23.6 22.8 24.8,天天更好,楊明綸,,第5組,SR,第5組 (楊明綸) 1200M 天天更好 23.6 22.8 24.8 (1.11.27)
L392,01/09/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,H/SR,飛機場 踱步 (助手)
L392,31/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,副練馬師,,倒快兩圈,H/SR,內圈 倒快兩圈 (副練馬師)
L392,30/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L392,29/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,副練馬師,,快踱一圈,H/SR,內圈 快踱一圈 (副練馬師)
L392,28/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,副練馬師,,快踱一圈,H/SR,內圈 快踱一圈 (副練馬師)
L392,27/08/2026,快操,沙田,全天候,沙田 全天候,,50.6,50.6,26.3 24.3,,副練馬師,,幸運二十,H/SR,26.3 24.3 (50.6) (副練馬師) 幸運二十
L392,27/08/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,副練馬師,,踱步,H/SR,飛機場 踱步 (副練馬師)
L392,26/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,副練馬師,,快踱一圈,H/SR,內圈 快踱一圈 (副練馬師)
L392,25/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,副練馬師,,快踱一圈,H/SR,內圈 快踱一圈 (副練馬師)
L392,24/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L392,23/08/2026,快操,沙田,全天候,沙田 全天候,,53.7,53.7,29.3 24.4,,助手,,快操,H/SR,29.3 24.4 (53.7) (助手)
L392,23/08/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,H/SR,飛機場 踱步 (助手)
L392,22/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,副練馬師,,快踱一圈,H/SR,內圈 快踱一圈 (副練馬師)
L392,21/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H/SR,內圈 快踱一圈 (助手)
L392,20/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,副練馬師,,倒快兩圈,H/SR,內圈 倒快兩圈 (副練馬師)
L392,19/08/2026,快操,沙田,全天候,沙田 全天候,,27.8,27.8,27.8,,副練馬師,,快操,H/SR,27.8 (27.8) (副練馬師)
L392,19/08/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,副練馬師,,踱步,H/SR,飛機場 踱步 (副練馬師)
L392,18/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,副練馬師,,快踱一圈,H/SR,內圈 快踱一圈 (副練馬師)
L392,17/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,副練馬師,,倒快兩圈,H/SR,內圈 倒快兩圈 (副練馬師)
L392,16/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H/SR,內圈 快踱一圈 (助手)
L392,15/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L392,15/08/2026,快操,沙田,全天候,沙田 全天候,,1.00.3,60.3,33.4 26.9,,副練馬師,,快操,H/SR,33.4 26.9 (1.00.3) (副練馬師)
L392,15/08/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,副練馬師,,踱步,H/SR,飛機場 踱步 (副練馬師)
L392,14/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,副練馬師,,快踱一圈,H/SR,內圈 快踱一圈 (副練馬師)
L392,13/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,副練馬師,,倒快兩圈,SR,內圈 倒快兩圈 (副練馬師)
L392,12/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,副練馬師,,快踱一圈,H/SR,內圈 快踱一圈 (副練馬師)
L392,11/08/2026,快操,沙田,全天候,沙田 全天候,,33.1,33.1,33.1,,副練馬師,,快操,H/SR,33.1 (33.1) (副練馬師)
L392,11/08/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,副練馬師,,踱步,H/SR,飛機場 踱步 (副練馬師)
L392,10/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,副練馬師,,倒快兩圈,,內圈 倒快兩圈 (副練馬師)
L392,09/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L392,08/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,副練馬師,,快踱一圈,H/SR,內圈 快踱一圈 (副練馬師)
L392,07/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,副練馬師,,快踱一圈,,內圈 快踱一圈 (副練馬師)
L392,06/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,倒快一圈,,內圈 倒快一圈 (助手)
L392,05/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,副練馬師,,快踱一圈,H/SR,內圈 快踱一圈 (副練馬師)
L392,04/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,,內圈 快踱一圈 (助手)
L392,03/08/2026,踱步,沙田,彭福公園,沙田 彭福公園,,,,,,助手,,踱步,,彭福公園 踱步 (助手)
L392,02/08/2026,踱步,沙田,彭福公園,沙田 彭福公園,,,,,,助手,,踱步,,彭福公園 踱步 (助手)
L392,01/08/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,,飛機場 踱步 (助手)
