horse_no,date,work_type,racecourse,track,venue,distance,time,time_sec,splits,partner,rider,placing,comment,gear,workout_details
L238,09/09/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱兩圈,,內圈 快踱兩圈 (助手)
L238,08/09/2026,游水,沙田,,沙田,,,,,,,,游水,,
L238,08/09/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱兩圈,,內圈 快踱兩圈 (助手)
L238,07/09/2026,游水,沙田,,沙田,,,,,,,,游水,,
L238,07/09/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,倒快兩圈,,內圈 倒快兩圈 (助手)
L238,06/09/2026,游水,沙田,,沙田,,,,,,,,游水,,
L238,06/09/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,,內圈 快踱一圈 (助手)
L238,05/09/2026,游水,沙田,,沙田,,,,,,,,游水,,
L238,05/09/2026,踱步,沙田,外圈,沙田 外圈,,,,,,助手,,快踱一圈,,外圈 快踱一圈 (助手)
L238,04/09/2026,游水,沙田,,沙田,,,,,,,,游水,,
L238,04/09/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱兩圈,,內圈 快踱兩圈 (助手)
L238,03/09/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,倒快兩圈,H,內圈 倒快兩圈 (助手)
L238,02/09/2026,游水,從化,,從化,,,,,,,,游水,,
L238,02/09/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L238,31/08/2026,試閘,從化,草地,從化 草地,1200M,1.10.44,70.44,24.9 22.4 23.1,東來欣賞,巴度,,第7組,,第7組 (巴度) 1200M 東來欣賞 24.9 22.4 23.1 (1.10.44)
L238,30/08/2026,游水,從化,,從化,,,,,,,,游水,,
L238,30/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱兩圈,H,內圈 快踱兩圈 (助手)
L238,29/08/2026,游水,從化,,從化,,,,,,,,游水,,
L238,29/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱兩圈,H,內圈 快踱兩圈 (助手)
L238,28/08/2026,游水,從化,,從化,,,,,,,,游水,,
L238,28/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱兩圈,H,內圈 快踱兩圈 (助手)
L238,27/08/2026,快操,從化,草地,從化 草地,,1.21.2,81.2,29.2 27.0 25.0,,助手,,快操,H,29.2 27.0 25.0 (1.21.2) (助手)
L238,27/08/2026,踱步,從化,飛機場,從化 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
L238,26/08/2026,游水,從化,,從化,,,,,,,,游水,,
L238,26/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱兩圈,H,內圈 快踱兩圈 (助手)
L238,25/08/2026,游水,從化,,從化,,,,,,,,游水,,
L238,25/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱兩圈,H,內圈 快踱兩圈 (助手)
L238,24/08/2026,游水,從化,,從化,,,,,,,,游水,,
L238,24/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,倒快兩圈,H,內圈 倒快兩圈 (助手)
L238,23/08/2026,游水,從化,,從化,,,,,,,,游水,,
L238,23/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L238,22/08/2026,游水,從化,,從化,,,,,,,,游水,,
L238,22/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱兩圈,H,內圈 快踱兩圈 (助手)
L238,21/08/2026,游水,從化,,從化,,,,,,,,游水,,
L238,21/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱兩圈,H,內圈 快踱兩圈 (助手)
L238,20/08/2026,快操,從化,草地,從化 草地,,51.6,51.6,27.6 24.0,,助手,,哥倫布,H,27.6 24.0 (51.6) (助手) 哥倫布
L238,20/08/2026,踱步,從化,飛機場,從化 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
L238,19/08/2026,游水,從化,,從化,,,,,,,,游水,,
L238,19/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱兩圈,H,內圈 快踱兩圈 (助手)
L238,18/08/2026,游水,從化,,從化,,,,,,,,游水,,
L238,18/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱兩圈,H,內圈 快踱兩圈 (助手)
L238,17/08/2026,游水,從化,,從化,,,,,,,,游水,,
L238,17/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,倒快兩圈,H,內圈 倒快兩圈 (助手)
L238,16/08/2026,游水,從化,,從化,,,,,,,,游水,,
L238,16/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L238,15/08/2026,快操,從化,登山跑道,從化 登山跑道,,53.4,53.4,27.8 25.6,,助手,,快操,H,27.8 25.6 (53.4) (助手)
L238,15/08/2026,踱步,從化,飛機場,從化 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
L238,14/08/2026,游水,從化,,從化,,,,,,,,游水,,
L238,14/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱兩圈,H,內圈 快踱兩圈 (助手)
L238,13/08/2026,游水,從化,,從化,,,,,,,,游水,,
L238,13/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,倒快兩圈,H,內圈 倒快兩圈 (助手)
L238,12/08/2026,游水,從化,,從化,,,,,,,,游水,,
L238,12/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱兩圈,H,內圈 快踱兩圈 (助手)
L238,11/08/2026,快操,從化,登山跑道,從化 登山跑道,,56.4,56.4,28.1 28.3,,助手,,快操,H,28.1 28.3 (56.4) (助手)
L238,11/08/2026,踱步,從化,飛機場,從化 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
L238,10/08/2026,游水,從化,,從化,,,,,,,,游水,,
L238,10/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,倒快兩圈,H,內圈 倒快兩圈 (助手)
L238,09/08/2026,游水,從化,,從化,,,,,,,,游水,,
L238,09/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱兩圈,H,內圈 快踱兩圈 (助手)
L238,08/08/2026,游水,從化,,從化,,,,,,,,游水,,
L238,08/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱兩圈,H,內圈 快踱兩圈 (助手)
L238,07/08/2026,游水,從化,,從化,,,,,,,,游水,,
L238,07/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱兩圈,H,內圈 快踱兩圈 (助手)
L238,06/08/2026,游水,從化,,從化,,,,,,,,游水,,
L238,06/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,倒快兩圈,H,內圈 倒快兩圈 (助手)
L238,05/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱兩圈,H,內圈 快踱兩圈 (助手)
L238,04/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱兩圈,H,內圈 快踱兩圈 (助手)
L238,03/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,倒快兩圈,H,內圈 倒快兩圈 (助手)
L238,02/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L238,01/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L238,31/07/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L238,30/07/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L238,29/07/2026,踱步,從化,飛機場,從化 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
L238,28/07/2026,踱步,從化,飛機場,從化 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
L238,27/07/2026,踱步,從化,飛機場,從化 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
L238,21/07/2026,馬匹水中步行機,從化,,從化,,,,,,,,馬匹水中步行機,,
L238,20/07/2026,馬匹水中步行機,從化,,從化,,,,,,,,馬匹水中步行機,,
