horse_no,date,work_type,racecourse,track,venue,distance,time,time_sec,splits,partner,rider,placing,comment,gear,workout_details
L115,05/09/2026,踱步,從化,飛機場,從化 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
L115,04/09/2026,試閘,從化,草地,從化 草地,1200M,1.11.33,71.33,25.3 23.1 22.9,勝兄弟,梁家俊,,第8組,,第8組 (梁家俊) 1200M 勝兄弟 25.3 23.1 22.9 (1.11.33)
L115,04/09/2026,踱步,從化,飛機場,從化 飛機場,,,,,,助手,,踱步,,飛機場 踱步 (助手)
L115,03/09/2026,游水,從化,,從化,,,,,,,,游水,,
L115,03/09/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,倒快兩圈,H,內圈 倒快兩圈 (助手)
L115,02/09/2026,游水,從化,,從化,,,,,,,,游水,,
L115,02/09/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱兩圈,H,內圈 快踱兩圈 (助手)
L115,01/09/2026,游水,從化,,從化,,,,,,,,游水,,
L115,01/09/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L115,31/08/2026,游水,從化,,從化,,,,,,,,游水,,
L115,31/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,倒快兩圈,H,內圈 倒快兩圈 (助手)
L115,30/08/2026,游水,從化,,從化,,,,,,,,游水,,
L115,30/08/2026,快操,從化,全天候,從化 全天候,,55.3,55.3,28.5 26.8,,助手,,快操,H,28.5 26.8 (55.3) (助手)
L115,30/08/2026,踱步,從化,飛機場,從化 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
L115,29/08/2026,游水,從化,,從化,,,,,,,,游水,,
L115,29/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱兩圈,H,內圈 快踱兩圈 (助手)
L115,28/08/2026,游水,從化,,從化,,,,,,,,游水,,
L115,28/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L115,27/08/2026,游水,從化,,從化,,,,,,,,游水,,
L115,27/08/2026,快操,從化,全天候,從化 全天候,,55.6,55.6,28.7 26.9,,助手,,快操,H,28.7 26.9 (55.6) (助手)
L115,27/08/2026,踱步,從化,飛機場,從化 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
L115,26/08/2026,游水,從化,,從化,,,,,,,,游水,,
L115,26/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱兩圈,H,內圈 快踱兩圈 (助手)
L115,25/08/2026,游水,從化,,從化,,,,,,,,游水,,
