horse_no,date,work_type,racecourse,track,venue,distance,time,time_sec,splits,partner,rider,placing,comment,gear,workout_details
L213,05/09/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L213,04/09/2026,馬匹跑步機,沙田,,沙田,,,,,,上斜,,馬匹跑步機 - 快操,,馬匹跑步機 - 快操 （上斜）
L213,04/09/2026,游水,沙田,,沙田,,,,,,,,游水,,
L213,03/09/2026,游水,沙田,,沙田,,,,,,,,游水,,
L213,03/09/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,倒快兩圈,H,內圈 倒快兩圈 (助手)
L213,02/09/2026,游水,沙田,,沙田,,,,,,,,游水,,
L213,02/09/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L213,01/09/2026,游水,沙田,,沙田,,,,,,,,游水,,
L213,31/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L213,31/08/2026,快操,沙田,全天候,沙田 全天候,,54.6,54.6,28.8 25.8,,助手,,快操,,28.8 25.8 (54.6) (助手)
L213,31/08/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,,飛機場 踱步 (助手)
L213,30/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L213,30/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L213,29/08/2026,馬匹跑步機,沙田,,沙田,,,,,,上斜,,馬匹跑步機 - 慢跑,,馬匹跑步機 - 慢跑 （上斜）
L213,29/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L213,28/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L213,28/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L213,27/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L213,27/08/2026,踱步,沙田,彭福公園,沙田 彭福公園,,,,,,助手,,踱步,H,彭福公園 踱步 (助手)
L213,26/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L213,26/08/2026,快操,沙田,全天候,沙田 全天候,,58.1,58.1,30.7 27.4,,助手,,快操,,30.7 27.4 (58.1) (助手)
L213,26/08/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,,飛機場 踱步 (助手)
L213,25/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L213,25/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L213,24/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L213,24/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,倒快兩圈,H,內圈 倒快兩圈 (助手)
L213,23/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
