horse_no,date,work_type,racecourse,track,venue,distance,time,time_sec,splits,partner,rider,placing,comment,gear,workout_details
H388,09/09/2026,踱步,從化,飛機場,從化 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
H388,08/09/2026,馬匹跑步機,從化,,從化,,,,,,,,馬匹跑步機 - 踱步,,馬匹跑步機 - 踱步
H388,08/09/2026,游水,從化,,從化,,,,,,,,游水,,
H388,08/09/2026,踱步,從化,飛機場,從化 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
H388,07/09/2026,馬匹水中步行機,從化,,從化,,,,,,,,馬匹水中步行機,,
H388,07/09/2026,游水,從化,,從化,,,,,,,,游水,,
H388,07/09/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,倒快一圈,,內圈 倒快一圈 (助手)
H388,06/09/2026,馬匹水中步行機,從化,,從化,,,,,,,,馬匹水中步行機,,
H388,06/09/2026,游水,從化,,從化,,,,,,,,游水,,
H388,06/09/2026,踱步,從化,飛機場,從化 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
H388,05/09/2026,游水,從化,,從化,,,,,,,,游水,,
H388,05/09/2026,踱步,從化,飛機場,從化 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
H388,04/09/2026,游水,從化,,從化,,,,,,,,游水,,
H388,04/09/2026,踱步,從化,飛機場,從化 飛機場,,,,,,副練馬師,,踱步,H,飛機場 踱步 (副練馬師)
H388,03/09/2026,游水,從化,,從化,,,,,,,,游水,,
H388,03/09/2026,踱步,從化,飛機場,從化 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
H388,02/09/2026,游水,從化,,從化,,,,,,,,游水,,
H388,02/09/2026,踱步,從化,飛機場,從化 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
H388,01/09/2026,游水,從化,,從化,,,,,,,,游水,,
H388,01/09/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H388,31/08/2026,游水,從化,,從化,,,,,,,,游水,,
H388,31/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,倒快兩圈,H,內圈 倒快兩圈 (助手)
H388,30/08/2026,游水,從化,,從化,,,,,,,,游水,,
H388,30/08/2026,快操,從化,全天候,從化 全天候,,56.0,56.0,30.4 25.6,,助手,,鼓浪高升,H,30.4 25.6 (56.0) (助手) 鼓浪高升
H388,30/08/2026,踱步,從化,飛機場,從化 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
H388,29/08/2026,游水,從化,,從化,,,,,,,,游水,,
H388,29/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H388,28/08/2026,游水,從化,,從化,,,,,,,,游水,,
H388,28/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H388,27/08/2026,游水,從化,,從化,,,,,,,,游水,,
H388,27/08/2026,快操,從化,全天候,從化 全天候,,30.0,30.0,30.0,,助手,,快操,H,30.0 (30.0) (助手)
H388,27/08/2026,踱步,從化,飛機場,從化 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
H388,26/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H388,25/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H388,24/08/2026,游水,從化,,從化,,,,,,,,游水,,
