horse_no,date,work_type,racecourse,track,venue,distance,time,time_sec,splits,partner,rider,placing,comment,gear,workout_details
L099,09/09/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
L099,08/09/2026,游水,沙田,,沙田,,,,,,,,游水,,
L099,06/09/2026,出賽,沙田,草地,沙田 草地,1200M,,,,,何澤堯,9/13,出賽,XB,1200M (何澤堯) (9/13)
L099,06/09/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
L099,05/09/2026,游水,沙田,,沙田,,,,,,,,游水,,
L099,05/09/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L099,04/09/2026,游水,沙田,,沙田,,,,,,,,游水,,
L099,04/09/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L099,03/09/2026,游水,沙田,,沙田,,,,,,,,游水,,
L099,03/09/2026,快操,沙田,草閘,沙田 草閘,,51.1,51.1,26.6 24.5,,何澤堯,,快操,H,26.6 24.5 (51.1) (何澤堯)
L099,02/09/2026,游水,沙田,,沙田,,,,,,,,游水,,
L099,02/09/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L099,01/09/2026,游水,沙田,,沙田,,,,,,,,游水,,
L099,01/09/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L099,31/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L099,31/08/2026,快操,沙田,全天候,沙田 全天候,,56.1,56.1,29.4 26.7,,何澤堯,,快操,H/XB,29.4 26.7 (56.1) (何澤堯)
L099,30/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L099,29/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L099,29/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
