horse_no,date,work_type,racecourse,track,venue,distance,time,time_sec,splits,partner,rider,placing,comment,gear,workout_details
L222,09/09/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H/P/XB,內圈 快踱一圈 (助手)
L222,08/09/2026,馬匹跑步機,沙田,,沙田,,,,,,上斜,,馬匹跑步機 - 慢跑,,馬匹跑步機 - 慢跑 （上斜）
L222,08/09/2026,游水,沙田,,沙田,,,,,,,,游水,,
L222,07/09/2026,游水,沙田,,沙田,,,,,,,,游水,,
L222,07/09/2026,快操,沙田,全天候,沙田 全天候,,55.7,55.7,29.9 25.8,,助手,,快操,H/P,29.9 25.8 (55.7) (助手)
L222,07/09/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,H/P,飛機場 踱步 (助手)
L222,06/09/2026,游水,沙田,,沙田,,,,,,,,游水,,
L222,06/09/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H/P/XB,內圈 快踱一圈 (助手)
L222,05/09/2026,游水,沙田,,沙田,,,,,,,,游水,,
L222,05/09/2026,踱步,沙田,彭福公園,沙田 彭福公園,,,,,,助手,,踱步,H/P/XB,彭福公園 踱步 (助手)
L222,04/09/2026,游水,沙田,,沙田,,,,,,,,游水,,
L222,04/09/2026,快操,沙田,全天候,沙田 全天候,,57.1,57.1,30.8 26.3,,助手,,快操,H/P/XB,30.8 26.3 (57.1) (助手)
L222,04/09/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,H/P/XB,飛機場 踱步 (助手)
L222,03/09/2026,游水,沙田,,沙田,,,,,,,,游水,,
L222,03/09/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,倒快兩圈,H/XB,內圈 倒快兩圈 (助手)
L222,02/09/2026,游水,沙田,,沙田,,,,,,,,游水,,
L222,02/09/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H/P/XB,內圈 快踱一圈 (助手)
L222,01/09/2026,游水,沙田,,沙田,,,,,,,,游水,,
L222,01/09/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H/P/XB,內圈 快踱一圈 (助手)
L222,31/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L222,31/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,倒快兩圈,H/P/XB,內圈 倒快兩圈 (助手)
L222,30/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L222,30/08/2026,踱步,沙田,彭福公園,沙田 彭福公園,,,,,,助手,,踱步,H/P/XB,彭福公園 踱步 (助手)
L222,29/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L222,28/08/2026,試閘,沙田,全天候,沙田 全天候,1050M,1.01.30,61.3,15.9 21.5 23.9,精益大師,潘頓,,第7組,P/XB,第7組 (潘頓) 1050M 精益大師 15.9 21.5 23.9 (1.01.30)
L222,28/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L222,28/08/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,P/XB,飛機場 踱步 (助手)
L222,27/08/2026,馬匹跑步機,沙田,,沙田,,,,,,上斜,,馬匹跑步機 - 慢跑,,馬匹跑步機 - 慢跑 （上斜）
L222,27/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L222,26/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L222,26/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H/P/XB,內圈 快踱一圈 (助手)
L222,25/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L222,25/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H/XB,內圈 快踱一圈 (助手)
L222,24/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L222,23/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L222,23/08/2026,快操,沙田,全天候,沙田 全天候,,53.6,53.6,28.8 24.8,,助手,,快操,H/P/XB,28.8 24.8 (53.6) (助手)
L222,23/08/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,H/P/XB,飛機場 踱步 (助手)
L222,22/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L222,22/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H/XB,內圈 快踱一圈 (助手)
L222,21/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L222,21/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H/XB,內圈 快踱一圈 (助手)
L222,20/08/2026,馬匹跑步機,沙田,,沙田,,,,,,上斜,,馬匹跑步機 - 快操,,馬匹跑步機 - 快操 （上斜）
L222,20/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L222,19/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L222,19/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H/XB,內圈 快踱一圈 (助手)
L222,18/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L222,18/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H/XB,內圈 快踱一圈 (助手)
L222,17/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L222,16/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L222,16/08/2026,快操,沙田,全天候,沙田 全天候,,57.8,57.8,32.3 25.5,,助手,,快操,H/XB,32.3 25.5 (57.8) (助手)
L222,16/08/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,H/XB,飛機場 踱步 (助手)
L222,15/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L222,15/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H/XB,內圈 快踱一圈 (助手)
L222,14/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L222,14/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H/XB,內圈 快踱一圈 (助手)
L222,13/08/2026,馬匹跑步機,沙田,,沙田,,,,,,上斜,,馬匹跑步機 - 快操,,馬匹跑步機 - 快操 （上斜）
L222,13/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L222,12/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L222,12/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H/XB,內圈 快踱一圈 (助手)
L222,11/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L222,11/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H/XB,內圈 快踱一圈 (助手)
L222,10/08/2026,馬匹跑步機,沙田,,沙田,,,,,,上斜,,馬匹跑步機 - 慢跑,,馬匹跑步機 - 慢跑 （上斜）
L222,10/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L222,09/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L222,09/08/2026,快操,沙田,全天候,沙田 全天候,,58.4,58.4,31.5 26.9,,助手,,快操,H,31.5 26.9 (58.4) (助手)
L222,09/08/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
L222,08/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L222,08/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H/XB,內圈 快踱一圈 (助手)
L222,07/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L222,07/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H/XB,內圈 快踱一圈 (助手)
L222,06/08/2026,馬匹跑步機,沙田,,沙田,,,,,,上斜,,馬匹跑步機 - 慢跑,,馬匹跑步機 - 慢跑 （上斜）
L222,06/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L222,05/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H/XB,內圈 快踱一圈 (助手)
L222,04/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H/XB,內圈 快踱一圈 (助手)
L222,03/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H/XB,內圈 快踱一圈 (助手)
L222,02/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H/XB,內圈 快踱一圈 (助手)
L222,01/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H/XB,內圈 快踱一圈 (助手)
L222,31/07/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H/XB,內圈 快踱一圈 (助手)
L222,30/07/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,H/XB,飛機場 踱步 (助手)
L222,29/07/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,H/XB,飛機場 踱步 (助手)
