horse_no,date,work_type,racecourse,track,venue,distance,time,time_sec,splits,partner,rider,placing,comment,gear,workout_details
H465,09/09/2026,踱步,沙田,內圈,沙田 內圈,,,,,,袁幸堯,,快踱一圈,H,內圈 快踱一圈 (袁幸堯)
H465,08/09/2026,游水,沙田,,沙田,,,,,,,,游水,,
H465,07/09/2026,游水,沙田,,沙田,,,,,,,,游水,,
H465,07/09/2026,快操,沙田,草閘,沙田 草閘,,49.3,49.3,25.7 23.6,,助手,,"皇龍天將, 東方寶寶",H,"25.7 23.6 (49.3) (助手) 皇龍天將, 東方寶寶"
H465,07/09/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
H465,06/09/2026,游水,沙田,,沙田,,,,,,,,游水,,
H465,06/09/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H465,05/09/2026,游水,沙田,,沙田,,,,,,,,游水,,
H465,05/09/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱兩圈,H,內圈 快踱兩圈 (助手)
H465,03/09/2026,游水,沙田,,沙田,,,,,,,,游水,,
H465,03/09/2026,快操,沙田,全天候,沙田 全天候,,52.9,52.9,28.2 24.7,,袁幸堯,,東方寶寶,H,28.2 24.7 (52.9) (袁幸堯) 東方寶寶
H465,03/09/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
H465,02/09/2026,游水,沙田,,沙田,,,,,,,,游水,,
H465,02/09/2026,踱步,沙田,內圈,沙田 內圈,,,,,,袁幸堯,,快踱兩圈,H,內圈 快踱兩圈 (袁幸堯)
H465,01/09/2026,游水,沙田,,沙田,,,,,,,,游水,,
H465,01/09/2026,踱步,沙田,內圈,沙田 內圈,,,,,,袁幸堯,,快踱兩圈,H,內圈 快踱兩圈 (袁幸堯)
H465,31/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
H465,31/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,袁幸堯,,倒快兩圈,H,內圈 倒快兩圈 (袁幸堯)
H465,30/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
H465,30/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,袁幸堯,,快踱一圈,H,內圈 快踱一圈 (袁幸堯)
H465,29/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
H465,28/08/2026,試閘,沙田,全天候,沙田 全天候,1200M,1.11.25,71.25,24.0 23.4 23.8,領駿輝煌,袁幸堯,,第5組,P,第5組 (袁幸堯) 1200M 領駿輝煌 24.0 23.4 23.8 (1.11.25)
H465,28/08/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,PC,飛機場 踱步 (助手)
H465,27/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
H465,27/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,倒快兩圈,H,內圈 倒快兩圈 (助手)
H465,26/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
H465,26/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,袁幸堯,,快踱一圈,H,內圈 快踱一圈 (袁幸堯)
H465,25/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
H465,25/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱兩圈,H,內圈 快踱兩圈 (助手)
H465,24/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
H465,24/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,倒快兩圈,H,內圈 倒快兩圈 (助手)
H465,23/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
H465,23/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H465,22/08/2026,馬匹跑步機,沙田,,沙田,,,,,,上斜,,馬匹跑步機 - 步行,,馬匹跑步機 - 步行 （上斜）
H465,22/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
H465,22/08/2026,快操,沙田,全天候,沙田 全天候,,58.4,58.4,31.1 27.3,,助手,,快操,H,31.1 27.3 (58.4) (助手)
H465,22/08/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
H465,21/08/2026,馬匹跑步機,沙田,,沙田,,,,,,上斜,,馬匹跑步機 - 步行,,馬匹跑步機 - 步行 （上斜）
H465,21/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
H465,21/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱兩圈,H,內圈 快踱兩圈 (助手)
H465,20/08/2026,馬匹跑步機,沙田,,沙田,,,,,,上斜,,馬匹跑步機 - 步行,,馬匹跑步機 - 步行 （上斜）
H465,20/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
H465,20/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,倒快兩圈,H,內圈 倒快兩圈 (助手)
H465,19/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
H465,19/08/2026,快操,沙田,全天候,沙田 全天候,,1.31.6,91.6,33.9 30.1 27.6,,助手,,快操,H,33.9 30.1 27.6 (1.31.6) (助手)
H465,19/08/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
H465,18/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
H465,18/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H465,17/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
