horse_no,date,work_type,racecourse,track,venue,distance,time,time_sec,splits,partner,rider,placing,comment,gear,workout_details
L047,05/09/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L047,04/09/2026,游水,沙田,,沙田,,,,,,,,游水,,
L047,04/09/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L047,03/09/2026,游水,沙田,,沙田,,,,,,,,游水,,
L047,02/09/2026,試閘,沙田,全天候,沙田 全天候,1200M,1.11.64,71.64,24.5 23.4 23.7,勝在有型,巴度,,第3組,,第3組 (巴度) 1200M 勝在有型 24.5 23.4 23.7 (1.11.64)
L047,02/09/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,,飛機場 踱步 (助手)
L047,01/09/2026,游水,沙田,,沙田,,,,,,,,游水,,
L047,01/09/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L047,31/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L047,31/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,倒快兩圈,H,內圈 倒快兩圈 (助手)
L047,30/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L047,30/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L047,29/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L047,29/08/2026,快操,沙田,全天候,沙田 全天候,,26.3,26.3,26.3,,助手,,榮利雙收,H,26.3 (26.3) (助手) 榮利雙收
L047,29/08/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
L047,28/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L047,28/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱兩圈,H,內圈 快踱兩圈 (助手)
