horse_no,date,work_type,racecourse,track,venue,distance,time,time_sec,splits,partner,rider,placing,comment,gear,workout_details
H451,05/09/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H451,04/09/2026,游水,沙田,,沙田,,,,,,,,游水,,
H451,04/09/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H451,03/09/2026,游水,沙田,,沙田,,,,,,,,游水,,
H451,03/09/2026,快操,沙田,全天候,沙田 全天候,,56.7,56.7,29.9 26.8,,希威森,,快操,H,29.9 26.8 (56.7) (希威森)
H451,02/09/2026,游水,沙田,,沙田,,,,,,,,游水,,
H451,02/09/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,,內圈 快踱一圈 (助手)
H451,01/09/2026,游水,沙田,,沙田,,,,,,,,游水,,
H451,01/09/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H451,31/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
H451,31/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,倒快兩圈,H,內圈 倒快兩圈 (助手)
H451,30/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
H451,30/08/2026,快操,沙田,全天候,沙田 全天候,,1.00.2,60.2,31.9 28.3,,助手,,快操,H,31.9 28.3 (1.00.2) (助手)
H451,29/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
H451,29/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H451,28/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
H451,28/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H451,27/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
H451,27/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,倒快一圈,H,內圈 倒快一圈 (助手)
