horse_no,date,work_type,racecourse,track,venue,distance,time,time_sec,splits,partner,rider,placing,comment,gear,workout_details
L024,09/09/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L024,08/09/2026,游水,從化,,從化,,,,,,,,游水,,
L024,08/09/2026,快操,從化,草地,從化 草地,,29.6,29.6,29.6,,助手,,火焰閃爍,H,29.6 (29.6) (助手) 火焰閃爍
L024,08/09/2026,踱步,從化,飛機場,從化 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
L024,07/09/2026,游水,從化,,從化,,,,,,,,游水,,
L024,07/09/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,倒快兩圈,H,內圈 倒快兩圈 (助手)
L024,06/09/2026,游水,從化,,從化,,,,,,,,游水,,
L024,05/09/2026,游水,從化,,從化,,,,,,,,游水,,
L024,05/09/2026,快操,從化,草地,從化 草地,,28.4,28.4,28.4,,助手,,快操,H,28.4 (28.4) (助手)
L024,05/09/2026,踱步,從化,飛機場,從化 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
L024,04/09/2026,游水,從化,,從化,,,,,,,,游水,,
L024,04/09/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L024,03/09/2026,游水,從化,,從化,,,,,,,,游水,,
L024,03/09/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,倒快兩圈,H,內圈 倒快兩圈 (助手)
L024,02/09/2026,游水,從化,,從化,,,,,,,,游水,,
L024,02/09/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L024,01/09/2026,游水,從化,,從化,,,,,,,,游水,,
L024,31/08/2026,試閘,從化,草地,從化 草地,1000M,0.57.82,57.82,13.7 21.4 22.7,紅錢到,艾道拿,,第3組,SR,第3組 (艾道拿) 1000M 紅錢到 13.7 21.4 22.7 (0.57.82)
L024,31/08/2026,踱步,從化,飛機場,從化 飛機場,,,,,,助手,,踱步,SR,飛機場 踱步 (助手)
L024,30/08/2026,游水,從化,,從化,,,,,,,,游水,,
L024,29/08/2026,游水,從化,,從化,,,,,,,,游水,,
L024,29/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱兩圈,H,內圈 快踱兩圈 (助手)
L024,28/08/2026,游水,從化,,從化,,,,,,,,游水,,
L024,28/08/2026,快操,從化,全天候,從化 全天候,,1.01.7,61.7,32.7 29.0,,助手,,快操,H,32.7 29.0 (1.01.7) (助手)
L024,28/08/2026,踱步,從化,飛機場,從化 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
L024,27/08/2026,游水,從化,,從化,,,,,,,,游水,,
L024,27/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,倒快兩圈,H,內圈 倒快兩圈 (助手)
L024,26/08/2026,游水,從化,,從化,,,,,,,,游水,,
L024,26/08/2026,踱步,從化,飛機場,從化 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
L024,25/08/2026,游水,從化,,從化,,,,,,,,游水,,
L024,24/08/2026,游水,從化,,從化,,,,,,,,游水,,
L024,24/08/2026,快操,從化,全天候,從化 全天候,,56.0,56.0,32.2 23.8,,助手,,一馬當先,,32.2 23.8 (56.0) (助手) 一馬當先
L024,24/08/2026,踱步,從化,飛機場,從化 飛機場,,,,,,助手,,踱步,,飛機場 踱步 (助手)
L024,23/08/2026,游水,從化,,從化,,,,,,,,游水,,
L024,22/08/2026,游水,從化,,從化,,,,,,,,游水,,
L024,22/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L024,21/08/2026,游水,從化,,從化,,,,,,,,游水,,
L024,21/08/2026,快操,從化,全天候,從化 全天候,,26.5,26.5,26.5,,助手,,快操,H,26.5 (26.5) (助手)
L024,21/08/2026,踱步,從化,飛機場,從化 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
L024,20/08/2026,游水,從化,,從化,,,,,,,,游水,,
L024,20/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,倒快兩圈,H,內圈 倒快兩圈 (助手)
L024,19/08/2026,游水,從化,,從化,,,,,,,,游水,,
L024,18/08/2026,游水,從化,,從化,,,,,,,,游水,,
L024,18/08/2026,快操,從化,全天候,從化 全天候,,26.3,26.3,26.3,,助手,,快操,H,26.3 (26.3) (助手)
L024,18/08/2026,踱步,從化,飛機場,從化 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
L024,17/08/2026,游水,從化,,從化,,,,,,,,游水,,
L024,17/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,倒快兩圈,H,內圈 倒快兩圈 (助手)
L024,16/08/2026,游水,從化,,從化,,,,,,,,游水,,
L024,15/08/2026,游水,從化,,從化,,,,,,,,游水,,
L024,15/08/2026,快操,從化,全天候,從化 全天候,,29.1,29.1,29.1,,助手,,凝妙星,H,29.1 (29.1) (助手) 凝妙星
L024,15/08/2026,踱步,從化,飛機場,從化 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
L024,14/08/2026,游水,從化,,從化,,,,,,,,游水,,
L024,14/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L024,13/08/2026,游水,從化,,從化,,,,,,,,游水,,
L024,13/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,倒快兩圈,H,內圈 倒快兩圈 (助手)
L024,12/08/2026,馬匹水中步行機,從化,,從化,,,,,,,,馬匹水中步行機,,
L024,12/08/2026,游水,從化,,從化,,,,,,,,游水,,
L024,11/08/2026,游水,從化,,從化,,,,,,,,游水,,
L024,11/08/2026,快操,從化,全天候,從化 全天候,,28.5,28.5,28.5,,助手,,快操,H,28.5 (28.5) (助手)
L024,11/08/2026,踱步,從化,飛機場,從化 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
L024,10/08/2026,游水,從化,,從化,,,,,,,,游水,,
L024,10/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,倒快兩圈,H,內圈 倒快兩圈 (助手)
