horse_no,date,work_type,racecourse,track,venue,distance,time,time_sec,splits,partner,rider,placing,comment,gear,workout_details
H485,09/09/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H/XB,內圈 快踱一圈 (助手)
H485,08/09/2026,游水,沙田,,沙田,,,,,,,,游水,,
H485,08/09/2026,快操,沙田,全天候,沙田 全天候,,57.3,57.3,31.5 25.8,,助手,,快操,H/XB,31.5 25.8 (57.3) (助手)
H485,08/09/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,H/XB,飛機場 踱步 (助手)
H485,07/09/2026,游水,沙田,,沙田,,,,,,,,游水,,
H485,07/09/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,倒快一圈,H/XB,內圈 倒快一圈 (助手)
H485,06/09/2026,游水,沙田,,沙田,,,,,,,,游水,,
H485,05/09/2026,游水,沙田,,沙田,,,,,,,,游水,,
H485,05/09/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H/XB,內圈 快踱一圈 (助手)
H485,04/09/2026,游水,沙田,,沙田,,,,,,,,游水,,
H485,04/09/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,H/XB,飛機場 踱步 (助手)
H485,03/09/2026,試閘,沙田,全天候,沙田 全天候,1200M,1.09.97,69.97,24.4 22.8 22.7,星運傳奇,田泰安,,第1組,XB,第1組 (田泰安) 1200M 星運傳奇 24.4 22.8 22.7 (1.09.97)
H485,02/09/2026,游水,沙田,,沙田,,,,,,,,游水,,
H485,02/09/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H/XB,內圈 快踱一圈 (助手)
H485,01/09/2026,游水,沙田,,沙田,,,,,,,,游水,,
H485,01/09/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H/XB,內圈 快踱一圈 (助手)
H485,31/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
H485,31/08/2026,快操,沙田,全天候,沙田 全天候,,59.1,59.1,33.3 25.8,,助手,,快操,H/XB,33.3 25.8 (59.1) (助手)
H485,31/08/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,H/XB,飛機場 踱步 (助手)
H485,30/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
H485,29/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
H485,29/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H/XB,內圈 快踱一圈 (助手)
