horse_no,date,work_type,racecourse,track,venue,distance,time,time_sec,splits,partner,rider,placing,comment,gear,workout_details
H464,05/09/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H464,04/09/2026,游水,沙田,,沙田,,,,,,,,游水,,
H464,04/09/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H464,03/09/2026,游水,沙田,,沙田,,,,,,,,游水,,
H464,03/09/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,倒快一圈,H,內圈 倒快一圈 (助手)
H464,02/09/2026,快操,沙田,全天候,沙田 全天候,,57.6,57.6,31.0 26.6,,助手,,快操,H,31.0 26.6 (57.6) (助手)
H464,02/09/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
H464,01/09/2026,游水,沙田,,沙田,,,,,,,,游水,,
H464,01/09/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H464,31/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
H464,31/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,倒快一圈,H,內圈 倒快一圈 (助手)
H464,30/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H464,29/08/2026,快操,沙田,全天候,沙田 全天候,,55.9,55.9,29.8 26.1,,助手,,快操,H,29.8 26.1 (55.9) (助手)
H464,29/08/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
H464,28/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
H464,28/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H464,27/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
H464,27/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,倒快一圈,H,內圈 倒快一圈 (助手)
H464,26/08/2026,游水,從化,,從化,,,,,,,,游水,,
H464,26/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H464,25/08/2026,游水,從化,,從化,,,,,,,,游水,,
H464,25/08/2026,快操,從化,全天候,從化 全天候,,59.3,59.3,31.4 27.9,,助手,,快操,H,31.4 27.9 (59.3) (助手)
H464,25/08/2026,踱步,從化,飛機場,從化 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
H464,24/08/2026,游水,從化,,從化,,,,,,,,游水,,
H464,24/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,倒快一圈,H,內圈 倒快一圈 (助手)
H464,23/08/2026,游水,從化,,從化,,,,,,,,游水,,
H464,23/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H464,22/08/2026,游水,從化,,從化,,,,,,,,游水,,
H464,22/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H464,21/08/2026,游水,從化,,從化,,,,,,,,游水,,
H464,21/08/2026,踱步,從化,飛機場,從化 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
H464,20/08/2026,試閘,從化,全天候,從化 全天候,1200M,1.10.96,70.96,25.1 22.4 23.4,機械騎士,黃寶妮,,第3組,B,第3組 (黃寶妮) 1200M 機械騎士 25.1 22.4 23.4 (1.10.96)
H464,20/08/2026,踱步,從化,飛機場,從化 飛機場,,,,,,助手,,踱步,B,飛機場 踱步 (助手)
H464,19/08/2026,游水,從化,,從化,,,,,,,,游水,,
H464,19/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H464,18/08/2026,游水,從化,,從化,,,,,,,,游水,,
H464,18/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H464,17/08/2026,游水,從化,,從化,,,,,,,,游水,,
H464,17/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,倒快一圈,H,內圈 倒快一圈 (助手)
H464,16/08/2026,游水,從化,,從化,,,,,,,,游水,,
H464,16/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H464,15/08/2026,游水,從化,,從化,,,,,,,,游水,,
H464,15/08/2026,快操,從化,登山跑道,從化 登山跑道,,54.9,54.9,28.1 26.8,,助手,,連連好運,H,28.1 26.8 (54.9) (助手) 連連好運
H464,15/08/2026,踱步,從化,飛機場,從化 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
H464,14/08/2026,游水,從化,,從化,,,,,,,,游水,,
H464,14/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H464,13/08/2026,游水,從化,,從化,,,,,,,,游水,,
H464,13/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,倒快一圈,H,內圈 倒快一圈 (助手)
H464,12/08/2026,游水,從化,,從化,,,,,,,,游水,,
H464,12/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H464,11/08/2026,游水,從化,,從化,,,,,,,,游水,,
H464,11/08/2026,快操,從化,草地,從化 草地,,56.0,56.0,29.5 26.5,,助手,,快操,H,29.5 26.5 (56.0) (助手)
H464,11/08/2026,踱步,從化,飛機場,從化 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
H464,10/08/2026,游水,從化,,從化,,,,,,,,游水,,
H464,10/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,倒快一圈,H,內圈 倒快一圈 (助手)
H464,09/08/2026,游水,從化,,從化,,,,,,,,游水,,
H464,09/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H464,08/08/2026,游水,從化,,從化,,,,,,,,游水,,
H464,08/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H464,07/08/2026,游水,從化,,從化,,,,,,,,游水,,
H464,07/08/2026,快操,從化,全天候,從化 全天候,,56.5,56.5,28.8 27.7,,助手,,快操,H,28.8 27.7 (56.5) (助手)
H464,07/08/2026,踱步,從化,飛機場,從化 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
H464,06/08/2026,游水,從化,,從化,,,,,,,,游水,,
H464,06/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,倒快一圈,H,內圈 倒快一圈 (助手)
H464,05/08/2026,游水,從化,,從化,,,,,,,,游水,,
H464,05/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H464,04/08/2026,游水,從化,,從化,,,,,,,,游水,,
H464,04/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H464,03/08/2026,游水,從化,,從化,,,,,,,,游水,,
H464,03/08/2026,快操,從化,全天候,從化 全天候,,59.9,59.9,31.4 28.5,,助手,,快操,H,31.4 28.5 (59.9) (助手)
H464,03/08/2026,踱步,從化,飛機場,從化 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
H464,02/08/2026,游水,從化,,從化,,,,,,,,游水,,
H464,02/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H464,01/08/2026,游水,從化,,從化,,,,,,,,游水,,
H464,01/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H464,31/07/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H464,30/07/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H464,29/07/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H464,28/07/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H464,27/07/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H464,25/07/2026,踱步,從化,飛機場,從化 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
H464,24/07/2026,踱步,從化,飛機場,從化 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
H464,23/07/2026,踱步,從化,飛機場,從化 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
H464,21/07/2026,馬匹水中步行機,從化,,從化,,,,,,,,馬匹水中步行機,,
H464,19/07/2026,馬匹水中步行機,從化,,從化,,,,,,,,馬匹水中步行機,,
H464,17/07/2026,馬匹水中步行機,從化,,從化,,,,,,,,馬匹水中步行機,,
H464,15/07/2026,游水,從化,,從化,,,,,,,,游水,,
H464,14/07/2026,游水,從化,,從化,,,,,,,,游水,,
H464,13/07/2026,游水,從化,,從化,,,,,,,,游水,,
H464,12/07/2026,游水,從化,,從化,,,,,,,,游水,,
H464,11/07/2026,馬匹水中步行機,從化,,從化,,,,,,,,馬匹水中步行機,,
H464,11/07/2026,游水,從化,,從化,,,,,,,,游水,,
H464,10/07/2026,游水,從化,,從化,,,,,,,,游水,,
H464,09/07/2026,游水,從化,,從化,,,,,,,,游水,,
H464,08/07/2026,游水,從化,,從化,,,,,,,,游水,,
H464,07/07/2026,游水,從化,,從化,,,,,,,,游水,,
H464,05/07/2026,游水,沙田,,沙田,,,,,,,,游水,,
H464,04/07/2026,出賽,沙田,全天候,沙田 全天候,1200M,,,,,黃寶妮,10/12,出賽,B/TT,1200M (黃寶妮) (10/12)
H464,04/07/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
H464,03/07/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H464,02/07/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,倒快一圈,H,內圈 倒快一圈 (助手)
H464,01/07/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H464,30/06/2026,快操,沙田,全天候,沙田 全天候,,56.8,56.8,29.8 27.0,,黃寶妮,,快操,H,29.8 27.0 (56.8) (黃寶妮)
H464,30/06/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
H464,29/06/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,倒快一圈,H,內圈 倒快一圈 (助手)
H464,28/06/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H464,27/06/2026,游水,從化,,從化,,,,,,,,游水,,
H464,27/06/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H464,26/06/2026,游水,從化,,從化,,,,,,,,游水,,
H464,26/06/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H464,25/06/2026,快操,從化,草地,從化 草地,,58.0,58.0,31.7 26.3,,助手,,快操,H,31.7 26.3 (58.0) (助手)
H464,25/06/2026,踱步,從化,飛機場,從化 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
H464,24/06/2026,游水,從化,,從化,,,,,,,,游水,,
H464,24/06/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H464,23/06/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H464,22/06/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,倒快一圈,H,內圈 倒快一圈 (助手)
H464,21/06/2026,快操,從化,全天候,從化 全天候,,59.2,59.2,31.0 28.2,,助手,,快操,H,31.0 28.2 (59.2) (助手)
H464,21/06/2026,踱步,從化,飛機場,從化 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
H464,20/06/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H464,19/06/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H464,18/06/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,倒快一圈,H,內圈 倒快一圈 (助手)
H464,17/06/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H464,16/06/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H464,15/06/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
H464,13/06/2026,出賽,沙田,草地,沙田 草地,1200M,,,,,黃寶妮,8/11,出賽,B/TT,1200M (黃寶妮) (8/11)
H464,13/06/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
H464,12/06/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H464,11/06/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,倒快一圈,H,內圈 倒快一圈 (助手)
H464,10/06/2026,游水,沙田,,沙田,,,,,,,,游水,,
H464,10/06/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H464,09/06/2026,快操,沙田,全天候,沙田 全天候,,58.2,58.2,31.4 26.8,,黃寶妮,,快操,H,31.4 26.8 (58.2) (黃寶妮)
H464,09/06/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
H464,08/06/2026,游水,沙田,,沙田,,,,,,,,游水,,
H464,08/06/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,倒快一圈,H,內圈 倒快一圈 (助手)
H464,07/06/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H464,06/06/2026,游水,從化,,從化,,,,,,,,游水,,
H464,06/06/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H464,05/06/2026,游水,從化,,從化,,,,,,,,游水,,
H464,05/06/2026,快操,從化,全天候,從化 全天候,,54.3,54.3,28.4 25.9,,助手,,快操,H,28.4 25.9 (54.3) (助手)
H464,05/06/2026,踱步,從化,飛機場,從化 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
H464,04/06/2026,游水,從化,,從化,,,,,,,,游水,,
H464,04/06/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,倒快一圈,H,內圈 倒快一圈 (助手)
H464,03/06/2026,游水,從化,,從化,,,,,,,,游水,,
H464,03/06/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H464,02/06/2026,游水,從化,,從化,,,,,,,,游水,,
H464,02/06/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H464,01/06/2026,游水,從化,,從化,,,,,,,,游水,,
H464,01/06/2026,快操,從化,全天候,從化 全天候,,56.7,56.7,28.9 27.8,,助手,,快操,H,28.9 27.8 (56.7) (助手)
H464,01/06/2026,踱步,從化,飛機場,從化 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
H464,31/05/2026,馬匹水中步行機,從化,,從化,,,,,,,,馬匹水中步行機,,
H464,31/05/2026,游水,從化,,從化,,,,,,,,游水,,
H464,31/05/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H464,30/05/2026,游水,從化,,從化,,,,,,,,游水,,
H464,30/05/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H464,29/05/2026,游水,從化,,從化,,,,,,,,游水,,
H464,29/05/2026,快操,從化,全天候,從化 全天候,,58.4,58.4,30.8 27.6,,助手,,快操,H,30.8 27.6 (58.4) (助手)
H464,29/05/2026,踱步,從化,飛機場,從化 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
H464,28/05/2026,游水,從化,,從化,,,,,,,,游水,,
H464,28/05/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,倒快一圈,H,內圈 倒快一圈 (助手)
H464,27/05/2026,游水,從化,,從化,,,,,,,,游水,,
H464,27/05/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H464,26/05/2026,游水,從化,,從化,,,,,,,,游水,,
H464,26/05/2026,快操,從化,全天候,從化 全天候,,55.7,55.7,30.0 25.7,,助手,,快操,H,30.0 25.7 (55.7) (助手)
H464,26/05/2026,踱步,從化,飛機場,從化 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
H464,25/05/2026,馬匹水中步行機,從化,,從化,,,,,,,,馬匹水中步行機,,
H464,25/05/2026,游水,從化,,從化,,,,,,,,游水,,
H464,25/05/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,倒快一圈,H,內圈 倒快一圈 (助手)
H464,24/05/2026,游水,從化,,從化,,,,,,,,游水,,
H464,24/05/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H464,23/05/2026,游水,從化,,從化,,,,,,,,游水,,
H464,23/05/2026,快操,從化,登山跑道,從化 登山跑道,,55.6,55.6,29.5 26.1,,助手,,快操,H,29.5 26.1 (55.6) (助手)
H464,23/05/2026,踱步,從化,飛機場,從化 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
H464,22/05/2026,游水,從化,,從化,,,,,,,,游水,,
H464,22/05/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H464,21/05/2026,游水,從化,,從化,,,,,,,,游水,,
H464,21/05/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,倒快一圈,H,內圈 倒快一圈 (助手)
H464,20/05/2026,游水,從化,,從化,,,,,,,,游水,,
H464,20/05/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H464,19/05/2026,游水,從化,,從化,,,,,,,,游水,,
H464,19/05/2026,快操,從化,草地,從化 草地,,55.8,55.8,30.8 25.0,,助手,,王者無雙,H,30.8 25.0 (55.8) (助手) 王者無雙
H464,19/05/2026,踱步,從化,飛機場,從化 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
H464,18/05/2026,游水,從化,,從化,,,,,,,,游水,,
H464,18/05/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,倒快一圈,H,內圈 倒快一圈 (助手)
H464,17/05/2026,游水,從化,,從化,,,,,,,,游水,,
H464,17/05/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H464,16/05/2026,游水,從化,,從化,,,,,,,,游水,,
H464,16/05/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H464,15/05/2026,游水,從化,,從化,,,,,,,,游水,,
H464,15/05/2026,快操,從化,全天候,從化 全天候,,59.0,59.0,31.7 27.3,,助手,,快操,H,31.7 27.3 (59.0) (助手)
