horse_no,date,work_type,racecourse,track,venue,distance,time,time_sec,splits,partner,rider,placing,comment,gear,workout_details
L349,09/09/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱兩圈,H,內圈 快踱兩圈 (助手)
L349,08/09/2026,游水,沙田,,沙田,,,,,,,,游水,,
L349,08/09/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱兩圈,H,內圈 快踱兩圈 (助手)
L349,07/09/2026,游水,沙田,,沙田,,,,,,,,游水,,
L349,07/09/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,倒快兩圈,H,內圈 倒快兩圈 (助手)
L349,06/09/2026,游水,沙田,,沙田,,,,,,,,游水,,
L349,05/09/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L349,04/09/2026,游水,沙田,,沙田,,,,,,,,游水,,
L349,04/09/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L349,03/09/2026,游水,沙田,,沙田,,,,,,,,游水,,
L349,02/09/2026,試閘,沙田,全天候,沙田 全天候,1200M,1.10.91,70.91,24.5 22.8 23.6,頑童,周俊樂,,第2組,H,第2組 (周俊樂) 1200M 頑童 24.5 22.8 23.6 (1.10.91)
L349,02/09/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
L349,01/09/2026,游水,沙田,,沙田,,,,,,,,游水,,
L349,01/09/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱兩圈,H,內圈 快踱兩圈 (助手)
L349,31/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L349,31/08/2026,快操,沙田,全天候,沙田 全天候,,53.0,53.0,28.7 24.3,,助手,,精益飛駒,H,28.7 24.3 (53.0) (助手) 精益飛駒
L349,31/08/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
L349,30/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L349,29/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L349,29/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱兩圈,H,內圈 快踱兩圈 (助手)
L349,28/08/2026,快操,沙田,全天候,沙田 全天候,,54.2,54.2,28.7 25.5,,周俊樂,,觀萬象,H,28.7 25.5 (54.2) (周俊樂) 觀萬象
L349,28/08/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
L349,27/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,倒快兩圈,H,內圈 倒快兩圈 (助手)
L349,26/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L349,26/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱兩圈,H,內圈 快踱兩圈 (助手)
L349,25/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
