horse_no,date,work_type,racecourse,track,venue,distance,time,time_sec,splits,partner,rider,placing,comment,gear,workout_details
H303,05/09/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H303,04/09/2026,游水,沙田,,沙田,,,,,,,,游水,,
H303,04/09/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H303,03/09/2026,游水,從化,,從化,,,,,,,,游水,,
H303,03/09/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,倒快兩圈,H,內圈 倒快兩圈 (助手)
H303,02/09/2026,游水,從化,,從化,,,,,,,,游水,,
H303,01/09/2026,游水,從化,,從化,,,,,,,,游水,,
H303,01/09/2026,快操,從化,草地,從化 草地,,57.1,57.1,33.6 23.5,,助手,,快操,H,33.6 23.5 (57.1) (助手)
H303,01/09/2026,踱步,從化,飛機場,從化 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
H303,31/08/2026,游水,從化,,從化,,,,,,,,游水,,
H303,31/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,倒快兩圈,H,內圈 倒快兩圈 (助手)
H303,30/08/2026,馬匹水中步行機,從化,,從化,,,,,,,,馬匹水中步行機,,
H303,30/08/2026,游水,從化,,從化,,,,,,,,游水,,
H303,29/08/2026,游水,從化,,從化,,,,,,,,游水,,
H303,29/08/2026,快操,從化,草地,從化 草地,,29.5,29.5,29.5,,助手,,快操,H,29.5 (29.5) (助手)
H303,29/08/2026,踱步,從化,飛機場,從化 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
H303,28/08/2026,游水,從化,,從化,,,,,,,,游水,,
H303,28/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H303,27/08/2026,游水,從化,,從化,,,,,,,,游水,,
H303,27/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,倒快兩圈,H,內圈 倒快兩圈 (助手)
H303,26/08/2026,游水,從化,,從化,,,,,,,,游水,,
H303,26/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H303,25/08/2026,馬匹水中步行機,從化,,從化,,,,,,,,馬匹水中步行機,,
H303,25/08/2026,游水,從化,,從化,,,,,,,,游水,,
H303,24/08/2026,試閘,從化,草地,從化 草地,800M,0.46.44,46.44,24.3 22.1,好友心得,班德禮,,第5組,,第5組 (班德禮) 800M 好友心得 24.3 22.1 (0.46.44)
H303,24/08/2026,踱步,從化,飛機場,從化 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
H303,23/08/2026,游水,從化,,從化,,,,,,,,游水,,
H303,23/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H303,22/08/2026,馬匹水中步行機,從化,,從化,,,,,,,,馬匹水中步行機,,
H303,22/08/2026,游水,從化,,從化,,,,,,,,游水,,
H303,21/08/2026,游水,從化,,從化,,,,,,,,游水,,
H303,21/08/2026,快操,從化,全天候,從化 全天候,,24.5,24.5,24.5,,助手,,快操,,24.5 (24.5) (助手)
H303,21/08/2026,踱步,從化,飛機場,從化 飛機場,,,,,,助手,,踱步,,飛機場 踱步 (助手)
H303,20/08/2026,游水,從化,,從化,,,,,,,,游水,,
H303,20/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,倒快兩圈,H,內圈 倒快兩圈 (助手)
H303,19/08/2026,游水,從化,,從化,,,,,,,,游水,,
H303,19/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H303,18/08/2026,馬匹水中步行機,從化,,從化,,,,,,,,馬匹水中步行機,,
H303,18/08/2026,游水,從化,,從化,,,,,,,,游水,,
H303,17/08/2026,游水,從化,,從化,,,,,,,,游水,,
H303,17/08/2026,快操,從化,全天候,從化 全天候,,22.9,22.9,22.9,,助手,,快操,,22.9 (22.9) (助手)
H303,17/08/2026,踱步,從化,飛機場,從化 飛機場,,,,,,助手,,踱步,,飛機場 踱步 (助手)
H303,16/08/2026,馬匹水中步行機,從化,,從化,,,,,,,,馬匹水中步行機,,
H303,16/08/2026,游水,從化,,從化,,,,,,,,游水,,
H303,15/08/2026,游水,從化,,從化,,,,,,,,游水,,
H303,15/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H303,14/08/2026,游水,從化,,從化,,,,,,,,游水,,
H303,14/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H303,13/08/2026,游水,從化,,從化,,,,,,,,游水,,
H303,13/08/2026,快操,從化,草地,從化 草地,,28.0,28.0,28.0,,助手,,快操,H,28.0 (28.0) (助手)
H303,13/08/2026,踱步,從化,飛機場,從化 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
H303,12/08/2026,游水,從化,,從化,,,,,,,,游水,,
H303,12/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H303,11/08/2026,馬匹水中步行機,從化,,從化,,,,,,,,馬匹水中步行機,,
H303,11/08/2026,游水,從化,,從化,,,,,,,,游水,,
H303,10/08/2026,游水,從化,,從化,,,,,,,,游水,,
H303,10/08/2026,快操,從化,全天候,從化 全天候,,30.2,30.2,30.2,,助手,,快操,H,30.2 (30.2) (助手)
H303,10/08/2026,踱步,從化,飛機場,從化 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
H303,09/08/2026,馬匹水中步行機,從化,,從化,,,,,,,,馬匹水中步行機,,
H303,09/08/2026,游水,從化,,從化,,,,,,,,游水,,
H303,08/08/2026,游水,從化,,從化,,,,,,,,游水,,
H303,08/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H303,07/08/2026,游水,從化,,從化,,,,,,,,游水,,
H303,07/08/2026,快操,從化,全天候,從化 全天候,,30.8,30.8,30.8,,助手,,快操,H,30.8 (30.8) (助手)
H303,07/08/2026,踱步,從化,飛機場,從化 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
H303,06/08/2026,游水,從化,,從化,,,,,,,,游水,,
H303,06/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,倒快兩圈,H,內圈 倒快兩圈 (助手)
H303,05/08/2026,游水,從化,,從化,,,,,,,,游水,,
H303,05/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H303,04/08/2026,游水,從化,,從化,,,,,,,,游水,,
H303,04/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H303,03/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,倒快一圈,H,內圈 倒快一圈 (助手)
H303,02/08/2026,踱步,從化,飛機場,從化 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
H303,01/08/2026,踱步,從化,飛機場,從化 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
H303,30/07/2026,踱步,從化,飛機場,從化 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
H303,24/07/2026,踱步,從化,飛機場,從化 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
H303,23/07/2026,踱步,從化,飛機場,從化 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
H303,27/06/2026,馬匹水中步行機,從化,,從化,,,,,,,,馬匹水中步行機,,
H303,27/06/2026,游水,從化,,從化,,,,,,,,游水,,
H303,25/06/2026,游水,沙田,,沙田,,,,,,,,游水,,
H303,24/06/2026,游水,沙田,,沙田,,,,,,,,游水,,
H303,23/06/2026,游水,沙田,,沙田,,,,,,,,游水,,
H303,21/06/2026,出賽,沙田,草地,沙田 草地,1400M,,,,,何澤堯,7/10,出賽,B/TT,1400M (何澤堯) (7/10)
H303,21/06/2026,踱步,沙田,彭福公園,沙田 彭福公園,,,,,,助手,,踱步,H,彭福公園 踱步 (助手)
H303,20/06/2026,馬匹跑步機,沙田,,沙田,,,,,,上斜,,馬匹跑步機 - 慢跑,,馬匹跑步機 - 慢跑 （上斜）
H303,20/06/2026,游水,沙田,,沙田,,,,,,,,游水,,
H303,19/06/2026,游水,沙田,,沙田,,,,,,,,游水,,
H303,19/06/2026,快操,沙田,全天候,沙田 全天候,,27.8,27.8,27.8,,助手,,快操,H,27.8 (27.8) (助手)
H303,19/06/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
H303,18/06/2026,游水,沙田,,沙田,,,,,,,,游水,,
H303,18/06/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,倒快兩圈,H,內圈 倒快兩圈 (助手)
H303,17/06/2026,游水,沙田,,沙田,,,,,,,,游水,,
H303,16/06/2026,游水,沙田,,沙田,,,,,,,,游水,,
H303,16/06/2026,快操,沙田,全天候,沙田 全天候,,55.8,55.8,30.0 25.8,,助手,,快操,H,30.0 25.8 (55.8) (助手)
H303,16/06/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
H303,15/06/2026,游水,沙田,,沙田,,,,,,,,游水,,
H303,15/06/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,倒快兩圈,H,內圈 倒快兩圈 (助手)
H303,14/06/2026,游水,沙田,,沙田,,,,,,,,游水,,
H303,13/06/2026,游水,沙田,,沙田,,,,,,,,游水,,
H303,12/06/2026,游水,沙田,,沙田,,,,,,,,游水,,
H303,12/06/2026,快操,沙田,全天候,沙田 全天候,,58.8,58.8,34.0 24.8,,班德禮,,快操,H,34.0 24.8 (58.8) (班德禮)
H303,12/06/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,班德禮,,踱步,H,飛機場 踱步 (班德禮)
H303,11/06/2026,馬匹跑步機,沙田,,沙田,,,,,,上斜,,馬匹跑步機 - 慢跑,,馬匹跑步機 - 慢跑 （上斜）
H303,11/06/2026,游水,沙田,,沙田,,,,,,,,游水,,
H303,10/06/2026,馬匹跑步機,沙田,,沙田,,,,,,上斜,,馬匹跑步機 - 慢跑,,馬匹跑步機 - 慢跑 （上斜）
H303,10/06/2026,游水,沙田,,沙田,,,,,,,,游水,,
H303,09/06/2026,游水,沙田,,沙田,,,,,,,,游水,,
H303,09/06/2026,快操,沙田,全天候,沙田 全天候,,57.7,57.7,29.3 28.4,,助手,,快操,H,29.3 28.4 (57.7) (助手)
H303,09/06/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
H303,08/06/2026,游水,沙田,,沙田,,,,,,,,游水,,
H303,08/06/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,倒快兩圈,H,內圈 倒快兩圈 (助手)
H303,07/06/2026,游水,沙田,,沙田,,,,,,,,游水,,
H303,06/06/2026,游水,沙田,,沙田,,,,,,,,游水,,
H303,06/06/2026,快操,沙田,全天候,沙田 全天候,,29.7,29.7,29.7,,助手,,快操,H,29.7 (29.7) (助手)
H303,06/06/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
H303,05/06/2026,游水,沙田,,沙田,,,,,,,,游水,,
H303,05/06/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H303,04/06/2026,馬匹跑步機,沙田,,沙田,,,,,,上斜,,馬匹跑步機 - 慢跑,,馬匹跑步機 - 慢跑 （上斜）
H303,04/06/2026,游水,沙田,,沙田,,,,,,,,游水,,
H303,03/06/2026,馬匹跑步機,沙田,,沙田,,,,,,上斜,,馬匹跑步機 - 慢跑,,馬匹跑步機 - 慢跑 （上斜）
H303,03/06/2026,游水,沙田,,沙田,,,,,,,,游水,,
H303,02/06/2026,游水,沙田,,沙田,,,,,,,,游水,,
H303,31/05/2026,出賽,沙田,草地,沙田 草地,1200M,,,,,班德禮,3/10,出賽,B/TT,1200M (班德禮) (3/10)
H303,31/05/2026,踱步,沙田,彭福公園,沙田 彭福公園,,,,,,助手,,踱步,H,彭福公園 踱步 (助手)
H303,30/05/2026,馬匹跑步機,沙田,,沙田,,,,,,上斜,,馬匹跑步機 - 慢跑,,馬匹跑步機 - 慢跑 （上斜）
H303,30/05/2026,游水,沙田,,沙田,,,,,,,,游水,,
H303,29/05/2026,游水,沙田,,沙田,,,,,,,,游水,,
H303,29/05/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H303,28/05/2026,游水,從化,,從化,,,,,,,,游水,,
H303,27/05/2026,游水,從化,,從化,,,,,,,,游水,,
H303,27/05/2026,快操,從化,全天候,從化 全天候,,25.7,25.7,25.7,,助手,,快操,H,25.7 (25.7) (助手)
H303,27/05/2026,踱步,從化,飛機場,從化 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
H303,26/05/2026,游水,從化,,從化,,,,,,,,游水,,
H303,26/05/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H303,25/05/2026,游水,從化,,從化,,,,,,,,游水,,
