horse_no,date,work_type,racecourse,track,venue,distance,time,time_sec,splits,partner,rider,placing,comment,gear,workout_details
L159,09/09/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,,內圈 快踱一圈 (助手)
L159,08/09/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,,飛機場 踱步 (助手)
L159,06/09/2026,出賽,沙田,草地,沙田 草地,1200M,,,,,潘頓,12/13,出賽,TT,1200M (潘頓) (12/13)
L159,06/09/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,,內圈 快踱一圈 (助手)
L159,05/09/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,,內圈 快踱一圈 (助手)
L159,04/09/2026,快操,沙田,全天候,沙田 全天候,,54.7,54.7,28.0 26.7,,潘頓,,快操,,28.0 26.7 (54.7) (潘頓)
L159,04/09/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,,飛機場 踱步 (助手)
L159,03/09/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,倒快兩圈,,內圈 倒快兩圈 (助手)
L159,02/09/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,,內圈 快踱一圈 (助手)
L159,01/09/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,,飛機場 踱步 (助手)
L159,28/08/2026,快操,沙田,全天候,沙田 全天候,,59.0,59.0,30.4 28.6,,助手,,快操,,30.4 28.6 (59.0) (助手)
L159,28/08/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,,飛機場 踱步 (助手)
L159,27/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,倒快兩圈,,內圈 倒快兩圈 (助手)
L159,26/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L159,26/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱兩圈,,內圈 快踱兩圈 (助手)
L159,25/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L159,25/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱兩圈,,內圈 快踱兩圈 (助手)
L159,24/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L159,24/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,倒快兩圈,,內圈 倒快兩圈 (助手)
L159,23/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L159,23/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱兩圈,,內圈 快踱兩圈 (助手)
L159,22/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L159,22/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,,內圈 快踱一圈 (助手)
L159,21/08/2026,試閘,沙田,全天候,沙田 全天候,1200M,1.12.34,72.34,24.8 23.9 23.6,手機錶能,潘頓,,第2組,,第2組 (潘頓) 1200M 手機錶能 24.8 23.9 23.6 (1.12.34)
L159,21/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
