horse_no,date,work_type,racecourse,track,venue,distance,time,time_sec,splits,partner,rider,placing,comment,gear,workout_details
L284,05/09/2026,踱步,從化,登山跑道,從化 登山跑道,,,,,,助手,,快踱,H,登山跑道 快踱 (助手)
L284,04/09/2026,馬匹水中步行機,從化,,從化,,,,,,,,馬匹水中步行機,,
L284,04/09/2026,游水,從化,,從化,,,,,,,,游水,,
L284,04/09/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱兩圈,H,內圈 快踱兩圈 (助手)
L284,03/09/2026,游水,從化,,從化,,,,,,,,游水,,
L284,03/09/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,倒快一圈,H,內圈 倒快一圈 (助手)
L284,02/09/2026,游水,從化,,從化,,,,,,,,游水,,
L284,02/09/2026,踱步,從化,登山跑道,從化 登山跑道,,,,,,助手,,快踱,H,登山跑道 快踱 (助手)
L284,01/09/2026,游水,從化,,從化,,,,,,,,游水,,
L284,01/09/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L284,31/08/2026,游水,從化,,從化,,,,,,,,游水,,
L284,31/08/2026,快操,從化,全天候,從化 全天候,,56.4,56.4,31.1 25.3,,助手,,快操,H,31.1 25.3 (56.4) (助手)
L284,31/08/2026,踱步,從化,飛機場,從化 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
L284,30/08/2026,游水,從化,,從化,,,,,,,,游水,,
L284,30/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L284,29/08/2026,馬匹水中步行機,從化,,從化,,,,,,,,馬匹水中步行機,,
L284,29/08/2026,游水,從化,,從化,,,,,,,,游水,,
L284,29/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱兩圈,H,內圈 快踱兩圈 (助手)
L284,28/08/2026,馬匹水中步行機,從化,,從化,,,,,,,,馬匹水中步行機,,
L284,28/08/2026,游水,從化,,從化,,,,,,,,游水,,
L284,28/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L284,27/08/2026,游水,從化,,從化,,,,,,,,游水,,
L284,27/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,倒快兩圈,H,內圈 倒快兩圈 (助手)
L284,26/08/2026,馬匹水中步行機,從化,,從化,,,,,,,,馬匹水中步行機,,
L284,26/08/2026,游水,從化,,從化,,,,,,,,游水,,
L284,26/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L284,25/08/2026,馬匹水中步行機,從化,,從化,,,,,,,,馬匹水中步行機,,
L284,25/08/2026,游水,從化,,從化,,,,,,,,游水,,
L284,24/08/2026,試閘,從化,草地,從化 草地,1000M,0.57.37,57.37,13.3 21.1 22.9,幸運糖,巫顯東,,第2組,H,第2組 (巫顯東) 1000M 幸運糖 13.3 21.1 22.9 (0.57.37)
L284,24/08/2026,踱步,從化,飛機場,從化 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
L284,23/08/2026,游水,從化,,從化,,,,,,,,游水,,
L284,23/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L284,22/08/2026,游水,從化,,從化,,,,,,,,游水,,
L284,22/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L284,21/08/2026,游水,從化,,從化,,,,,,,,游水,,
L284,21/08/2026,快操,從化,全天候,從化 全天候,,56.0,56.0,30.6 25.4,,助手,,快操,H,30.6 25.4 (56.0) (助手)
L284,21/08/2026,踱步,從化,飛機場,從化 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
L284,20/08/2026,游水,從化,,從化,,,,,,,,游水,,
L284,20/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,倒快一圈,H,內圈 倒快一圈 (助手)
L284,19/08/2026,馬匹水中步行機,從化,,從化,,,,,,,,馬匹水中步行機,,
L284,19/08/2026,游水,從化,,從化,,,,,,,,游水,,
L284,19/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L284,18/08/2026,快操,從化,草地,從化 草地,,57.8,57.8,31.2 26.6,,助手,,快操,H,31.2 26.6 (57.8) (助手)
L284,18/08/2026,踱步,從化,飛機場,從化 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
L284,17/08/2026,游水,從化,,從化,,,,,,,,游水,,
L284,17/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,倒快一圈,H,內圈 倒快一圈 (助手)
L284,16/08/2026,游水,從化,,從化,,,,,,,,游水,,
L284,16/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L284,15/08/2026,游水,從化,,從化,,,,,,,,游水,,
L284,15/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L284,14/08/2026,游水,從化,,從化,,,,,,,,游水,,
L284,14/08/2026,快操,從化,全天候,從化 全天候,,56.6,56.6,30.8 25.8,,助手,,快操,H,30.8 25.8 (56.6) (助手)
L284,14/08/2026,踱步,從化,飛機場,從化 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
L284,13/08/2026,游水,從化,,從化,,,,,,,,游水,,
L284,13/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,倒快一圈,H,內圈 倒快一圈 (助手)
L284,12/08/2026,馬匹水中步行機,從化,,從化,,,,,,,,馬匹水中步行機,,
L284,12/08/2026,游水,從化,,從化,,,,,,,,游水,,
L284,12/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L284,11/08/2026,游水,從化,,從化,,,,,,,,游水,,
L284,11/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L284,10/08/2026,游水,從化,,從化,,,,,,,,游水,,
L284,10/08/2026,快操,從化,全天候,從化 全天候,,58.3,58.3,31.2 27.1,,助手,,快操,H,31.2 27.1 (58.3) (助手)
L284,10/08/2026,踱步,從化,飛機場,從化 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
L284,09/08/2026,游水,從化,,從化,,,,,,,,游水,,
L284,09/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L284,08/08/2026,馬匹水中步行機,從化,,從化,,,,,,,,馬匹水中步行機,,
L284,08/08/2026,游水,從化,,從化,,,,,,,,游水,,
L284,08/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L284,07/08/2026,游水,從化,,從化,,,,,,,,游水,,
L284,07/08/2026,快操,從化,全天候,從化 全天候,,29.6,29.6,29.6,,助手,,快操,H,29.6 (29.6) (助手)
