horse_no,date,work_type,racecourse,track,venue,distance,time,time_sec,splits,partner,rider,placing,comment,gear,workout_details
L125,09/09/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L125,08/09/2026,游水,沙田,,沙田,,,,,,,,游水,,
L125,08/09/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L125,07/09/2026,游水,沙田,,沙田,,,,,,,,游水,,
L125,07/09/2026,快操,沙田,全天候,沙田 全天候,,58.0,58.0,31.6 26.4,,助手,,快操,H,31.6 26.4 (58.0) (助手)
L125,07/09/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
L125,06/09/2026,游水,沙田,,沙田,,,,,,,,游水,,
L125,06/09/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L125,05/09/2026,游水,沙田,,沙田,,,,,,,,游水,,
L125,05/09/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L125,04/09/2026,游水,沙田,,沙田,,,,,,,,游水,,
L125,04/09/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L125,03/09/2026,游水,沙田,,沙田,,,,,,,,游水,,
L125,03/09/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
L125,02/09/2026,游水,沙田,,沙田,,,,,,,,游水,,
L125,01/09/2026,試閘,沙田,全天候,沙田 全天候,1200M,1.11.27,71.27,23.6 22.8 24.8,天天更好,潘明輝,,第5組,CP,第5組 (潘明輝) 1200M 天天更好 23.6 22.8 24.8 (1.11.27)
L125,01/09/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
L125,31/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L125,31/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,倒快一圈,H,內圈 倒快一圈 (助手)
L125,30/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L125,30/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L125,29/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L125,29/08/2026,快操,沙田,全天候,沙田 全天候,,55.8,55.8,30.9 24.9,,潘明輝,,快操,CP/H,30.9 24.9 (55.8) (潘明輝)
L125,29/08/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,CP/H,飛機場 踱步 (助手)
L125,28/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L125,28/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L125,27/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L125,27/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,倒快一圈,H,內圈 倒快一圈 (助手)
L125,26/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L125,26/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L125,25/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L125,25/08/2026,快操,沙田,全天候,沙田 全天候,,59.4,59.4,33.5 25.9,,助手,,快操,H,33.5 25.9 (59.4) (助手)
L125,25/08/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
L125,24/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L125,24/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,倒快一圈,H,內圈 倒快一圈 (助手)
L125,23/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L125,23/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L125,22/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L125,22/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L125,21/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L125,21/08/2026,快操,沙田,全天候,沙田 全天候,,58.4,58.4,31.5 26.9,,助手,,快操,H,31.5 26.9 (58.4) (助手)
L125,21/08/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
L125,20/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L125,20/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,倒快一圈,H,內圈 倒快一圈 (助手)
L125,19/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L125,19/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L125,18/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L125,18/08/2026,快操,沙田,全天候,沙田 全天候,,59.2,59.2,32.5 26.7,,助手,,快操,H,32.5 26.7 (59.2) (助手)
L125,18/08/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
L125,17/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L125,17/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,倒快一圈,H,內圈 倒快一圈 (助手)
L125,16/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L125,16/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L125,15/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L125,15/08/2026,快操,沙田,全天候,沙田 全天候,,1.00.3,60.3,31.6 28.7,,助手,,快操,H,31.6 28.7 (1.00.3) (助手)
L125,15/08/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
L125,14/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L125,14/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L125,13/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L125,13/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,倒快一圈,H,內圈 倒快一圈 (助手)
L125,12/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L125,12/08/2026,快操,沙田,全天候,沙田 全天候,,27.5,27.5,27.5,,助手,,快操,H,27.5 (27.5) (助手)
L125,12/08/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
L125,11/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L125,11/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L125,10/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L125,10/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,倒快一圈,H,內圈 倒快一圈 (助手)
L125,09/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L125,09/08/2026,快操,沙田,全天候,沙田 全天候,,30.5,30.5,30.5,,助手,,快操,H,30.5 (30.5) (助手)
L125,09/08/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
L125,08/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L125,08/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L125,07/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L125,07/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L125,06/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
L125,06/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,倒快一圈,H,內圈 倒快一圈 (助手)
L125,05/08/2026,快操,沙田,全天候,沙田 全天候,,30.1,30.1,30.1,,助手,,快操,H,30.1 (30.1) (助手)
L125,05/08/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
L125,04/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L125,03/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L125,02/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L125,01/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L125,31/07/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L125,30/07/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
L125,29/07/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
L125,28/07/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
L125,27/07/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
L125,25/07/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
L125,24/07/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
L125,23/07/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
L125,15/07/2026,游水,沙田,,沙田,,,,,,,,游水,,
L125,14/07/2026,游水,沙田,,沙田,,,,,,,,游水,,
L125,13/07/2026,游水,沙田,,沙田,,,,,,,,游水,,
L125,12/07/2026,游水,沙田,,沙田,,,,,,,,游水,,
L125,11/07/2026,游水,沙田,,沙田,,,,,,,,游水,,
L125,10/07/2026,游水,沙田,,沙田,,,,,,,,游水,,
L125,09/07/2026,游水,沙田,,沙田,,,,,,,,游水,,
L125,08/07/2026,游水,沙田,,沙田,,,,,,,,游水,,
L125,07/07/2026,游水,沙田,,沙田,,,,,,,,游水,,
L125,07/07/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L125,06/07/2026,游水,沙田,,沙田,,,,,,,,游水,,
L125,06/07/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,倒快一圈,H,內圈 倒快一圈 (助手)
L125,05/07/2026,游水,沙田,,沙田,,,,,,,,游水,,
L125,05/07/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
L125,04/07/2026,游水,沙田,,沙田,,,,,,,,游水,,
L125,03/07/2026,游水,沙田,,沙田,,,,,,,,游水,,
L125,02/07/2026,游水,沙田,,沙田,,,,,,,,游水,,
L125,01/07/2026,出賽,沙田,草地,沙田 草地,1600M,,,,,潘明輝,2/14,出賽,CP/TT,1600M (潘明輝) (2/14)
L125,01/07/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L125,30/06/2026,游水,沙田,,沙田,,,,,,,,游水,,
L125,30/06/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L125,29/06/2026,游水,沙田,,沙田,,,,,,,,游水,,
L125,29/06/2026,快操,沙田,全天候,沙田 全天候,,1.28.9,88.9,33.6 29.1 26.2,,潘明輝,,快操,CP/H,33.6 29.1 26.2 (1.28.9) (潘明輝)
L125,29/06/2026,踱步,沙田,飛機場,沙田 飛機場,,,,,,助手,,踱步,CP/H,飛機場 踱步 (助手)
L125,28/06/2026,游水,沙田,,沙田,,,,,,,,游水,,
L125,28/06/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L125,27/06/2026,游水,沙田,,沙田,,,,,,,,游水,,
L125,27/06/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L125,26/06/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L125,25/06/2026,游水,從化,,從化,,,,,,,,游水,,
L125,25/06/2026,快操,從化,全天候,從化 全天候,,59.8,59.8,31.7 28.1,,助手,,快操,CP/H,31.7 28.1 (59.8) (助手)
L125,25/06/2026,踱步,從化,飛機場,從化 飛機場,,,,,,助手,,踱步,CP/H,飛機場 踱步 (助手)
L125,24/06/2026,游水,從化,,從化,,,,,,,,游水,,
L125,24/06/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L125,23/06/2026,游水,從化,,從化,,,,,,,,游水,,
L125,23/06/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L125,22/06/2026,游水,從化,,從化,,,,,,,,游水,,
L125,22/06/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,倒快一圈,H,內圈 倒快一圈 (助手)
L125,21/06/2026,游水,從化,,從化,,,,,,,,游水,,
L125,21/06/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L125,20/06/2026,游水,從化,,從化,,,,,,,,游水,,
L125,20/06/2026,踱步,從化,飛機場,從化 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
L125,19/06/2026,游水,從化,,從化,,,,,,,,游水,,
L125,18/06/2026,試閘,從化,全天候,從化 全天候,1200M,1.11.00,71.0,25.4 22.9 22.7,幸運威龍,祖利曼,,第4組,CP,第4組 (祖利曼) 1200M 幸運威龍 25.4 22.9 22.7 (1.11.00)
L125,18/06/2026,游水,從化,,從化,,,,,,,,游水,,
L125,18/06/2026,踱步,從化,飛機場,從化 飛機場,,,,,,助手,,踱步,CP,飛機場 踱步 (助手)
L125,17/06/2026,游水,從化,,從化,,,,,,,,游水,,
L125,17/06/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L125,16/06/2026,游水,從化,,從化,,,,,,,,游水,,
L125,16/06/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L125,15/06/2026,游水,從化,,從化,,,,,,,,游水,,
L125,15/06/2026,快操,從化,全天候,從化 全天候,,59.6,59.6,32.3 27.3,,助手,,快操,CP/H,32.3 27.3 (59.6) (助手)
L125,15/06/2026,踱步,從化,飛機場,從化 飛機場,,,,,,助手,,踱步,CP/H,飛機場 踱步 (助手)
L125,14/06/2026,游水,從化,,從化,,,,,,,,游水,,
L125,14/06/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
