horse_no,date,work_type,racecourse,track,venue,distance,time,time_sec,splits,partner,rider,placing,comment,gear,workout_details
H110,09/09/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H110,08/09/2026,游水,沙田,,沙田,,,,,,,,游水,,
H110,07/09/2026,游水,沙田,,沙田,,,,,,,,游水,,
H110,07/09/2026,快操,沙田,草地,沙田 草地,,52.5,52.5,28.7 23.8,,助手,,快操,,28.7 23.8 (52.5) (助手)
H110,06/09/2026,游水,沙田,,沙田,,,,,,,,游水,,
H110,06/09/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H110,05/09/2026,游水,沙田,,沙田,,,,,,,,游水,,
H110,05/09/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H110,04/09/2026,游水,沙田,,沙田,,,,,,,,游水,,
H110,03/09/2026,游水,沙田,,沙田,,,,,,,,游水,,
H110,03/09/2026,快操,沙田,全天候,沙田 全天候,,56.0,56.0,30.2 25.8,,助手,,快操,,30.2 25.8 (56.0) (助手)
H110,02/09/2026,游水,沙田,,沙田,,,,,,,,游水,,
H110,02/09/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H110,01/09/2026,游水,沙田,,沙田,,,,,,,,游水,,
H110,01/09/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H110,31/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
H110,30/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
H110,30/08/2026,快操,沙田,全天候,沙田 全天候,,57.6,57.6,31.4 26.2,,助手,,快操,H,31.4 26.2 (57.6) (助手)
H110,29/08/2026,游水,沙田,,沙田,,,,,,,,游水,,
H110,29/08/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H110,28/08/2026,游水,從化,,從化,,,,,,,,游水,,
H110,28/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H110,27/08/2026,馬匹水中步行機,從化,,從化,,,,,,,,馬匹水中步行機,,
H110,27/08/2026,游水,從化,,從化,,,,,,,,游水,,
H110,26/08/2026,馬匹水中步行機,從化,,從化,,,,,,,,馬匹水中步行機,,
H110,26/08/2026,游水,從化,,從化,,,,,,,,游水,,
H110,26/08/2026,快操,從化,登山跑道,從化 登山跑道,,58.0,58.0,30.8 27.2,,助手,,快操,,30.8 27.2 (58.0) (助手)
H110,26/08/2026,踱步,從化,飛機場,從化 飛機場,,,,,,助手,,踱步,,飛機場 踱步 (助手)
H110,25/08/2026,馬匹水中步行機,從化,,從化,,,,,,,,馬匹水中步行機,,
H110,25/08/2026,游水,從化,,從化,,,,,,,,游水,,
H110,25/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H110,24/08/2026,馬匹水中步行機,從化,,從化,,,,,,,,馬匹水中步行機,,
H110,24/08/2026,游水,從化,,從化,,,,,,,,游水,,
H110,24/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,倒快兩圈,H,內圈 倒快兩圈 (助手)
H110,23/08/2026,馬匹水中步行機,從化,,從化,,,,,,,,馬匹水中步行機,,
H110,23/08/2026,游水,從化,,從化,,,,,,,,游水,,
H110,22/08/2026,馬匹水中步行機,從化,,從化,,,,,,,,馬匹水中步行機,,
H110,22/08/2026,游水,從化,,從化,,,,,,,,游水,,
H110,22/08/2026,快操,從化,全天候,從化 全天候,,57.9,57.9,30.0 27.9,,助手,,快操,H,30.0 27.9 (57.9) (助手)
H110,22/08/2026,踱步,從化,飛機場,從化 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
H110,21/08/2026,馬匹水中步行機,從化,,從化,,,,,,,,馬匹水中步行機,,
H110,21/08/2026,游水,從化,,從化,,,,,,,,游水,,
H110,21/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H110,20/08/2026,馬匹水中步行機,從化,,從化,,,,,,,,馬匹水中步行機,,
H110,20/08/2026,游水,從化,,從化,,,,,,,,游水,,
H110,20/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,倒快兩圈,H,內圈 倒快兩圈 (助手)
H110,19/08/2026,馬匹水中步行機,從化,,從化,,,,,,,,馬匹水中步行機,,
H110,19/08/2026,游水,從化,,從化,,,,,,,,游水,,
H110,19/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
H110,18/08/2026,馬匹水中步行機,從化,,從化,,,,,,,,馬匹水中步行機,,
H110,18/08/2026,游水,從化,,從化,,,,,,,,游水,,
H110,18/08/2026,快操,從化,全天候,從化 全天候,,28.8,28.8,28.8,,助手,,快操,H,28.8 (28.8) (助手)
H110,18/08/2026,踱步,從化,飛機場,從化 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
H110,17/08/2026,馬匹水中步行機,從化,,從化,,,,,,,,馬匹水中步行機,,
H110,17/08/2026,游水,從化,,從化,,,,,,,,游水,,
