horse_no,date,work_type,racecourse,track,venue,distance,time,time_sec,splits,partner,rider,placing,comment,gear,workout_details
L248,05/09/2026,快操,沙田,全天候,沙田 全天候,,54.0,54.0,29.2 24.8,,艾兆禮,,快操,H,29.2 24.8 (54.0) (艾兆禮)
L248,04/09/2026,游水,沙田,,沙田,,,,,,,,游水,,
L248,04/09/2026,踱步,沙田,內圈,沙田 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L248,03/09/2026,踱步,從化,飛機場,從化 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
L248,02/09/2026,踱步,從化,飛機場,從化 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
L248,31/08/2026,試閘,從化,草地,從化 草地,800M,0.45.79,45.79,23.6 22.1,飛來霸,奧爾民,,第5組,,第5組 (奧爾民) 800M 飛來霸 23.6 22.1 (0.45.79)
L248,31/08/2026,踱步,從化,飛機場,從化 飛機場,,,,,,助手,,踱步,,飛機場 踱步 (助手)
L248,30/08/2026,游水,從化,,從化,,,,,,,,游水,,
L248,30/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L248,29/08/2026,游水,從化,,從化,,,,,,,,游水,,
L248,29/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L248,28/08/2026,游水,從化,,從化,,,,,,,,游水,,
L248,28/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L248,27/08/2026,游水,從化,,從化,,,,,,,,游水,,
L248,27/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,倒快一圈,H,內圈 倒快一圈 (助手)
L248,26/08/2026,快操,從化,全天候,從化 全天候,,53.2,53.2,29.4 23.8,,助手,,快操,H,29.4 23.8 (53.2) (助手)
L248,26/08/2026,踱步,從化,飛機場,從化 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
L248,25/08/2026,游水,從化,,從化,,,,,,,,游水,,
L248,25/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L248,24/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,倒快兩圈,H,內圈 倒快兩圈 (助手)
L248,23/08/2026,游水,從化,,從化,,,,,,,,游水,,
L248,23/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L248,22/08/2026,游水,從化,,從化,,,,,,,,游水,,
L248,22/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L248,21/08/2026,快操,從化,全天候,從化 全天候,,55.7,55.7,29.9 25.8,,助手,,快操,H,29.9 25.8 (55.7) (助手)
L248,21/08/2026,踱步,從化,飛機場,從化 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
L248,20/08/2026,游水,從化,,從化,,,,,,,,游水,,
L248,20/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,倒快一圈,H,內圈 倒快一圈 (助手)
L248,19/08/2026,游水,從化,,從化,,,,,,,,游水,,
L248,19/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L248,18/08/2026,游水,從化,,從化,,,,,,,,游水,,
L248,18/08/2026,快操,從化,全天候,從化 全天候,,54.7,54.7,28.6 26.1,,助手,,快操,H,28.6 26.1 (54.7) (助手)
L248,18/08/2026,踱步,從化,飛機場,從化 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
L248,17/08/2026,游水,從化,,從化,,,,,,,,游水,,
L248,17/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,倒快兩圈,H,內圈 倒快兩圈 (助手)
L248,16/08/2026,踱步,從化,外圈,從化 外圈,,,,,,助手,,快踱一圈,H,外圈 快踱一圈 (助手)
L248,15/08/2026,游水,從化,,從化,,,,,,,,游水,,
L248,15/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L248,14/08/2026,游水,從化,,從化,,,,,,,,游水,,
L248,14/08/2026,踱步,從化,內圈,從化 內圈,,,,,,助手,,快踱一圈,H,內圈 快踱一圈 (助手)
L248,13/08/2026,快操,從化,全天候,從化 全天候,,58.5,58.5,30.0 28.5,,助手,,快操,H,30.0 28.5 (58.5) (助手)
L248,13/08/2026,踱步,從化,飛機場,從化 飛機場,,,,,,助手,,踱步,H,飛機場 踱步 (助手)
L248,12/08/2026,游水,從化,,從化,,,,,,,,游水,,
